dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,adv_inception_v3,128,4.076611,0.000156
cuda,beit_base_patch16_224,64,2.682886,0.000193
cuda,botnet26t_256,128,2.435985,0.000280
cuda,cait_m36_384,4,8.545923,0.000497
cuda,coat_lite_mini,128,2.378155,0.000171
cuda,convit_base,64,2.570294,0.000185
cuda,convmixer_768_32,32,1.501650,0.000114
cuda,convnext_base,64,4.609140,0.000211
cuda,crossvit_9_240,128,3.731794,0.000252
cuda,cspdarknet53,64,4.430648,0.000444
cuda,deit_base_distilled_patch16_224,64,2.003841,0.000152
cuda,dla102,128,4.377448,0.000161
cuda,dm_nfnet_f0,128,4.461489,0.000275
cuda,dpn107,32,7.570171,0.000838
cuda,eca_botnext26ts_256,128,2.535590,0.000312
cuda,ese_vovnet19b_dw,128,1.786794,0.000217
cuda,fbnetc_100,128,3.658438,0.000506
cuda,fbnetv3_b,128,6.119686,0.000590
cuda,gernet_l,128,3.758523,0.000381
cuda,ghostnet_100,128,5.428929,0.000141
cuda,gluon_inception_v3,128,4.026851,0.000136
cuda,gluon_xception65,32,5.239770,0.000154
cuda,gmixer_24_224,128,3.647538,0.000223
cuda,gmlp_s16_224,128,3.632895,0.000196
cuda,hrnet_w18,128,8.818771,0.000456
cuda,inception_v3,128,4.004991,0.000137
cuda,jx_nest_base,32,4.693363,0.000284
cuda,lcnet_050,128,1.693385,0.000239
cuda,mixer_b16_224,128,1.734628,0.000102
cuda,mixnet_l,128,6.415716,0.000490
cuda,mnasnet_100,128,2.969016,0.000378
cuda,mobilenetv2_100,128,3.010950,0.000404
cuda,mobilenetv3_large_100,128,3.036480,0.000355
cuda,mobilevit_s,64,3.709311,0.000365
cuda,nfnet_l0,128,3.866382,0.000285
cuda,pit_b_224,64,2.533333,0.000180
cuda,pnasnet5large,16,7.886003,0.000381
cuda,poolformer_m36,64,5.384677,0.000331
cuda,regnety_002,128,3.419243,0.000348
cuda,repvgg_a2,128,3.733287,0.000422
cuda,res2net101_26w_4s,64,7.104747,0.000271
cuda,res2net50_14w_8s,128,6.088504,0.000244
cuda,res2next50,128,3.491577,0.000190
cuda,resmlp_12_224,128,1.757345,0.000122
cuda,resnest101e,64,7.689325,0.000347
cuda,rexnet_100,128,4.081193,0.000364
cuda,sebotnet33ts_256,64,3.272583,0.000401
cuda,selecsls42b,128,1.604457,0.000083
cuda,spnasnet_100,128,3.643825,0.000458
cuda,swin_base_patch4_window7_224,64,6.157409,0.000429
cuda,swsl_resnext101_32x16d,32,4.133403,0.000183
cuda,tf_efficientnet_b0,128,3.678265,0.000357
cuda,tf_mixnet_l,128,7.097155,0.000551
cuda,tinynet_a,128,4.216290,0.000465
cuda,tnt_s_patch16_224,128,4.548567,0.000267
cuda,twins_pcpvt_base,64,6.613261,0.000337
cuda,visformer_small,128,1.931113,0.000144
cuda,vit_base_patch16_224,64,2.016938,0.000155
cuda,volo_d1_224,64,3.514056,0.000211
cuda,xcit_large_24_p8_224,5,8.242541,0.000448
