dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,38.741479,34.777886,30.264849,18.937433,4.676194,25.231982,8.835453,5.074102,0.558107,43.044413,97.933800,58.957393
cuda,beit_base_patch16_224,64,21.474819,18.871862,14.434331,9.263244,1.578958,13.863648,3.425117,1.716668,0.229827,0.771753,2.869848,9.012888
cuda,botnet26t_256,128,25.768354,23.468898,19.067933,14.597700,2.348673,19.890241,5.792157,2.375731,0.125740,27.107561,53.262980,36.539467
cuda,cait_m36_384,4,48.808532,40.418344,37.105762,18.559767,5.823979,30.292407,12.611023,6.458958,1.863641,7.445715,19.837459,32.575897
cuda,coat_lite_mini,128,24.848390,22.477795,18.234253,12.869460,2.145354,23.491288,6.869179,2.607170,0.204834,13.551898,39.543140,28.291880
cuda,convit_base,64,22.782864,20.331591,15.978901,10.025094,1.987185,16.669398,4.559057,2.093431,0.250228,5.622851,8.404127,16.582517
cuda,convmixer_768_32,32,21.359465,19.862841,15.310016,7.540321,2.890646,10.755555,2.560723,2.170680,0.263111,3.835145,13.166863,3.146246
cuda,convnext_base,64,24.291157,19.732786,15.980325,9.522537,3.046312,17.109985,4.640824,2.341906,0.442145,5.325736,6.851405,18.960368
cuda,crossvit_9_240,128,28.806669,24.946056,20.545095,12.268459,2.930504,22.293550,5.844288,2.975282,0.380500,21.704470,33.487742,37.841049
cuda,cspdarknet53,64,28.807550,24.381728,20.304799,11.940179,3.198346,16.217368,4.453637,2.380099,0.323134,26.296637,55.592439,37.106338
cuda,deit_base_distilled_patch16_224,64,17.212705,15.237061,12.008283,7.586282,1.290126,12.740308,2.695198,1.685948,0.181134,2.304221,3.601694,10.490688
cuda,dla102,128,36.562687,32.348133,28.349801,15.758788,4.589571,20.115602,7.440581,3.480995,0.510239,16.120066,38.966959,30.042549
cuda,dm_nfnet_f0,128,25.250051,20.754167,16.908468,9.076643,3.654200,15.558610,4.631302,2.093244,0.252828,21.641362,27.090046,35.218997
cuda,dpn107,32,45.281261,37.789943,33.949420,18.846798,5.649381,24.326514,7.354825,4.048778,0.520572,13.858471,25.834816,30.928524
cuda,eca_botnext26ts_256,128,27.290210,24.844671,20.343639,15.342298,2.841226,20.051072,5.711932,2.634261,0.146689,32.054127,60.890056,41.630281
cuda,ese_vovnet19b_dw,128,18.087031,16.275734,11.640856,8.654030,1.375313,13.071532,3.078545,1.445383,0.103712,26.537680,48.401343,33.621604
cuda,fbnetc_100,128,29.362481,25.763298,21.090086,13.701614,3.211406,18.428540,4.803707,2.314387,0.274958,45.117870,96.571550,56.178407
