dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,24.742759,21.538445,18.441773,11.475253,2.501784,16.078343,4.159152,1.848015,0.256640,24.732026,10.234915
cuda,Background_Matting,4,22.558301,20.447850,16.263173,10.039397,2.474110,16.151550,5.281338,2.765625,0.201363,27.776478,11.021093
cuda,LearningToPaint,96,13.645314,12.732009,8.915657,6.436072,0.967088,10.364981,1.351086,0.658441,0.065012,23.911409,5.896884
cuda,Super_SloMo,6,21.730223,19.615224,16.495943,10.496000,2.769367,14.381517,5.082094,2.458246,0.120334,8.497143,7.827855
cuda,alexnet,128,6.742598,6.426063,2.524732,2.200239,0.177769,6.119855,0.863968,0.285283,0.012201,4.218051,4.421680
cuda,attention_is_all_you_need_pytorch,256,25.040311,22.140589,19.195753,11.566346,2.297273,16.786951,4.436957,1.951328,0.330847,31.319547,10.404108
cuda,dcgan,32,5.755905,5.464226,2.416683,1.972571,0.320088,2.919872,0.167698,0.107513,0.010718,1.442060
cuda,demucs,4,13.301836,12.470937,8.790988,7.897333,0.423144,12.611999,0.908879,0.530761,0.031500,7.867903,5.488978
cuda,densenet121,4,50.955025,45.275194,41.835213,25.537935,7.499984,33.645646,12.663142,5.622789,0.662368,53.853556,22.482895
cuda,dlrm,1024,5.093695,4.779158,2.028244,1.601734,0.296296,2.887358,0.333611,0.131560,0.014399,1.761091
cuda,drq,1,7.463637,6.998686,3.122262,2.760526,0.116836,4.344455,0.118841,0.071064,0.012146,1.845722
cuda,fastNLP_Bert,6,27.184866,23.623406,19.885668,13.685490,1.946412,18.105511,3.370309,1.928237,0.267250,6.604564,8.855284
cuda,functorch_dp_cifar10,64,11.720809,10.790389,7.785017,5.224146,1.237437,10.702315,2.121457,0.837713,0.053279,34.143488,7.789346
cuda,hf_Albert,8,17.727315,15.771409,12.700895,7.243492,1.737257,11.309565,2.914194,1.403036,0.143942,8.828665,7.896767
cuda,hf_Bart,4,27.336310,23.148450,20.064785,11.788653,2.500530,17.170960,4.258826,2.077020,0.381590,3.291676,11.098820
cuda,hf_Bert,4,20.752304,17.366065,14.371855,8.432190,2.180802,12.255001,3.063680,1.559920,0.263324,3.106696,8.401491
cuda,hf_Bert_large,4,35.787142,28.393957,25.471722,13.509204,4.042678,18.154682,5.975891,3.012525,0.714478,3.120601,13.623291
cuda,hf_BigBird,2,72.477657,61.325006,57.793653,31.902295,9.596528,48.394477,20.470420,10.311977,0.552813,8.157106,34.376911
cuda,hf_DistilBert,8,15.752561,14.182307,10.231137,7.172649,1.013002,10.922168,1.982914,0.860261,0.107378,5.346309,6.192338
cuda,hf_GPT2,4,22.722712,19.532783,15.494224,9.869113,1.942533,12.416261,3.487107,1.556863,0.225896,7.826301,6.683376
cuda,hf_GPT2_large,4,53.350179,42.660902,39.362677,22.911206,6.340156,28.066402,10.674298,4.599206,1.204379,14.542238,17.936381
cuda,hf_Reformer,4,27.029525,23.640616,20.519208,18.375366,0.744068,21.813249,1.356516,0.669342,0.063130,5.422569,5.060673
cuda,hf_T5,8,26.157329,21.920428,18.805288,10.888539,2.315375,15.362192,4.001529,1.641209,0.286667,6.496999,9.802871
cuda,hf_T5_large,2,90.708479,69.834650,66.237515,34.693897,10.131976,44.496451,17.644617,6.209957,2.392850,26.003103,31.362716
cuda,lennard_jones,1000,5.591636,5.183221,1.643844,1.419506,0.032886,2.461766,0.071990,0.037412,0.005697,1.141001
cuda,mnasnet1_0,32,22.773942,20.861855,17.536761,11.290925,2.294170,15.486099,3.535020,1.730515,0.186167,75.144900,9.239282
cuda,mobilenet_v2,96,24.124037,22.185002,18.903892,12.124445,2.516009,16.145127,4.019262,1.893037,0.211692,90.843550,9.297770
