dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,18.207470,16.254112,13.156389,7.794684,1.785308,12.877105,3.166146,1.410566,0.144558,6.615636,8.961704
cuda,AlbertForQuestionAnswering,4,17.921859,15.995369,12.878475,7.556285,1.749868,12.881155,3.164627,1.412967,0.141527,3.310571,9.151279
cuda,BartForCausalLM,4,20.483455,17.388968,14.121824,8.372212,2.253856,12.507674,2.561281,1.534696,0.248687,1.560902,8.673066
cuda,BartForConditionalGeneration,2,42.406678,34.804979,31.635560,16.800853,4.732053,21.662336,7.653498,3.777851,1.026087,0.448562,15.755552
cuda,BertForMaskedLM,16,22.659185,19.035256,15.476991,8.887802,1.923464,13.560401,3.146006,1.577928,0.265395,2.592012,9.434425
cuda,BertForQuestionAnswering,16,22.645695,19.028584,15.477509,9.116748,1.909435,13.468655,3.156851,1.565256,0.259817,2.242238,9.194323
cuda,BlenderbotForCausalLM,4,32.385511,25.541932,22.739122,11.286675,3.763732,17.092226,5.917930,3.078238,0.665516,8.848191,14.009385
cuda,BlenderbotSmallForCausalLM,64,14.826802,12.686754,9.028404,5.186030,1.219266,8.822237,2.021822,1.058908,0.148384,2.851235,6.588083
cuda,BlenderbotSmallForConditionalGeneration,64,30.281739,24.863928,21.727733,11.672103,3.186492,16.279966,4.801485,2.552475,0.547314,2.315936,11.693026
cuda,CamemBert,16,23.259046,19.635660,15.966405,9.330973,1.947974,12.890362,3.438073,1.600351,0.265636,1.251951,8.112372
cuda,DebertaForMaskedLM,4,29.847586,24.145758,20.994320,14.632209,1.829143,22.297925,3.141635,2.236785,0.259450,3.450162,12.221539
cuda,DebertaForQuestionAnswering,8,29.378446,23.718425,20.540892,14.175747,1.801628,22.445440,3.375432,2.045261,0.255911,3.092546,12.734184
cuda,DebertaV2ForMaskedLM,1,42.622118,31.366392,27.938859,16.993645,2.432932,22.237370,3.778813,2.688559,0.489882,1.392955,12.906150
cuda,DebertaV2ForQuestionAnswering,2,41.872533,30.189320,26.827286,15.222374,3.086026,20.721102,4.909372,3.068176,0.506759,13.848608
cuda,DistilBertForMaskedLM,128,16.890186,15.012642,11.377375,8.087366,1.024336,11.970193,1.771440,0.872660,0.112026,8.180339,6.216764
cuda,DistilBertForQuestionAnswering,256,17.164717,15.280918,11.404040,8.113065,1.026475,12.606667,1.824320,0.880438,0.108737,9.692034,6.855717
