dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,14.914326,12.967484,5.096253,1.908476,9.825391,3.526245,1.258434,0.158701,1.305166,1.462662,8.035248
cuda,AlbertForQuestionAnswering,4,14.948817,12.996247,5.188463,1.883142,9.891285,3.536124,1.249774,0.154095,0.936524,1.079014,7.614429
cuda,AllenaiLongformerBase,4,61.714558,52.895280,31.328761,6.480569,38.620408,17.122399,6.027772,0.455838,16.099214,3.259432,30.250235
cuda,BartForCausalLM,4,19.282167,15.826269,7.354776,2.102084,10.610270,4.029073,1.808611,0.339257,2.157154,2.374152,7.630528
cuda,BartForConditionalGeneration,2,49.099523,40.407227,18.353797,6.051151,24.897870,11.367546,4.624562,1.410413,0.551107,1.236697,13.453045
cuda,BertForMaskedLM,16,19.877543,16.231487,7.181505,2.244483,10.235048,4.402391,1.868502,0.350932,1.817779,2.178472,7.238362
cuda,BertForQuestionAnswering,16,19.512946,16.008102,7.074694,2.203684,10.062659,4.305095,1.829020,0.342345,1.380455,1.771666,6.693982
cuda,BlenderbotSmallForCausalLM,64,12.645807,10.446080,4.573766,1.406398,6.886871,2.531250,1.256172,0.202472,3.065053,6.864659,2.820020
cuda,BlenderbotSmallForConditionalGeneration,64,32.779313,26.934909,12.170608,3.922257,16.250868,7.532698,3.144877,0.758180,1.890738,1.880501,10.095635
cuda,CamemBert,16,19.590084,16.045427,7.049800,2.261700,10.054888,4.401915,1.863452,0.354944,0.682673,1.092583,6.072864
cuda,DebertaForMaskedLM,4,33.444855,26.370994,16.112085,3.131050,19.732920,5.772345,2.701952,0.401716,14.974028,2.666334,22.001701
