dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,BERT_pytorch,16,3.149965,0.000186
cuda,Background_Matting,4,2.143283,0.000088
cuda,LearningToPaint,96,0.911696,0.000056
cuda,Super_SloMo,6,2.073446,0.000124
cuda,alexnet,128,0.313314,0.000038
cuda,attention_is_all_you_need_pytorch,256,2.839287,0.000213
cuda,dcgan,32,0.286716,0.000036
cuda,demucs,4,0.816539,0.000120
cuda,densenet121,4,4.694374,0.000142
cuda,dlrm,1024,0.319886,0.000071
cuda,drq,1,0.473717,0.000075
cuda,fastNLP_Bert,6,3.402786,0.000254
cuda,functorch_dp_cifar10,64,0.748859,0.000053
cuda,hf_Albert,8,2.241635,0.000241
cuda,hf_Bart,4,6.889639,0.000398
cuda,hf_Bert,4,4.318798,0.000197
cuda,hf_Bert_large,4,8.382184,0.000289
cuda,hf_BigBird,2,10.723938,0.002367
cuda,hf_DistilBert,8,1.616525,0.000095
cuda,hf_GPT2,4,3.068083,0.000210
cuda,hf_GPT2_large,4,9.586501,0.000642
cuda,hf_Longformer,2,9.247473,0.004179
cuda,hf_Reformer,4,2.412606,0.000558
cuda,hf_T5,8,4.403523,0.000408
cuda,hf_T5_large,2,17.424398,0.001006
cuda,lennard_jones,1000,0.263781,0.000037
cuda,mnasnet1_0,32,1.883213,0.000073
cuda,mobilenet_v2,96,1.936120,0.000077
cuda,mobilenet_v3_large,32,2.110064,0.000086
cuda,moco,32,24.885510,0.769747
cuda,nvidia_deeprecommender,256,0.327733,0.000039
cuda,phlippe_densenet,128,2.039119,0.000095
cuda,phlippe_resnet,128,0.870079,0.000053
cuda,pytorch_CycleGAN_and_pix2pix,1,0.794955,0.000072
cuda,pytorch_stargan,16,0.817601,0.000064
cuda,pytorch_struct,200,0.482734,0.000047
cuda,pytorch_unet,1,1.067042,0.000076
cuda,resnet152,32,5.681429,0.000167
cuda,resnet18,16,0.866550,0.000053
cuda,resnet50,32,1.970799,0.000076
cuda,resnext50_32x4d,8,1.984112,0.000082
cuda,shufflenet_v2_x1_0,128,2.153974,0.000106
cuda,soft_actor_critic,256,0.305736,0.000060
cuda,speech_transformer,32,3.899424,0.000410
cuda,squeezenet1_1,32,0.621158,0.000053
cuda,timm_efficientdet,1,16.644724,0.000741
cuda,timm_efficientnet,32,3.406677,0.000307
cuda,timm_nfnet,128,4.154848,0.000257
cuda,timm_regnet,32,4.465483,0.000384
cuda,timm_resnest,32,1.205466,0.000087
cuda,timm_vision_transformer,32,2.067440,0.000130
cuda,timm_vision_transformer_large,32,6.702328,0.000355
cuda,timm_vovnet,32,2.385982,0.000224
cuda,tts_angular,64,0.259717,0.000033
cuda,vgg16,64,0.430648,0.000054
cuda,yolov3,16,3.190816,0.000119
