dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,BERT_pytorch,16,2.3187,24.5589,31.2880,1.1347
cuda,Background_Matting,4,1.1322,117.9126,20.5578,1.0427
cuda,LearningToPaint,96,1.3106,11.5230,8.3892,0.9250
cuda,Super_SloMo,6,1.2095,65.4325,21.9668,1.2946
cuda,alexnet,128,1.2188,8.0626,3.6690,1.0079
cuda,attention_is_all_you_need_pytorch,256,1.5464,34.6008,32.1583,1.1760
cuda,dcgan,32,1.0458,3.4118,9.9857,0.2137
cuda,demucs,4,1.0002,57.2867,0.2717,0.9872
cuda,densenet121,4,1.3192,59.6609,52.5386,1.0051
cuda,dlrm,0,0.0000
cuda,drq,1,1.1441,4.3247,3.7773,0.9256
cuda,fastNLP_Bert,6,1.4943,37.7651,27.7696,1.1196
cuda,functorch_dp_cifar10,64,1.3276,11.0839,22.7978,0.4688
cuda,hf_Albert,8,2.3237,29.4271,20.2848,1.4693
cuda,hf_Bart,4,1.7259,34.4457,30.7545,1.0097
cuda,hf_Bert,4,1.8361,24.0597,19.4984,0.9420
cuda,hf_BigBird,0,0.0000
cuda,hf_DistilBert,8,1.4803,20.9478,12.8269,0.9054
cuda,hf_GPT2,4,1.9196,25.9766,20.7263,1.1241
cuda,hf_GPT2_large,4,1.8624,112.5785,57.2968,1.1499
cuda,hf_Longformer,0,0.0000
cuda,hf_Reformer,4,1.1720,70.1736,16.3092,1.0017
cuda,hf_T5,8,1.8653,93.3316,29.5464,1.2470
cuda,hf_T5_large,2,2.1367,111.9605,127.2357,0.8541
cuda,lennard_jones,1000,1.0431,1.5260,2.0442,0.9993
cuda,mnasnet1_0,32,1.3466,22.4974,21.5909,0.7741
cuda,mobilenet_v2,96,1.5165,32.2603,20.0905,1.1512
cuda,mobilenet_v3_large,32,1.3647,29.5381,48.6844,0.8143
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,0.9615,10.7895,3.4126,0.5596
cuda,pytorch_CycleGAN_and_pix2pix,1,1.6884,11.1042,9.4937,1.0224
cuda,pytorch_stargan,16,1.4126,11.3765,27.1807,0.8847
cuda,pytorch_struct,200,1.3094,4.3005,17.0026,0.4353
cuda,pytorch_unet,1,1.3605,29.3984,10.2660,1.0853
cuda,resnet152,32,1.2941,72.7898,53.3362,0.9398
cuda,resnet18,16,1.2474,10.5960,11.8456,0.6257
cuda,resnet50,32,1.3664,25.4765,21.1321,0.8850
cuda,resnext50_32x4d,8,1.2541,24.1664,20.7249,0.7753
cuda,shufflenet_v2_x1_0,128,1.4251,29.0412,21.0023,0.9802
cuda,soft_actor_critic,256,1.0108,1.4719,3.0373,1.0368
cuda,speech_transformer,32,1.5487,41.3675,27.3651,1.0972
cuda,squeezenet1_1,32,1.3463,11.2879,5.7453,1.0608
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,1,1.5979,104.5537,140.9940,1.0313
cuda,timm_efficientnet,32,1.2999,37.9182,62.2485,1.2319
cuda,timm_nfnet,128,1.4548,90.5530,28.1610,1.0607
cuda,timm_regnet,32,1.2449,59.6532,47.3557,1.0283
cuda,timm_resnest,32,1.6904,14.9011,55.2148,0.9953
cuda,timm_vision_transformer,8,1.4790,24.7327,32.4920,0.7249
cuda,timm_vision_transformer_large,8,1.1391,161.7252,70.4390,0.9541
cuda,timm_vovnet,32,1.1436,28.5736,20.3104,0.8875
cuda,tts_angular,64,1.0106,6.4795,1.7602,1.0002
cuda,vgg16,64,1.2607,52.5013,4.2879,1.0588
cuda,yolov3,16,1.3058,53.6389,32.0282,1.0458
