dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,2.618793,6.510677,2.809199,9.807435,3.825429,1.518147,0.295673,9.006951,6.213869
cuda,Background_Matting,4,1.711332,5.496567,2.994233,9.646450,5.096527,2.150737,0.212752,7.234559
cuda,LearningToPaint,96,0.707339,2.750852,1.041645,3.936146,1.380265,0.525686,0.073581,2.265371
cuda,Super_SloMo,6,1.976118,8.083954,3.201508,10.968656,5.856577,2.143497,0.130185,6.175016
cuda,alexnet,128,0.131988,1.613248,0.233881,2.950020,0.910410,0.274098,0.015333,1.576750
cuda,attention_is_all_you_need_pytorch,256,2.241161,7.405749,3.012335,9.789721,4.056090,1.671830,0.353742,9.546906,5.517810
cuda,dcgan,32,0.142778,2.043322,0.211407,2.699465,0.212530,0.090025,0.012794,6.467323,0.875213
cuda,demucs,4,0.280241
cuda,densenet121,4,3.965783,15.062654,9.532058,22.268937,12.996926,4.251328,0.615277,17.250623
cuda,drq,1,0.254139,1.817822,0.155869,2.881493,0.163214,0.080514,0.014736,1.229096
cuda,fastNLP_Bert,6,2.791145,8.205049,2.710168,10.926978,3.457259,1.611545,0.291692,4.321604,5.810553
cuda,functorch_dp_cifar10,64,0.396764,3.718030,1.341685,6.285045,2.201032,0.749708,0.072381,12.272299,4.071809
cuda,hf_Albert,8,2.256898,3.837973,2.307495,6.976861,3.122952,1.119603,0.144849,5.533467,2.597359
cuda,hf_Bart,4,3.179905,8.045882,3.419754,11.977505,4.108400,1.877188,0.379649,3.048686,7.797109
cuda,hf_Bert,4,2.677334,4.882028,2.294664,7.549385,3.301384,1.405915,0.280373,5.059350,0.419301
cuda,hf_DistilBert,8,1.188296,2.963680,1.174598,5.196598,1.678708,0.759227,0.120172,3.457263,1.892886
cuda,hf_GPT2,4,2.674188,5.037924,2.332081,7.793814,3.361748,1.379908,0.251536,5.178039,1.967464
cuda,hf_GPT2_large,4,8.884906,14.337157,8.734805,20.461023,10.608257,3.962628,1.210837,15.799463,1.358399
cuda,hf_Reformer,4,2.256918,8.017821,0.749395,8.976402,1.540254,0.597901,0.051882,3.167391,1.744338
cuda,hf_T5,8,3.441582,7.062562,3.301720,10.184233,3.745850,1.494219,0.278457,5.294767,6.548582
cuda,hf_T5_large,2,17.308580,25.893545,21.055685,35.756109,19.196198,5.940477,2.101090,22.972511,31.411167
cuda,lennard_jones,1000,0.106659,0.986573,0.075727,1.574253,0.072317,0.046565,0.006704,0.667707
cuda,mnasnet1_0,32,1.580223,6.167246,2.896428,8.604650,3.547955,1.707169,0.205473,5.424293,2.425536
cuda,mobilenet_v2,96,1.667804,6.753498,3.282271,8.360098,3.823294,1.599168,0.230787,4.985631
cuda,mobilenet_v3_large,32,1.781204,6.515197,3.495990,9.486258,4.013733,1.705698,0.238883,6.564651,26.940672
cuda,nvidia_deeprecommender,256,0.173148,1.190157,0.134554,2.275216,0.123600,0.073226,0.010057,1.226029,0.435368
cuda,pytorch_CycleGAN_and_pix2pix,1,0.670297,2.686212,1.314038,4.698394,1.843158,0.706529,0.073606,3.492876
cuda,pytorch_stargan,16,0.654692,2.235620,0.874966,3.695524,0.974093,0.335172,0.047462,2.371019,19.485438
cuda,pytorch_struct,200,0.293286,1.221997,0.185720,2.746570,0.223181,0.133730,0.021926,1.721829,13.071142
cuda,pytorch_unet,1,0.799357,3.255879,1.214061,5.336854,2.055926,0.808071,0.080457,3.338874
cuda,resnet152,32,4.806848,12.260150,10.496775,16.251222,8.906749,3.709473,0.864233,14.759957,2.466984
cuda,resnet18,16,0.682494,3.389854,1.365586,4.699391,1.560989,0.639577,0.071722,2.711224,2.697281
cuda,resnet50,32,1.645429,5.318759,2.764451,7.674141,3.470567,1.333910,0.205279,5.213487,2.449033
cuda,resnext50_32x4d,8,1.655751,4.633055,2.640898,7.179206,3.078469,1.320159,0.192695,5.277563,2.774425
cuda,shufflenet_v2_x1_0,128,1.858044,6.346439,3.004549,9.216971,4.460844,2.156982,0.282118,5.974671
cuda,soft_actor_critic,256,0.161878,1.576138,0.069984,2.544744,0.070151,0.042008,0.006662,1.043126
cuda,speech_transformer,32,3.455435,8.507675,2.999630,12.474005,4.301638,2.333284,0.293126,7.306810
cuda,squeezenet1_1,32,0.295169,2.230399,0.549053,4.055672,1.594196,0.603814,0.042590,2.389477
