dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,21.491132,18.190446,8.176309,3.294797,11.803482,4.774665,2.016457,0.370193,13.483353,7.057258
cuda,Background_Matting,4,19.982084,17.590156,8.981564,3.231773,12.462431,6.595288,2.773095,0.286351,6.834108
cuda,LearningToPaint,96,8.088416,7.184377,3.785046,1.408592,4.520586,1.476232,0.699903,0.095678,2.194303
cuda,Super_SloMo,6,19.515372,17.499332,9.722273,3.188841,12.622525,6.826486,2.485552,0.178136,6.188024
cuda,alexnet,128,2.889010,2.665729,2.153162,0.208658,3.547674,1.005856,0.312302,0.020450,1.611502
cuda,attention_is_all_you_need_pytorch,256,23.001088,20.068630,10.101784,2.942869,13.143166,5.735230,2.155901,0.444574,13.581485,6.125686
cuda,dcgan,32,2.815711,2.625248,2.020284,0.223914,2.613313,0.241964,0.110072,0.016328,0.827447
cuda,demucs,4,2.541986,1.788451,1.581131,0.130438,1.443736,0.165348,0.083377,0.013039
cuda,densenet121,4,51.072097,44.565421,21.891542,8.549080,26.783042,15.035193,5.158619,0.785212,13.757984
cuda,drq,1,3.292902,2.943615,2.303645,0.167731,3.345154,0.231332,0.122722,0.020477,1.220900
cuda,fastNLP_Bert,6,22.365018,18.935778,9.890046,2.607698,13.340927,4.681938,2.068150,0.368295,5.711278,6.416777
cuda,functorch_dp_cifar10,64,7.761633,7.047795,4.104805,1.688809,6.702580,2.427233,0.832682,0.084228,4.336675,0.572498
cuda,hf_Albert,8,14.530928,12.599951,5.068368,2.311479,8.062053,3.146748,1.303064,0.160528,4.344723,5.397562
cuda,hf_Bart,4,27.625967,23.402612,11.101538,3.280018,15.369510,6.110660,2.497175,0.497526,3.758739,7.702537
cuda,hf_Bert,4,19.904238,16.200635,7.139594,2.496841,9.994063,4.147470,1.850044,0.345671,2.072066,5.466750
cuda,hf_Bert_large,4,37.616251,30.592453,12.879310,5.758566,17.439700,8.630829,3.601132,0.958838,1.867630,10.546269
cuda,hf_DistilBert,8,11.511796,9.919861,5.355124,1.607471,7.281770,2.102460,1.005162,0.145589,5.204936,3.597253
cuda,hf_GPT2,4,17.596041,14.670484,6.699254,2.338221,9.763690,4.087556,1.724621,0.305351,3.833839,5.505044
cuda,hf_GPT2_large,4,51.228526,41.538742,17.856826,7.234474,28.120537,13.490654,5.759187,1.539409,2.534877,18.184728
cuda,hf_Longformer,2,63.725940,55.122603,32.975479,6.997047,40.134811,18.473009,5.948733,0.452160,4.638798,15.104141
cuda,hf_Reformer,4,13.658837,11.108946,8.958776,0.962966,9.746726,1.485847,0.953031,0.071195,3.108149,1.796177
cuda,hf_T5,8,23.734450,19.720450,9.079893,2.921752,12.782535,5.216226,2.089888,0.358775,6.914965,6.766293
cuda,hf_T5_large,2,89.333773,72.940871,32.527279,10.644845,47.873995,26.389169,7.956576,2.939277,26.148672,28.306742
cuda,lennard_jones,1000,2.091793,1.926493,1.564884,0.077851,2.124150,0.103894,0.065081,0.009125,0.642553
cuda,mnasnet1_0,32,19.268853,16.804728,8.337483,2.979064,10.137187,4.345118,1.873502,0.264261,4.900942,2.253500
cuda,mobilenet_v2,96,20.700236,18.488545,9.286039,2.979856,10.785761,4.809124,2.323884,0.298059,4.608097
cuda,mobilenet_v3_large,32,21.265833,18.533276,9.193772,3.092959,11.951012,5.225125,2.115376,0.297348,5.980210,27.911335
cuda,nvidia_deeprecommender,256,2.593441,2.376878,1.833310,0.136459,2.919116,0.165676,0.086048,0.012819,1.230397,0.426322
cuda,phlippe_densenet,128,20.059532,17.811257,8.979653,2.974700,11.525758,5.268272,2.275415,0.290252,5.647376
cuda,phlippe_resnet,128,7.690408,6.812995,3.644989,1.228025,4.195225,1.263476,0.666620,0.090469,1.947213
cuda,pytorch_CycleGAN_and_pix2pix,1,7.782444,7.003875,3.524581,1.475556,5.545144,2.155906,0.848244,0.086432,3.546262
cuda,pytorch_stargan,16,8.161218,7.357650,3.871214,1.041618,5.032401,1.609332,0.503936,0.073116,36.711713,2.380966
cuda,pytorch_struct,200,2.881826,2.486559,1.529317,0.201568,2.891499,0.343214,0.184933,0.028540,1.578958,14.777865
cuda,pytorch_unet,1,9.759804,8.690107,4.678930,1.404692,6.634315,2.871247,1.142116,0.107408,3.417841
cuda,resnet152,32,52.792679,44.761776,18.068220,9.234023,19.797302,11.079925,4.352012,1.135532,11.334861,2.382516
cuda,resnet18,16,9.217851,8.331436,4.982753,1.326717,6.045474,2.184169,0.823522,0.091551,2.438475,2.272033
cuda,resnet50,32,18.638686,16.321124,7.492957,2.826565,9.399191,4.080856,1.730423,0.265226,5.078614,2.136259
cuda,resnext50_32x4d,8,18.024179,15.519880,6.832013,2.909359,8.493035,3.574615,1.740561,0.242435,4.694335,2.122835
cuda,shufflenet_v2_x1_0,128,21.029353,18.593845,9.192487,3.656575,10.905809,5.307218,2.604228,0.351295,5.506338
cuda,soft_actor_critic,256,2.797496,2.595243,2.275687,0.074258,3.238337,0.093729,0.053627,0.008492,1.042577
cuda,speech_transformer,32,26.521251,22.246698,10.896455,3.138987,14.933833,6.276215,2.619658,0.342765,7.332595
cuda,squeezenet1_1,32,4.814758,4.244860,3.047694,0.536490,4.830324,1.703518,0.855646,0.061036,2.339885
cuda,timm_efficientnet,32,23.980175,20.409941,9.814383,3.725331,12.814749,5.954975,2.418437,0.362938,6.876626,35.876828
cuda,timm_nfnet,128,22.680203,18.745125,8.028295,4.200779,11.830879,6.317514,2.206501,0.337949,8.429273
cuda,timm_regnet,32,26.179921,21.664215,9.180483,4.300052,11.746933,5.343211,2.286199,0.426751,7.041964,17.468748
cuda,timm_resnest,32,12.593702,11.366353,7.026325,1.784322,9.825250,3.838495,1.516455,0.124296,38.240604,4.646531
cuda,timm_vision_transformer,8,14.407535,12.279031,6.160206,2.037211,12.814463,3.363602,1.868210,0.268687,17.622241,8.779925
cuda,timm_vision_transformer_large,8,44.081711,36.653159,15.189642,6.262893,37.933780,13.162343,5.049744,1.587661,11.755731,29.596012
cuda,timm_vovnet,32,15.982989,13.361060,6.925902,2.447835,9.682296,4.420037,1.739358,0.188096,5.296450,2.344400
cuda,tts_angular,64,2.016078,1.777577,1.601315,0.068350,2.081545,0.063066,0.034110,0.004504,0.552430
cuda,vgg16,64,3.565746,3.194248,2.369468,0.450886,3.509852,1.034059,0.433562,0.037571,1.605246
cuda,yolov3,16,29.465166,25.938960,12.567858,4.684481,15.609789,7.785665,2.965280,0.424046,4.685940,7.908629
