,Compiler,torchbench,huggingface,timm_models
eager,eager,3.51,4.92,4.25
aot_eager,aot_eager,9.52,14.91,13.49
inductor,inductor,32.59,46.54,47.22
inductor_no_cudagraphs,inductor_no_cudagraphs,32.35,41.12,45.98
