dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function
cuda,BERT_pytorch,16,11.372035,7.532427,7.481899
cuda,Background_Matting,4,8.117973,5.330321,5.313911
cuda,LearningToPaint,96,3.051606,1.951294,1.937012
cuda,Super_SloMo,6,7.791403,5.573093,5.558818
cuda,alexnet,128,0.735970,0.377749,0.364041
cuda,attention_is_all_you_need_pytorch,256,11.151321,7.679947,7.663877
cuda,dcgan,32,0.677604,0.362871,0.349010
cuda,demucs,4,2.018960,1.013641,0.999592
cuda,densenet121,4,20.033969,13.116358,13.096053
cuda,dlrm,1024,0.756176,0.440850,0.427653
cuda,drq,1,0.969192,0.452801,0.438705
cuda,fastNLP_Bert,6,11.262608,7.312166,7.294527
cuda,functorch_dp_cifar10,64,2.455516,1.514532,1.500063
cuda,hf_Albert,8,8.320542,6.217214,6.202766
cuda,hf_Bart,4,14.009633,9.051161,9.034171
cuda,hf_Bert,4,11.633619,6.934824,6.917860
cuda,hf_Bert_large,4,23.962291,13.585501,13.565693
cuda,hf_BigBird,2,37.259079,26.170317,26.140234
cuda,hf_DistilBert,8,5.465757,3.428029,3.413370
cuda,hf_GPT2,4,9.547197,6.236699,6.217508
cuda,hf_GPT2_large,4,30.219719,18.643853,18.622269
cuda,hf_Longformer,2,28.197261,18.277749,18.236011
cuda,hf_Reformer,4,4.599813,1.874726,1.856871
cuda,hf_T5,8,12.348505,7.842395,7.824332
cuda,hf_T5_large,2,50.210887,31.071337,31.043883
cuda,lennard_jones,1000,0.558012,0.269436,0.255794
cuda,mnasnet1_0,32,7.127827,4.665019,4.648831
cuda,mobilenet_v2,96,7.604715,5.085759,5.070324
cuda,mobilenet_v3_large,32,8.357495,5.566483,5.550385
cuda,nvidia_deeprecommender,256,0.711709,0.357293,0.343894
cuda,phlippe_densenet,128,7.706226,4.978775,4.962684
cuda,phlippe_resnet,128,2.890233,1.833936,1.819490
cuda,pytorch_CycleGAN_and_pix2pix,1,3.028123,2.100405,2.086479
cuda,pytorch_stargan,16,3.254981,2.289426,2.274759
cuda,pytorch_struct,200,1.303083,0.763011,0.749821
cuda,pytorch_unet,1,3.826898,2.479298,2.464942
cuda,resnet152,32,23.966739,14.615316,14.592551
cuda,resnet18,16,2.887355,1.849192,1.835200
cuda,resnet50,32,7.541943,4.930075,4.913922
cuda,resnext50_32x4d,8,7.534453,4.943434,4.927434
cuda,shufflenet_v2_x1_0,128,8.335369,5.383375,5.367393
cuda,soft_actor_critic,256,0.548637,0.221589,0.207630
cuda,speech_transformer,32,14.042920,9.010662,8.992259
cuda,squeezenet1_1,32,1.721441,0.950697,0.937081
cuda,timm_efficientdet,1,43.621970,24.545136,24.518927
cuda,timm_efficientnet,32,11.006301,6.643009,6.625721
cuda,timm_nfnet,128,11.506037,6.700233,6.683608
cuda,timm_regnet,32,12.631516,7.221329,7.203053
cuda,timm_resnest,32,4.138271,2.682911,2.668205
cuda,timm_vision_transformer,8,7.350489,4.815574,4.800509
cuda,timm_vision_transformer_large,8,26.442040,16.251212,16.228734
cuda,timm_vovnet,32,6.295645,3.685140,3.670110
cuda,tts_angular,64,0.419123,0.123368,0.109737
cuda,vgg16,64,1.181346,0.648188,0.634837
cuda,yolov3,16,11.520107,7.216229,7.198625
