,Compiler,torchbench,huggingface,timm_models
eager,eager,"97%, 56/58","100%, 45/45","100%, 61/61"
aot_eager,aot_eager,"95%, 55/58","100%, 45/45","95%, 58/61"
inductor,inductor,"88%, 51/58","100%, 45/45","97%, 59/61"
inductor_no_cudagraphs,inductor_no_cudagraphs,"90%, 52/58","100%, 45/45","97%, 59/61"
