dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,AlbertForMaskedLM,4,2.180133,0.000511
cuda,AlbertForQuestionAnswering,4,2.136026,0.000504
cuda,AllenaiLongformerBase,4,10.031603,0.008248
cuda,BartForCausalLM,4,4.020066,0.001785
cuda,BartForConditionalGeneration,2,11.815934,0.004971
cuda,BertForMaskedLM,16,5.037828,0.002007
cuda,BertForQuestionAnswering,16,5.024265,0.001962
cuda,BlenderbotForCausalLM,4,8.776399,0.003614
cuda,BlenderbotSmallForCausalLM,64,3.072344,0.001350
cuda,BlenderbotSmallForConditionalGeneration,64,7.191696,0.003627
cuda,CamemBert,16,5.082776,0.001951
cuda,DebertaForMaskedLM,4,5.773397,0.004820
cuda,DebertaForQuestionAnswering,8,5.833520,0.004795
cuda,DebertaV2ForMaskedLM,1,13.306203,0.009673
cuda,DebertaV2ForQuestionAnswering,2,13.492022,0.009608
cuda,DistilBertForMaskedLM,128,1.986256,0.001079
cuda,DistilBertForQuestionAnswering,256,1.909782,0.000977
cuda,DistillGPT2,16,1.818262,0.000783
cuda,ElectraForCausalLM,32,5.126696,0.002098
cuda,ElectraForQuestionAnswering,64,4.951513,0.002007
cuda,GPT2ForSequenceClassification,4,3.645934,0.001605
cuda,LayoutLMForMaskedLM,16,4.910555,0.002082
cuda,LayoutLMForSequenceClassification,16,4.995097,0.002107
cuda,M2M100ForConditionalGeneration,16,11.409572,0.004792
cuda,MBartForCausalLM,4,4.051759,0.001886
cuda,MBartForConditionalGeneration,2,11.865382,0.004960
cuda,MT5ForConditionalGeneration,16,6.369874,0.002226
cuda,MegatronBertForCausalLM,4,10.509547,0.003795
cuda,MegatronBertForQuestionAnswering,8,10.554634,0.003534
cuda,MobileBertForMaskedLM,64,12.851562,0.000612
cuda,MobileBertForQuestionAnswering,128,12.967733,0.000679
cuda,OPTForCausalLM,2,3.899042,0.001813
cuda,PLBartForCausalLM,8,2.201111,0.000928
cuda,PLBartForConditionalGeneration,4,5.127353,0.002400
cuda,PegasusForCausalLM,32,4.063097,0.001902
cuda,PegasusForConditionalGeneration,32,4.503649,0.000590
cuda,RobertaForCausalLM,16,4.866990,0.002028
cuda,RobertaForQuestionAnswering,16,4.977525,0.002004
cuda,Speech2Text2ForCausalLM,256,2.150226,0.001032
cuda,T5ForConditionalGeneration,4,4.445598,0.001579
cuda,T5Small,4,4.396798,0.001636
cuda,TrOCRForCausalLM,32,4.058601,0.001799
cuda,XGLMForCausalLM,8,8.537668,0.003806
cuda,XLNetLMHeadModel,8,10.077445,0.004592
cuda,YituTechConvBert,16,7.338774,0.003098
