dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,BERT_pytorch,16,2.5823,22.8196,47.3602,1.1965
cuda,Background_Matting,4,1.1295,112.6818,33.5804,1.0396
cuda,LearningToPaint,96,1.1262,10.1104,16.7878,0.9942
cuda,Super_SloMo,6,1.2141,65.1019,31.9034,1.2397
cuda,alexnet,128,1.1868,8.3358,8.6136,1.0003
cuda,attention_is_all_you_need_pytorch,256,1.4580,36.7740,48.7145,1.1824
cuda,dcgan,32,0.9217,2.2207,8.0304,1.0064
cuda,demucs,4,1.0346,52.0943,22.1573,0.9973
cuda,densenet121,4,1.1853,45.1598,76.8038,0.9945
cuda,detectron2_fcos_r_50_fpn,0,0.0000
cuda,dlrm,1024,1.3483,3.0339,5.7541,1.0009
cuda,drq,1,1.0936,3.7169,10.8909,0.9687
cuda,fastNLP_Bert,6,1.5559,38.1795,42.8208,1.1563
cuda,functorch_dp_cifar10,64,1.4934,6.8966,18.5094,0.4432
cuda,hf_Albert,8,2.2444,30.5257,35.5339,1.2649
cuda,hf_Bart,4,1.6450,34.3287,45.3228,1.0124
cuda,hf_Bert,4,1.7775,23.0906,42.6060,1.0273
cuda,hf_Bert_large,4,1.5883,52.6598,74.6321,1.0726
cuda,hf_BigBird,2,1.8343,101.3638,114.8470,1.1419
cuda,hf_DistilBert,8,1.3955,22.5824,26.1799,1.0232
cuda,hf_GPT2,4,1.8170,27.6528,32.6364,1.1562
cuda,hf_GPT2_large,4,1.7426,120.3826,78.0368,1.1725
cuda,hf_Longformer,2,1.3515,87.7053,97.6193,0.8638
cuda,hf_Reformer,4,1.1860,69.3849,29.1247,0.9261
cuda,hf_T5,8,1.8910,92.6588,51.7928,1.2279
cuda,hf_T5_large,2,2.2595,97.8864,165.2231,1.1674
cuda,lennard_jones,1000,1.0547,1.4519,5.6030,0.9998
cuda,mnasnet1_0,32,1.1926,18.7485,34.2519,0.7752
cuda,mobilenet_v2,96,1.4742,32.7356,33.9342,1.1732
cuda,mobilenet_v3_large,32,1.2962,20.7636,65.7037,0.7774
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,1.0182,10.0558,8.9364,0.9711
cuda,phlippe_densenet,128,1.1004,21.3869,34.9522,1.0062
cuda,phlippe_resnet,128,1.1049,8.5376,14.6936,1.0037
cuda,pytorch_CycleGAN_and_pix2pix,1,1.8026,7.4463,15.4970,1.0224
cuda,pytorch_stargan,16,1.2772,11.6388,50.8875,0.8874
cuda,pytorch_struct,200,1.1728,3.8621,14.7020,0.7358
cuda,pytorch_unet,1,1.4038,28.5285,19.4044,1.0087
cuda,resnet152,32,1.0901,59.0837,71.9296,0.9378
cuda,resnet18,16,1.0868,8.4184,20.2053,0.6190
cuda,resnet50,32,1.1375,23.3760,31.9743,0.8832
cuda,resnext50_32x4d,8,1.0624,18.9144,31.4593,0.7721
cuda,shufflenet_v2_x1_0,128,1.2842,26.2065,33.2129,1.1020
cuda,soft_actor_critic,256,0.9424,1.5889,7.7262,0.9995
cuda,speech_transformer,32,1.7770,33.2329,41.0773,1.0888
cuda,squeezenet1_1,32,1.3642,8.1732,12.8094,1.1148
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,1,1.6551,78.6176,177.8267,0.9904
cuda,timm_efficientnet,32,1.2593,27.9785,75.4891,0.9428
cuda,timm_nfnet,128,1.5350,79.6474,38.1568,1.1070
cuda,timm_regnet,32,1.0515,56.4233,60.3552,0.9500
cuda,timm_resnest,32,1.6586,14.2580,65.4391,0.9510
cuda,timm_vision_transformer,8,1.6061,18.4458,48.1433,0.7301
cuda,timm_vision_transformer_large,8,1.1031,167.9793,91.4159,0.9762
cuda,timm_vovnet,32,1.0425,25.5153,30.6278,0.8843
cuda,tts_angular,64,1.0043,6.4075,5.6855,0.9973
cuda,vgg16,64,1.2569,52.6641,10.1031,0.9884
cuda,yolov3,16,1.2592,54.2898,52.3399,1.0108
