dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,1.194306,10.123482,3.755330,1.478740,5.387176,3.673753,1.113370,0.185565,13.644312,16.866860
cuda,Background_Matting,4,0.486503,8.125364,3.073696,1.322459,5.095733,3.116808,1.566175,0.134214,0.000006,3.422576
cuda,LearningToPaint,96,0.267420,3.074980,1.148619,0.463632,1.571862,0.910458,0.393569,0.059987,25.780644,26.700072
cuda,Super_SloMo,6,0.604347,9.255826,4.656553,1.154517,5.198154,3.528635,1.246314,0.078235,27.927227,29.688974
cuda,alexnet,128,0.154272,0.818868,0.469046,0.103516,0.640151,0.365527,0.163162,0.012032,6.765200,7.045362
cuda,attention_is_all_you_need_pytorch,256,0.944949,10.058439,3.492260,1.876500,5.786654,3.372010,1.721421,0.219096,38.457167,42.748018
cuda,dcgan,32,0.152439,0.610802,0.249692,0.094084,0.287195,0.133542,0.055091,0.010921,5.567995,5.706086
cuda,densenet121,4,1.169541,25.697936,10.479240,3.089059,16.024091,11.328635,3.283591,0.317468,0.000006,8.877380
cuda,dlrm,2048,0.410784,0.745979,0.380739,0.285560,0.546906,0.348131,0.091506,0.013864,9.848468,10.307164
cuda,drq,1,0.224609,0.574725,0.188005,0.069212,0.232010,0.092300,0.042173,0.013279,7.178198,7.300492
cuda,fastNLP_Bert,6,1.319955,8.595464,2.986897,1.372639,4.937796,3.184899,1.210845,0.184399,2.623518,6.053024
cuda,functorch_dp_cifar10,64,0.250245,3.804869,1.495041,0.610520,2.582754,1.792507,0.512560,0.051266,31.403295,33.145309
cuda,hf_Albert,8,0.955851,6.867883,1.907331,1.162410,3.817952,2.631048,0.875955,0.118778,26.954469,30.112314
cuda,hf_Bart,4,1.215359,11.085127,3.391849,1.910727,6.161812,3.539091,1.814468,0.221175,50.722251,55.529397
cuda,hf_Bert,4,1.111967,8.504930,2.954218,1.308707,4.504754,2.934699,1.063221,0.173836,8.516034,11.473367
cuda,hf_BigBird,2,6.292886,37.933615,12.352112,7.173208,25.491513,17.336201,7.199178,0.600954,42.239908,63.071087
cuda,hf_DistilBert,8,0.445337,4.398830,1.607548,0.753872,2.407660,1.568461,0.552911,0.089490,11.728173,13.332885
cuda,hf_GPT2,4,1.161833,7.323721,2.629557,1.377814,3.936421,2.444807,1.019593,0.152702,11.211723,13.982568
cuda,lennard_jones,1000,0.133651,0.286194,0.102718,0.046494,0.127095,0.038719,0.022016,0.005521,1.911136,1.985834
cuda,mnasnet1_0,32,0.423241,8.147473,3.275115,1.094474,4.410640,2.750637,1.119223,0.135181,55.104019,57.412820
cuda,mobilenet_v2,96,0.432563,8.395783,3.502722,1.275266,4.955117,3.085169,1.299241,0.138528,64.434981,67.251159
cuda,mobilenet_v2_quantized_qat,96,2.044425,18.380834,6.023535,2.570090,8.715767,5.807076,1.986024,0.275895,5.416682
cuda,mobilenet_v3_large,32,0.482231,8.606909,3.465823,1.224902,4.959332,3.090332,1.224459,0.149328,55.077153,57.888461
cuda,nvidia_deeprecommender,256,0.149923,0.355365,0.126357,0.063910,0.199060,0.083849,0.036500,0.008100,6.261930,6.403920
cuda,pytorch_CycleGAN_and_pix2pix,1,0.254236,4.018598,1.266308,0.502488,2.440866,1.559823,0.673015,0.058027,9.437288,11.156414
cuda,pytorch_stargan,16,0.261997,3.170316,0.854220,0.384903,1.136010,0.712106,0.246511,0.044298,31.798203,32.498358
cuda,pytorch_struct,200,0.181141,0.777291,0.266217,0.126683,0.342341,0.158077,0.074612,0.017720,25.153818,25.366232
cuda,pytorch_unet,1,0.272315,3.597694,1.553123,0.483435,2.270413,1.503447,0.488536,0.055472,17.993808,19.228575
cuda,resnet18,16,0.256343,3.429738,1.533798,0.478398,2.009192,1.243560,0.496828,0.053498,24.888841,25.873173
