dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,BERT_pytorch,16,0.8784,6.0702,0.8847
cuda,Background_Matting,4,1.0231,2.9997,0.9514
cuda,LearningToPaint,96,1.0429,1.3605,0.7251
cuda,Super_SloMo,6,0.9975,3.5107,0.9553
cuda,alexnet,128,0.9941,0.5854,0.8751
cuda,attention_is_all_you_need_pytorch,256,0.9756,5.9215,0.9235
cuda,dcgan,32,0.9977,0.5070,0.8463
cuda,demucs,4,0.9993,0.5692,0.9998
cuda,densenet121,4,0.9911,9.5673,0.8853
cuda,dlrm,2048,0.9702,0.8330,1.0000
cuda,drq,1,0.8373,0.6421,1.0000
cuda,fastNLP_Bert,6,0.9782,5.2164,0.9106
cuda,functorch_dp_cifar10,64,0.9667,1.4363,1.0044
cuda,hf_Albert,8,0.9979,4.9153,0.9486
cuda,hf_Bart,4,0.9724,6.5542,0.8680
cuda,hf_Bert,4,0.9893,4.8860,0.8851
cuda,hf_BigBird,0,0.0000
cuda,hf_DistilBert,8,0.9537,2.4782,0.8987
cuda,hf_GPT2,4,0.9829,4.8734,0.8781
cuda,hf_Longformer,0,0.0000
cuda,hf_Reformer,4,0.9988,2.6501,0.3088
cuda,hf_T5,8,0.9912,8.1983,0.9176
cuda,lennard_jones,1000,0.8274,0.4668,1.0000
cuda,mnasnet1_0,32,1.0853,3.0600,0.9109
cuda,mobilenet_v2,96,0.9978,2.8830,0.7669
cuda,mobilenet_v2_quantized_qat,96,0.9764,12.8755,0.8306
cuda,mobilenet_v3_large,32,1.0801,3.2463,0.8714
cuda,moco,32,0.9964,1.9434,1.0063
cuda,nvidia_deeprecommender,256,0.9555,0.4427,1.0002
cuda,pytorch_CycleGAN_and_pix2pix,1,0.9276,2.1365,0.9094
cuda,pytorch_stargan,16,0.9840,1.9350,1.0210
cuda,pytorch_struct,200,0.7248,0.7971,0.5046
cuda,pytorch_unet,1,0.9979,1.4444,0.8519
cuda,resnet18,16,1.0907,1.3355,0.7985
cuda,resnet50,32,0.9948,3.2110,0.8750
cuda,resnet50_quantized_qat,32,0.9655,11.7909,0.9171
cuda,resnext50_32x4d,8,1.0794,3.2467,0.8851
cuda,shufflenet_v2_x1_0,128,1.0289,3.6524,0.9173
cuda,soft_actor_critic,256,0.7822,0.3904,0.9998
cuda,speech_transformer,0,0.0000
cuda,squeezenet1_1,32,0.9687,1.2687,0.8342
cuda,tacotron2,64,0.8561,23.3892,1.1060
cuda,timm_efficientdet,1,0.7928,33.9589,0.8216
cuda,timm_efficientnet,32,0.6818,5.0882,0.7714
cuda,timm_nfnet,128,0.9981,6.1691,0.8954
cuda,timm_regnet,32,0.9566,6.3593,0.8613
cuda,timm_resnest,32,0.9978,1.9194,0.8430
cuda,timm_vision_transformer,8,0.9018,3.3995,0.8768
cuda,timm_vovnet,32,0.6522,3.3215,0.7609
cuda,tts_angular,64,0.9579,0.5035,0.9888
cuda,vgg16,64,0.9992,0.8577,0.6761
cuda,yolov3,16,0.9920,6.0350,0.8429
