dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,adv_inception_v3,128,1.351745,4.631145
cuda,beit_base_patch16_224,64,1.433375,3.029443
cuda,botnet26t_256,128,1.172324,2.014068
cuda,cait_m36_384,2,3.817940,12.604203
cuda,convmixer_768_32,32,1.093520,2.998752
cuda,convnext_base,32,1.625769,4.117379
cuda,crossvit_9_240,64,1.686902,4.703592
cuda,cspdarknet53,64,1.665495,3.140627
cuda,deit_base_distilled_patch16_224,64,1.098037,2.519840
cuda,densenet121,64,2.961406,7.541398
cuda,dla102,64,1.564356,5.201328
cuda,dm_nfnet_f0,128,2.270241,4.291913
cuda,dpn107,32,2.906683,6.843801
cuda,eca_botnext26ts_256,64,1.244025,2.358626
cuda,eca_halonext26ts,64,1.316991,2.557060
cuda,ecaresnet101d,64,2.093276,6.863101
cuda,ese_vovnet19b_dw,128,0.878597,1.502263
cuda,fbnetc_100,128,1.484294,2.830860
cuda,fbnetv3_b,128,2.420983,4.499053
cuda,gernet_l,128,1.440217,2.603526
cuda,ghostnet_100,128,1.343297,4.509113
cuda,gluon_inception_v3,128,1.364134,4.693122
cuda,gluon_senet154,32,3.291941,12.294890
cuda,gluon_xception65,32,1.823494,5.485256
cuda,gmixer_24_224,64,1.492111,4.360590
cuda,gmlp_s16_224,64,1.413027,3.602752
cuda,hardcorenas_a,128,1.092294,1.875558
cuda,hrnet_w18,2,5.399240,18.226146
cuda,inception_v3,128,1.342160,4.602423
cuda,lcnet_050,128,0.873616,1.136028
cuda,legacy_senet154,32,2.993235,12.248677
cuda,mixer_b16_224,64,0.883046,1.672437
cuda,mixnet_l,64,3.961802,5.909170
cuda,mnasnet_100,128,1.200438,2.126544
cuda,mobilenetv2_100,128,1.202848,1.939925
cuda,mobilenetv3_large_100,128,1.214242,2.343382
cuda,mobilevit_s,32,1.524072,3.518844
cuda,nasnetalarge,16,5.483231,20.492175
cuda,nfnet_l0,64,1.869675,4.536424
cuda,pnasnet5large,16,4.351233,14.478249
cuda,poolformer_m36,64,2.186569,5.235416
cuda,regnety_002,128,1.302803,2.957675
cuda,repvgg_a2,128,1.398748,2.147156
cuda,res2net101_26w_4s,64,2.728042,9.823906
cuda,res2net50_14w_8s,2,2.403970,9.095735
cuda,res2next50,2,1.365371,4.511952
cuda,resmlp_12_224,128,0.883954,1.582201
cuda,resnest101e,32,3.026762,9.633470
cuda,resnet18,128,0.618236,0.853309
cuda,rexnet_100,128,1.514425,3.396339
cuda,sebotnet33ts_256,64,1.408622,3.234020
cuda,selecsls42b,128,0.809095,1.895447
cuda,spnasnet_100,128,1.445462,2.712773
cuda,swin_base_patch4_window7_224,64,2.947872,7.314523
cuda,swsl_resnext101_32x16d,32,1.499993,5.011219
cuda,tf_efficientnet_b0,128,1.461479,3.405422
cuda,tf_mixnet_l,64,4.177936,5.828460
cuda,tinynet_a,128,1.641504,4.024540
cuda,tnt_s_patch16_224,64,2.059427,6.705665
cuda,visformer_small,128,1.072128,2.351481
cuda,vit_base_patch16_224,64,1.140939,2.582486
cuda,volo_d1_224,64,1.621655,4.804719
