,Compiler,torchbench,huggingface,timm_models
eager,eager,"100%, 48/48","100%, 43/43","100%, 66/66"
ts_nvfuser,ts_nvfuser,"88%, 42/48","86%, 37/43","100%, 66/66"
aot_eager,aot_eager,"90%, 43/48","93%, 40/43","94%, 62/66"
aot_cudagraphs,aot_cudagraphs,"83%, 40/48","86%, 37/43","91%, 60/66"
aot_nvfuser,aot_nvfuser,"58%, 28/48","0%, 0/43","82%, 54/66"
inductor_cudagraphs,inductor_cudagraphs,"75%, 36/48","86%, 37/43","91%, 60/66"
