dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,BERT_pytorch,16,1.760448,4.724298
cuda,Background_Matting,4,0.828823,3.559254
cuda,LearningToPaint,96,0.548682,0.924084
cuda,Super_SloMo,6,1.009806,2.921822
cuda,alexnet,128,0.352427,0.264747
cuda,attention_is_all_you_need_pytorch,256,1.522624,5.502339
cuda,dcgan,32,0.347924,0.198592
cuda,densenet121,4,1.984503,8.758363
cuda,drq,1,0.403362,0.275797
cuda,fastNLP_Bert,6,1.714203,4.159664
cuda,hf_Albert,8,1.302353,4.239858
cuda,hf_Bart,4,2.463465,4.624381
cuda,hf_Bert,4,1.595639,3.767136
cuda,hf_DistilBert,8,0.755601,1.872692
cuda,hf_GPT2,4,1.629343,3.656639
cuda,mnasnet1_0,32,0.836279,2.492323
cuda,mobilenet_v2,96,0.845326,2.329934
cuda,mobilenet_v3_large,32,0.925973,2.732155
cuda,moco,32,1.822008,0.016597
cuda,nvidia_deeprecommender,256,0.351910,0.112048
cuda,pytorch_CycleGAN_and_pix2pix,1,0.532851,1.696932
cuda,pytorch_stargan,16,0.559133,1.544882
cuda,pytorch_struct,200,0.421572,0.431115
cuda,pytorch_unet,1,0.580902,1.022132
cuda,resnet18,16,0.535122,1.022185
cuda,resnet50,32,0.898895,2.752201
cuda,resnext50_32x4d,8,0.893098,2.700967
cuda,shufflenet_v2_x1_0,128,0.989850,3.016065
cuda,soft_actor_critic,256,0.304336,0.097435
cuda,squeezenet1_1,32,0.462010,0.888789
cuda,timm_efficientdet,1,12.654960,19.234981
cuda,timm_efficientnet,32,1.417104,3.894257
cuda,timm_nfnet,128,1.978993,4.935403
cuda,timm_regnet,32,1.820530,4.927685
cuda,timm_resnest,32,0.604219,1.506676
cuda,timm_vision_transformer,8,0.969096,2.830652
cuda,timm_vovnet,32,1.046924,2.132100
cuda,tts_angular,64,0.465007,0.044871
cuda,vgg16,64,0.395807,0.519640
cuda,yolov3,16,6.194361,5.144908
