dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,2.711454,6.572966,2.895310,8.896557,3.611773,1.473129,0.296429,0.000013,9.545030,5.345170
cuda,Background_Matting,4,1.553717,5.117824,2.164217,8.884295,4.587397,1.915502,0.206500,0.524739,6.549859
cuda,LearningToPaint,96,0.673245,2.663824,0.949712,3.553181,1.100487,0.511526,0.075376,0.237578,2.114163
cuda,Super_SloMo,6,1.545691,6.778130,2.295210,8.189575,3.943590,1.526553,0.109369,0.335975,4.110932
cuda,alexnet,128,0.133085,1.604732,0.207932,2.341693,0.426634,0.186831,0.013881,0.127545,1.078604
cuda,attention_is_all_you_need_pytorch,256,2.109318,7.207602,2.333035,9.762824,4.032218,1.595004,0.353872,0.329593,12.970924,5.342604
cuda,dcgan,32,0.134567,1.283363,0.196653,1.903080,0.179268,0.077072,0.012613,0.109741,0.933754
cuda,demucs,4,0.278350
cuda,densenet121,4,3.839050,14.697982,6.687291,21.289776,12.402301,3.972880,0.641126,0.868293,14.399677
cuda,drq,1,0.238138,1.826592,0.153464,2.833735,0.145774,0.074051,0.014359,0.373152,1.542630
cuda,fastNLP_Bert,6,2.600941,8.159888,2.110470,11.098001,3.746938,1.568382,0.289448,0.879635,4.319008,6.037363
cuda,functorch_dp_cifar10,64,0.518366,3.037969,1.235995,5.532619,2.054062,0.657487,0.072747,3.567777,7.341681,3.358231
cuda,hf_Albert,8,2.078241,3.521341,1.832661,6.755787,3.040867,1.060441,0.143071,3.466079,8.622019,3.156414
cuda,hf_Bart,4,3.004869,8.219481,2.929759,12.487415,4.672754,1.869194,0.386314,2.255034,2.994965,9.597320
cuda,hf_Bert,4,2.550414,5.004489,2.317567,7.912965,3.577452,1.402552,0.284292,0.723186,6.059995,0.422919
cuda,hf_BigBird,2,10.903806,6.621956,1.845129,9.874427,2.500943,1.260148,0.214579,8.446696,13.667703,0.375921
cuda,hf_DistilBert,8,1.112429,3.200102,1.309204,5.153396,1.798565,0.753311,0.119141,2.135445,5.454811,1.851723
cuda,hf_GPT2,4,2.420349,4.605833,1.920177,7.188215,2.666011,1.285702,0.239918,2.480775,7.076053,2.178825
cuda,hf_Reformer,4,2.285405,7.688437,0.719704,8.434443,1.163066,0.582155,0.054456,2.432071,3.145103,3.945737
cuda,hf_T5,8,3.274192,6.941436,2.240359,10.656979,3.832032,1.782870,0.285988,1.897067,5.152552,7.976632
cuda,hf_T5_large,2,17.577817,22.833945,8.862126,34.913138,18.987598,5.492731,2.278875,4.164835,23.053749,25.610052
cuda,lennard_jones,1000,0.107199,0.945803,0.070751,1.493468,0.071118,0.045160,0.006469,0.098760,0.722119
cuda,mnasnet1_0,32,1.524292,5.752703,2.263576,8.354604,3.361962,1.702266,0.211517,2.835222,7.791121,2.573807
cuda,mobilenet_v2,96,1.662456,6.613639,2.690637,8.129464,3.604877,1.532569,0.238535,0.545630,4.865640
cuda,mobilenet_v3_large,32,1.672765,6.279012,2.556148,9.355612,4.162160,1.570309,0.242934,5.295445,11.028952,4.919515
cuda,nvidia_deeprecommender,256,0.201683,1.112082,0.118636,2.192051,0.116229,0.063491,0.009555,0.569946,1.775559,0.440954
cuda,pytorch_CycleGAN_and_pix2pix,1,0.620588,2.628735,0.981942,4.620325,1.731647,0.836934,0.069788,0.204016,3.220218
cuda,pytorch_stargan,16,0.650567,2.333625,0.963692,3.691684,0.939764,0.332600,0.048744,15.540472,17.899513,15.289803
cuda,pytorch_struct,200,0.278569,1.209276,0.177823,2.690716,0.222638,0.130829,0.022173,18.477615,20.148374,18.340470
cuda,pytorch_unet,1,0.641516,2.874513,1.014003,4.154406,1.593510,0.627962,0.071376,0.215420,2.545496
cuda,resnet152,32,4.650708,10.859867,6.631868,15.178048,8.439762,3.063926,0.944042,3.431957,14.666847,2.525430
cuda,resnet18,16,0.629508,3.279067,1.097366,4.476751,1.526736,0.621147,0.073696,2.916566,5.247519,2.728664
cuda,resnet50,32,1.577350,5.057539,2.283578,7.604648,3.073829,1.261233,0.214074,2.400589,7.324857,2.130064
cuda,resnext50_32x4d,8,1.647061,4.591278,2.188198,7.097664,3.027103,1.261233,0.196694,2.989804,7.778155,2.661541
cuda,shufflenet_v2_x1_0,128,1.799173,5.978139,2.915598,8.653322,4.095760,2.056004,0.289674,0.398129,6.096739
cuda,soft_actor_critic,256,0.142577,1.544183,0.067420,2.487120,0.069880,0.040985,0.006351,0.270294,1.285827
cuda,speech_transformer,32,3.081297,7.921552,2.631185,12.197572,4.147511,1.910990,0.315472,0.000027,7.034608
cuda,squeezenet1_1,32,0.297352,2.134667,0.460516,2.900582,0.697574,0.385513,0.039818,0.148731,1.389944
cuda,timm_efficientdet,1,22.673530,19.530911,10.346386,32.229033,18.136244,5.466921,1.341282,33.066306,46.170569,56.544164
cuda,timm_efficientnet,32,2.640804,6.742975,3.247458,10.134535,4.561544,1.858684,0.310782,3.015954,9.783458,2.575499
cuda,timm_nfnet,128,2.954208,7.775335,6.171664,10.706923,5.747514,1.765574,0.272137,0.648415,9.950831
cuda,timm_regnet,32,3.422410,5.983639,3.175303,9.163965,4.410051,1.639001,0.365345,3.068607,9.566212,2.540252
cuda,timm_resnest,32,0.903580,5.163457,1.388564,7.907426,3.086911,1.258014,0.103255,13.475170,24.484747,17.658101
cuda,timm_vision_transformer,8,1.471400,4.699606,2.121161,10.598914,3.172150,1.308328,0.213819,12.067834,15.526826,20.174047
cuda,timm_vision_transformer_large,8,4.921114,11.183540,6.233131,27.459791,10.628086,4.015590,1.248315,11.272511,11.401339,34.523229
cuda,timm_vovnet,32,1.993796,5.066466,1.940676,8.111351,3.724048,1.434781,0.159713,3.063944,8.126579,2.794496
cuda,tts_angular,64,0.150380,0.941472,0.045401,1.441341,0.030725,0.014079,0.001481,0.096437,0.643815
cuda,vgg16,64,0.209281,1.862210,0.318938,2.833265,0.652819,0.278991,0.143179,0.183444,1.484112
cuda,yolov3,16,3.997117,35.395738,4.487669,390.444217,14.770222,5.161926,0.355476,0.724792,360.405546
