dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,1.4706,34.9023,1.0246
cuda,beit_base_patch16_224,64,1.2714,20.9086,1.0448
cuda,botnet26t_256,128,1.2930,38.6852,0.9434
cuda,cait_m36_384,4,1.4090,66.7283,0.9790
cuda,coat_lite_mini,128,1.7288,51.1333,1.0344
cuda,convit_base,64,1.3422,28.8219,1.1534
cuda,convmixer_768_32,32,1.0504,23.0292,0.9788
cuda,convnext_base,64,0.6551,69.4925,0.9863
cuda,crossvit_9_240,128,1.4167,39.0347,1.0976
cuda,cspdarknet53,64,1.3416,24.8043,1.0105
cuda,deit_base_distilled_patch16_224,64,1.2586,23.9654,0.8962
cuda,dla102,128,1.5475,33.3105,1.0313
cuda,dm_nfnet_f0,128,1.4282,31.3254,1.1297
cuda,dpn107,32,1.1729,40.9737,0.9971
cuda,eca_botnext26ts_256,128,1.2812,40.6943,1.2643
cuda,eca_halonext26ts,0,0.0000
cuda,ese_vovnet19b_dw,128,1.3782,13.2202,1.0682
cuda,fbnetc_100,128,1.3721,23.5330,0.9876
cuda,fbnetv3_b,128,1.4019,39.2000,1.0421
cuda,gernet_l,128,1.0762,18.8629,0.9854
cuda,ghostnet_100,128,1.7861,34.8267,1.0708
cuda,gluon_inception_v3,128,1.4709,34.6042,1.0246
cuda,gluon_xception65,32,1.1237,38.4401,0.9761
cuda,gmixer_24_224,128,1.4776,32.8599,1.3731
cuda,gmlp_s16_224,128,1.5175,42.0514,1.2998
cuda,hrnet_w18,128,1.4342,116.8053,1.0032
cuda,inception_v3,128,1.4700,34.8003,1.0246
cuda,jx_nest_base,32,1.3548,56.4979,0.8617
cuda,lcnet_050,128,1.6262,14.0009,0.9432
cuda,mixer_b16_224,128,1.2647,23.2979,0.9799
cuda,mixnet_l,128,1.1534,33.3651,1.0094
cuda,mnasnet_100,128,1.4560,19.0956,0.9804
cuda,mobilenetv2_100,128,1.4173,20.4956,1.1520
cuda,mobilenetv3_large_100,128,1.4290,21.3248,1.0268
cuda,mobilevit_s,64,1.3584,73.2342,1.3102
cuda,nfnet_l0,128,1.4679,22.0264,1.1819
cuda,pit_b_224,64,1.3162,20.6412,1.2280
cuda,pnasnet5large,16,1.2672,80.1247,1.2928
cuda,poolformer_m36,64,1.2945,45.4173,1.1166
cuda,regnety_002,128,1.4443,19.0844,1.0078
cuda,repvgg_a2,128,1.1575,18.7391,0.9916
cuda,res2net101_26w_4s,64,1.3388,58.1036,0.9730
cuda,res2net50_14w_8s,128,1.4253,54.3195,0.9736
cuda,res2next50,128,1.3472,30.0252,0.9671
cuda,resmlp_12_224,128,1.0917,23.9559,0.8011
cuda,resnest101e,64,1.4268,66.1322,1.1461
cuda,rexnet_100,128,1.2761,28.5178,1.3179
cuda,sebotnet33ts_256,64,1.2031,51.3481,0.8292
cuda,selecsls42b,128,1.4123,16.8717,0.9897
cuda,spnasnet_100,128,1.3922,22.5765,0.9819
cuda,swin_base_patch4_window7_224,64,1.5139,76.1423,0.9259
cuda,swsl_resnext101_32x16d,32,1.0572,32.1512,0.9810
cuda,tf_efficientnet_b0,128,1.3547,23.9689,1.3558
cuda,tf_mixnet_l,128,1.1693,34.2020,1.0876
cuda,tinynet_a,128,1.3225,27.7794,1.5063
cuda,tnt_s_patch16_224,128,2.0904,37.8547,1.1492
cuda,twins_pcpvt_base,64,1.7139,95.2427,1.0803
cuda,visformer_small,128,1.1784,22.5930,1.0523
cuda,vit_base_patch16_224,64,1.1782,22.4461,0.8968
cuda,volo_d1_224,64,1.5620,38.3224,1.1389
cuda,xcit_large_24_p8_224,5,1.7805,75.9183,0.9932
