dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,2.677322,6.504622,2.883327,8.881071,3.646389,1.485966,0.302678,9.526069,5.663066
cuda,Background_Matting,4,1.533149,4.974687,2.110868,8.452174,4.347756,1.898344,0.204813,5.667919
cuda,LearningToPaint,96,0.661589,2.654881,0.947675,3.801815,1.323963,0.508190,0.074465,2.131622
cuda,Super_SloMo,6,1.526569,6.816552,2.526183,8.177144,3.948192,1.518130,0.107563,3.952169
cuda,alexnet,128,0.131437,1.574613,0.207620,2.440002,0.428029,0.186318,0.013947,1.079195
cuda,attention_is_all_you_need_pytorch,256,2.105189,6.999873,2.635428,9.171734,3.610735,1.591229,0.357871,12.948606,4.928170
cuda,dcgan,32,0.131025,1.269154,0.197025,1.902965,0.177900,0.076710,0.012285,0.838278
cuda,demucs,4,0.269935
cuda,densenet121,4,3.840992,14.685472,6.651973,21.291065,12.357784,3.935418,0.643966,14.088436
cuda,dlrm,2048,0.423246,1.163387,0.178771,2.269772,0.389319,0.257916,0.015581,1.293122
cuda,drq,1,0.239573,1.879225,0.151709,2.899291,0.148258,0.074745,0.014290,1.180112
cuda,fastNLP_Bert,6,2.627925,8.141943,2.366755,10.772705,3.477003,1.559434,0.285795,4.300867,5.108521
cuda,functorch_dp_cifar10,64,0.534345,3.121648,1.457961,5.625593,2.089149,0.665064,0.073736,4.006665,3.230855
cuda,hf_Albert,8,2.077133,3.509820,1.825218,6.702030,3.002754,1.060248,0.142958,5.101853,2.914470
cuda,hf_Bart,4,3.014218,8.273916,2.887608,12.551233,4.662286,1.864448,0.386346,3.196980,7.301575
cuda,hf_Bert,4,2.601086,5.050843,2.342336,7.762273,3.562490,1.412434,0.284761,5.161794,0.426717
cuda,hf_BigBird,2,11.342652,6.525978,1.834180,10.090746,2.808018,1.257591,0.215824,5.515513,0.372941
cuda,hf_DistilBert,8,1.126202,3.187101,1.318934,5.139734,1.789532,0.754260,0.118559,3.325784,1.859410
cuda,hf_GPT2,4,2.592912,4.637676,2.216042,7.260020,2.713760,1.317067,0.244545,4.927983,1.975298
cuda,hf_GPT2_large,4,8.355291,12.295367,6.456164,19.946289,9.570730,4.563777,1.247495,14.374948,1.525601
cuda,hf_Reformer,4,2.263601,8.005304,0.718591,8.738494,1.361694,0.739397,0.054373,3.169013,1.496240
cuda,hf_T5,8,3.303122,6.970896,2.555604,10.406215,3.846699,1.444821,0.285242,5.324455,6.110537
cuda,hf_T5_large,2,17.500856,22.817230,8.856726,34.936733,19.184466,5.554069,2.247444,22.973568,22.429451
cuda,lennard_jones,1000,0.102948,1.002905,0.072274,1.548551,0.072643,0.045458,0.006614,0.622812
cuda,mnasnet1_0,32,1.520088,5.764960,2.264079,8.360730,3.616362,1.423872,0.214583,4.946100,2.463687
cuda,mobilenet_v2,96,1.581766,6.481774,2.655165,8.005407,3.587048,1.540598,0.241323,4.533649
cuda,mobilenet_v3_large,32,1.656929,6.324378,2.822079,9.075759,3.878567,1.552350,0.246521,5.669955,5.533758
cuda,nvidia_deeprecommender,256,0.197996,1.202847,0.119705,2.281253,0.117273,0.063427,0.009593,1.205671,0.419600
cuda,pytorch_CycleGAN_and_pix2pix,1,0.620286,2.664066,0.982481,4.663591,1.737723,0.836310,0.069757,3.023566
cuda,pytorch_stargan,16,0.629650,2.173625,0.911787,3.632951,0.912229,0.485944,0.047620,2.407360,19.441137
cuda,pytorch_struct,200,0.275397,1.189778,0.176897,2.607579,0.220688,0.129791,0.021999,1.606868,19.763143
cuda,pytorch_unet,1,0.641094,2.852185,1.021719,4.287488,1.762918,0.629177,0.073037,2.491961
cuda,resnet152,32,4.636956,10.843951,6.567504,15.202439,8.465268,3.095149,0.944354,11.205239,2.479579
cuda,resnet18,16,0.626990,3.420153,1.344791,4.579738,1.536812,0.625303,0.072308,2.540937,2.640890
cuda,resnet50,32,1.583650,5.038452,2.492016,7.114470,3.047533,1.247828,0.210156,4.658345,2.480010
cuda,resnext50_32x4d,8,1.565683,4.374518,2.136701,6.846946,2.902047,1.246745,0.194531,4.697112,2.496318
cuda,shufflenet_v2_x1_0,128,1.762337,5.886852,2.867040,8.479698,3.646563,2.335331,0.288889,5.827467
cuda,soft_actor_critic,256,0.143612,1.512640,0.068413,2.449324,0.070482,0.040443,0.006385,1.009604
cuda,speech_transformer,32,3.086020,7.942430,2.613569,12.514069,4.278201,2.249119,0.320222,7.311769
cuda,squeezenet1_1,32,0.301960,2.163217,0.461609,2.921030,0.694017,0.383437,0.039367,1.234059
cuda,tacotron2,64,20.589493,16.412473,3.785695,25.291510,6.112789,3.448673,0.544629,3.409895,12.887136
cuda,timm_efficientdet,1,22.505100,19.260300,10.319746,32.015433,18.061133,5.435122,1.304805,45.525565,23.484560
cuda,timm_efficientnet,32,2.656678,6.813630,3.224412,10.297427,4.697797,1.910642,0.310867,7.185763,2.404296
cuda,timm_nfnet,128,2.844093,7.559278,5.986775,10.515578,5.648310,1.721253,0.258328,9.122668
cuda,timm_regnet,32,3.379199,5.906322,3.456527,8.599320,3.960504,1.600170,0.355286,6.281377,2.433232
cuda,timm_resnest,32,0.888670,5.167804,1.595607,7.884527,3.048036,1.237128,0.100938,24.852093,4.360217
cuda,timm_vision_transformer,8,1.440121,4.637676,2.080886,10.045742,3.104925,1.292257,0.209490,15.178918,7.571082
cuda,timm_vision_transformer_large,8,4.862339,11.070650,6.797695,27.235360,10.584345,3.958626,1.242495,11.214076,23.675256
cuda,timm_vovnet,32,1.973664,5.043019,2.175411,8.030682,3.687443,1.428393,0.156503,5.233190,2.421735
cuda,tts_angular,64,0.152066,0.943972,0.045812,1.440194,0.027165,0.014182,0.001517,0.543846
cuda,vgg16,64,0.206944,1.858674,0.315457,2.839929,0.648902,0.279164,0.142105,1.308603
cuda,yolov3,16,3.936246,34.687522,4.403296,386.653672,14.645565,5.069884,0.354994,356.506818
