dev,name,batch_size,speedup,start_latency,peak_memory
cuda,adv_inception_v3,128,0.9963,4.3695,12.6701
cuda,beit_base_patch16_224,64,0.9797,4.1395,15.0124
cuda,botnet26t_256,128,0.9986,2.5908,12.0020
cuda,cait_m36_384,2,0.7536,13.4071,19.6862
cuda,coat_lite_mini,128,0.9980,3.7485,11.8612
cuda,convmixer_768_32,32,0.9990,3.6033,14.0419
cuda,convnext_base,32,0.9399,4.2312,11.0937
cuda,crossvit_9_240,64,0.8321,5.1018,4.6683
cuda,cspdarknet53,64,0.9952,3.6540,13.0556
cuda,deit_base_distilled_patch16_224,64,0.9974,3.0485,14.2281
cuda,densenet121,64,0.9254,7.8505,7.7976
cuda,dla102,64,0.9970,4.8418,9.8698
cuda,dm_nfnet_f0,128,0.9979,4.8642,16.3435
cuda,dpn107,32,0.9922,7.3776,13.6823
cuda,eca_botnext26ts_256,64,0.8238,2.8411,13.8541
cuda,eca_halonext26ts,64,0.8291,3.0062,13.8662
cuda,ecaresnet101d,64,0.9278,6.1821,12.8352
cuda,ese_vovnet19b_dw,128,0.9974,1.6844,9.5370
cuda,fbnetc_100,128,0.9950,3.1282,7.1654
cuda,fbnetv3_b,128,0.9993,4.9857,12.8483
cuda,gernet_l,128,0.9966,3.0220,9.4936
cuda,ghostnet_100,128,0.9571,4.0336,5.4364
cuda,gluon_inception_v3,128,0.9960,4.3912,12.6701
cuda,gluon_senet154,32,0.9301,11.0189,16.4477
cuda,gluon_xception65,32,0.9937,4.9288,15.2990
cuda,gmixer_24_224,64,0.8743,4.7104,11.3913
cuda,gmlp_s16_224,64,0.9906,4.2334,9.8522
cuda,hardcorenas_a,128,0.9950,2.2351,6.6732
cuda,hrnet_w18,2,0.8990,17.4531,1.1356
cuda,inception_v3,128,0.9962,4.3651,12.6701
cuda,jx_nest_base,32,0.9976,6.2061,14.3477
cuda,lcnet_050,128,0.9975,1.4530,2.5655
cuda,legacy_senet154,32,0.9231,10.3038,16.4520
cuda,mixer_b16_224,64,1.0009,2.2691,10.0672
cuda,mixnet_l,64,0.9142,7.2803,11.1325
cuda,mnasnet_100,128,0.9946,2.6282,6.0887
cuda,mobilenetv2_100,128,0.9934,2.4716,10.4058
cuda,mobilenetv3_large_100,128,0.9954,2.6853,6.4637
cuda,mobilevit_s,32,0.7709,4.0394,10.5948
cuda,nasnetalarge,16,0.9722,18.0041,16.0190
cuda,nfnet_l0,64,0.7947,4.5729,12.3714
cuda,pit_b_224,64,0.9980,3.5307,17.0332
cuda,pnasnet5large,16,0.9802,12.8677,17.3360
cuda,poolformer_m36,64,0.9989,5.3527,16.3855
cuda,regnety_002,128,0.9539,3.0086,2.7634
cuda,repvgg_a2,128,0.9949,2.7507,6.3532
cuda,res2net101_26w_4s,64,0.9403,9.1178,11.9177
cuda,res2net50_14w_8s,2,0.8688,8.2990,1.2509
cuda,res2next50,2,0.8736,4.2763,1.2360
cuda,resmlp_12_224,128,1.0017,2.1786,7.9662
cuda,resnest101e,32,0.9163,8.9914,9.9426
cuda,resnet18,128,0.9955,1.0889,3.5374
cuda,rexnet_100,128,0.8801,3.6300,17.1078
cuda,sebotnet33ts_256,64,0.8540,3.5504,16.3784
cuda,selecsls42b,128,0.9955,1.9960,6.8120
cuda,spnasnet_100,128,0.9950,3.0440,6.6890
cuda,swin_base_patch4_window7_224,64,0.9356,8.5142,20.1316
cuda,swsl_resnext101_32x16d,32,0.9934,4.7691,21.0185
cuda,tf_efficientnet_b0,128,0.8329,3.7899,19.7172
cuda,tf_mixnet_l,64,0.8845,7.7363,11.5216
cuda,tinynet_a,128,0.8217,4.0776,15.8676
cuda,tnt_s_patch16_224,64,0.9968,7.2283,11.5193
cuda,twins_pcpvt_base,32,0.8140,9.1496,7.5692
cuda,visformer_small,128,1.0006,2.5138,12.7883
cuda,vit_base_patch16_224,64,0.9978,3.0577,14.1290
cuda,volo_d1_224,64,0.9979,5.4771,11.7899
