dev,name,batch_size,speedup
cuda,adv_inception_v3,128,1.6589
cuda,beit_base_patch16_224,0,0.0000
cuda,botnet26t_256,128,1.5419
cuda,cait_m36_384,2,1.8257
cuda,coat_lite_mini,128,1.4928
cuda,convit_base,32,1.2393
cuda,convmixer_768_32,32,1.0966
cuda,convnext_base,32,0.7513
cuda,crossvit_9_240,0,0.0000
cuda,cspdarknet53,64,1.6405
cuda,deit_base_distilled_patch16_224,0,0.0000
cuda,densenet121,64,2.0070
cuda,dla102,64,1.6791
cuda,dm_nfnet_f0,128,1.5049
cuda,dpn107,32,1.4288
cuda,eca_botnext26ts_256,64,1.5365
cuda,eca_halonext26ts,64,1.5228
cuda,ecaresnet101d,64,1.5843
cuda,ese_vovnet19b_dw,128,1.5141
cuda,fbnetc_100,128,1.6542
cuda,fbnetv3_b,128,1.7337
cuda,gernet_l,128,1.3322
cuda,ghostnet_100,128,2.2733
cuda,gluon_inception_v3,128,1.6573
cuda,gluon_senet154,32,1.7090
cuda,gluon_xception65,32,1.2451
cuda,gmixer_24_224,64,1.6568
cuda,gmlp_s16_224,64,1.4476
cuda,hardcorenas_a,128,1.6541
cuda,hrnet_w18,2,4.6305
cuda,inception_v3,128,1.6589
cuda,jx_nest_base,32,1.4998
cuda,lcnet_050,128,2.6575
cuda,legacy_senet154,32,1.6163
cuda,mixer_b16_224,64,1.2256
cuda,mixnet_l,64,1.4060
cuda,mnasnet_100,128,1.7318
cuda,mobilenetv2_100,128,1.7898
cuda,mobilenetv3_large_100,128,1.8170
cuda,mobilevit_s,32,2.0791
cuda,nasnetalarge,0,0.0000
cuda,nfnet_l0,64,1.7288
cuda,pit_b_224,64,1.4203
cuda,pnasnet5large,0,0.0000
cuda,poolformer_m36,64,1.2392
cuda,regnety_002,128,2.5162
cuda,repvgg_a2,128,1.4296
cuda,res2net101_26w_4s,64,1.5785
cuda,res2net50_14w_8s,2,4.5524
cuda,res2next50,2,5.0160
cuda,resmlp_12_224,128,1.7367
cuda,resnest101e,32,2.2521
cuda,resnet18,128,1.5007
cuda,rexnet_100,128,1.5426
cuda,sebotnet33ts_256,64,1.4873
cuda,selecsls42b,128,1.5087
cuda,spnasnet_100,128,1.6773
cuda,swin_base_patch4_window7_224,64,1.5058
cuda,swsl_resnext101_32x16d,32,1.2425
cuda,tf_efficientnet_b0,128,1.5309
cuda,tf_mixnet_l,64,1.3705
cuda,tinynet_a,128,1.6251
cuda,tnt_s_patch16_224,64,1.9545
cuda,twins_pcpvt_base,0,0.0000
cuda,visformer_small,128,1.3110
cuda,vit_base_patch16_224,0,0.0000
cuda,volo_d1_224,64,1.5630
cuda,xcit_large_24_p8_224,0,0.0000
