dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,adv_inception_v3,128,2.265156
cuda,beit_base_patch16_224,64,2.058465
cuda,botnet26t_256,128,1.706413
cuda,cait_m36_384,2,5.461676
cuda,convmixer_768_32,32,2.008606
cuda,convnext_base,32,2.594571
cuda,cspdarknet53,64,2.519313
cuda,densenet121,64,4.149064
cuda,dla102,64,2.627013
cuda,dm_nfnet_f0,128,2.502537
cuda,dpn107,32,4.214713
cuda,eca_botnext26ts_256,64,1.777266
cuda,eca_halonext26ts,64,1.838147
cuda,ecaresnet101d,64,3.522981
cuda,ese_vovnet19b_dw,128,1.261791
cuda,fbnetv3_b,128,3.672534
cuda,gernet_l,128,2.335926
cuda,ghostnet_100,128,2.294711
cuda,gluon_inception_v3,128,2.275252
cuda,gluon_senet154,32,6.005835
cuda,gluon_xception65,32,2.872402
cuda,gmixer_24_224,64,2.598950
cuda,gmlp_s16_224,64,2.431982
cuda,hardcorenas_a,128,1.627533
cuda,hrnet_w18,2,9.366159
cuda,inception_v3,128,2.232696
cuda,lcnet_050,128,1.249398
cuda,mixer_b16_224,64,1.678332
cuda,nasnetalarge,16,9.274488
cuda,nfnet_l0,64,2.354192
cuda,pnasnet5large,16,7.409253
cuda,poolformer_m36,64,3.165962
cuda,regnety_002,128,2.075027
cuda,repvgg_a2,128,2.233388
cuda,res2net101_26w_4s,64,4.073852
cuda,res2net50_14w_8s,2,3.511311
cuda,res2next50,2,2.204445
cuda,resmlp_12_224,128,1.259370
cuda,resnest101e,32,5.103117
cuda,resnet18,128,0.901987
cuda,sebotnet33ts_256,64,2.309864
cuda,selecsls42b,128,1.311663
cuda,swin_base_patch4_window7_224,64,4.082368
cuda,swsl_resnext101_32x16d,32,2.769262
cuda,tf_efficientnet_b0,128,2.349429
cuda,tf_mixnet_l,64,5.561468
cuda,tinynet_a,128,2.552999
cuda,vit_base_patch16_224,64,1.926897
cuda,xcit_large_24_p8_224,5,4.722149
