dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,adv_inception_v3,128,1.505198,3.709887
cuda,beit_base_patch16_224,64,1.519808,3.588773
cuda,botnet26t_256,128,1.205899,1.801948
cuda,cait_m36_384,2,4.080832,16.722408
cuda,convmixer_768_32,32,1.273321,2.705832
cuda,convnext_base,32,1.830649,5.174311
cuda,cspdarknet53,64,1.695309,2.910122
cuda,densenet121,64,3.015881,5.932133
cuda,dm_nfnet_f0,128,2.274786,4.392679
cuda,dpn107,32,2.978997,5.563084
cuda,eca_botnext26ts_256,64,1.283411,2.123889
cuda,eca_halonext26ts,64,1.344914,2.233196
cuda,ecaresnet101d,64,2.151997,5.487040
cuda,gernet_l,128,1.489569,1.990226
cuda,gluon_inception_v3,128,1.496723,3.675910
cuda,gluon_senet154,32,3.481349,10.232219
cuda,gmlp_s16_224,64,1.742977,5.324535
cuda,hrnet_w18,2,5.444471,15.707744
cuda,inception_v3,128,1.509268,3.738492
cuda,jx_nest_base,32,2.111096,6.984412
cuda,lcnet_050,128,0.892706,1.399830
cuda,nfnet_l0,64,1.972797,3.998922
cuda,regnety_002,128,1.380502,2.419931
cuda,repvgg_a2,128,1.543556,1.739837
cuda,res2net101_26w_4s,64,2.771593,8.268459
cuda,res2net50_14w_8s,2,2.438442,7.305130
cuda,res2next50,2,1.531842,3.710309
cuda,resnet18,128,0.530758,0.822333
cuda,sebotnet33ts_256,64,1.585047,2.831296
cuda,selecsls42b,128,0.809915,1.453993
cuda,swin_base_patch4_window7_224,64,3.143376,9.247572
cuda,swsl_resnext101_32x16d,32,1.549396,3.942180
cuda,tf_efficientnet_b0,128,1.745841,2.906623
cuda,tinynet_a,128,1.734422,3.438834
cuda,vit_base_patch16_224,64,1.204871,3.103106
cuda,volo_d1_224,64,1.952601,5.882725
