dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,adv_inception_v3,128,2.048323
cuda,beit_base_patch16_224,64,1.940053
cuda,botnet26t_256,128,1.678354
cuda,cait_m36_384,2,4.943491
cuda,coat_lite_mini,128,1.909289
cuda,convit_base,32,3.410419
cuda,convmixer_768_32,32,1.853722
cuda,convnext_base,32,2.289345
cuda,crossvit_9_240,64,2.206249
cuda,cspdarknet53,64,2.338855
cuda,deit_base_distilled_patch16_224,64,1.703040
cuda,densenet121,64,3.812571
cuda,dla102,64,2.387931
cuda,dm_nfnet_f0,128,2.836678
cuda,dpn107,32,4.134148
cuda,eca_botnext26ts_256,64,1.564337
cuda,eca_halonext26ts,64,1.747243
cuda,ecaresnet101d,64,3.347821
cuda,ese_vovnet19b_dw,128,1.225156
cuda,fbnetc_100,128,2.045874
cuda,fbnetv3_b,128,3.347966
cuda,gernet_l,128,2.138403
cuda,ghostnet_100,128,1.969742
cuda,gluon_inception_v3,128,2.018027
cuda,gluon_senet154,32,5.413134
cuda,gluon_xception65,32,2.617323
cuda,gmixer_24_224,64,2.135780
cuda,gmlp_s16_224,64,1.916785
cuda,hardcorenas_a,128,1.493675
cuda,hrnet_w18,2,8.117287
cuda,inception_v3,128,2.013866
cuda,jx_nest_base,32,2.562260
cuda,lcnet_050,128,1.126410
cuda,legacy_senet154,32,4.549375
cuda,mixer_b16_224,64,1.269730
cuda,mixnet_l,64,4.848831
cuda,mnasnet_100,128,1.756688
cuda,mobilenetv2_100,128,1.779531
cuda,mobilenetv3_large_100,128,1.808361
cuda,mobilevit_s,32,2.133531
cuda,nasnetalarge,16,8.391737
cuda,nfnet_l0,64,2.462261
cuda,pit_b_224,64,1.747148
cuda,pnasnet5large,16,6.536688
cuda,poolformer_m36,64,3.114884
cuda,regnety_002,128,1.816208
cuda,repvgg_a2,128,1.988909
cuda,res2net101_26w_4s,64,3.815801
cuda,res2net50_14w_8s,2,3.117460
cuda,res2next50,2,1.995740
cuda,resmlp_12_224,128,1.121117
cuda,resnest101e,32,4.638337
cuda,resnet18,128,0.849368
cuda,rexnet_100,128,2.110341
cuda,sebotnet33ts_256,64,2.128671
cuda,selecsls42b,128,1.209663
cuda,spnasnet_100,128,1.991456
cuda,swin_base_patch4_window7_224,64,4.025232
cuda,swsl_resnext101_32x16d,32,2.554944
cuda,tf_efficientnet_b0,128,2.050281
cuda,tf_mixnet_l,64,5.138900
cuda,tinynet_a,128,2.306787
cuda,tnt_s_patch16_224,64,2.991356
cuda,twins_pcpvt_base,32,3.831965
cuda,visformer_small,128,1.623693
cuda,vit_base_patch16_224,64,1.593940
cuda,volo_d1_224,64,2.348468
cuda,xcit_large_24_p8_224,5,4.406739
