dev,name,batch_size,speedup,start_latency,peak_memory
cuda,AlbertForMaskedLM,2,1.2769,42.8629,25.9340
cuda,AlbertForQuestionAnswering,2,1.2838,18.3250,24.9006
cuda,AllenaiLongformerBase,0,0.0000
cuda,BartForCausalLM,2,1.0778,27.4627,22.8114
cuda,BartForConditionalGeneration,0,0.0000
cuda,BertForMaskedLM,64,1.0445,40.1453,24.7294
cuda,BertForQuestionAnswering,64,1.1044,16.4600,15.2674
cuda,BigBird,1,3.1577,86.1477,12.1823
cuda,BlenderbotSmallForCausalLM,64,0.9942,27.5413,25.3913
cuda,BlenderbotSmallForConditionalGeneration,32,1.1122,40.0199,17.6060
cuda,CamemBert,1,1.9314,27.7773,8.5161
cuda,DebertaForMaskedLM,0,0.0000
cuda,DebertaForQuestionAnswering,0,0.0000
cuda,DistilBertForMaskedLM,16,1.1181,14.4467,7.6968
cuda,DistilBertForQuestionAnswering,32,1.2223,25.9809,6.0002
cuda,DistillGPT2,1,1.0257,19.1156,6.5214
cuda,ElectraForCausalLM,1,3.7266,31.6412,1.7802
cuda,ElectraForQuestionAnswering,64,1.3962,42.3038,15.8282
cuda,GPT2ForSequenceClassification,4,1.7308,30.8397,15.7803
cuda,GoogleFnet,1,1.2352,20.3245,6.5731
cuda,LayoutLMForMaskedLM,16,1.1719,28.8598,26.0211
cuda,LayoutLMForSequenceClassification,16,1.2391,23.6790,17.8747
cuda,M2M100ForConditionalGeneration,2,2.5719,54.7214,35.7233
cuda,MBartForCausalLM,16,1.0058,22.3823,21.4113
cuda,MBartForConditionalGeneration,8,1.4866,46.5066,31.0750
cuda,MT5ForConditionalGeneration,2,4.5698,57.0689,23.3019
cuda,MegatronBertForCausalLM,2,2.4869,43.1622,23.3126
cuda,MegatronBertForQuestionAnswering,8,1.3525,36.9854,24.2406
cuda,MobileBertForMaskedLM,16,2.7608,73.8206,7.1583
cuda,MobileBertForQuestionAnswering,32,2.4526,69.2706,6.8793
cuda,OPTForCausalLM,4,2.2420,26.6804,9.8837
cuda,PLBartForCausalLM,16,1.0887,17.1882,11.1033
cuda,PLBartForConditionalGeneration,8,1.5008,42.8780,12.4380
cuda,PegasusForCausalLM,8,1.1710,28.7651,18.2163
cuda,PegasusForConditionalGeneration,4,2.1989,54.2325,29.7074
cuda,RobertaForCausalLM,4,2.4474,35.5033,8.2463
cuda,RobertaForQuestionAnswering,64,1.1125,14.5675,15.2691
cuda,Speech2Text2ForCausalLM,64,1.1740,30.0974,5.7525
cuda,T5ForConditionalGeneration,4,1.1400,53.0367,15.5203
cuda,T5Small,1,1.1247,42.5831,6.5307
cuda,TrOCRForCausalLM,8,1.1729,15.8505,17.4768
cuda,XGLMForCausalLM,0,0.0000
cuda,XLNetLMHeadModel,0,0.0000
cuda,YituTechConvBert,1,3.1143,64.9201,8.3266
