dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,BERT_pytorch,16,1.386137
cuda,Background_Matting,4,0.564068
cuda,LearningToPaint,96,0.430345
cuda,Super_SloMo,6,0.792619
cuda,alexnet,128,0.333383
cuda,attention_is_all_you_need_pytorch,256,1.077671
cuda,dcgan,32,0.312066
cuda,demucs,4,0.494183
cuda,densenet121,4,1.266119
cuda,dlrm,2048,0.536610
cuda,drq,1,0.348599
cuda,hf_Albert,8,1.079250
cuda,hf_Bart,4,1.296132
cuda,hf_Bert,4,1.227221
cuda,hf_BigBird,2,6.427335
cuda,hf_DistilBert,8,0.591521
cuda,hf_GPT2,4,1.299088
cuda,hf_Longformer,2,1.159342
cuda,hf_Reformer,4,1.353371
cuda,hf_T5,8,1.948641
cuda,mnasnet1_0,32,0.576155
cuda,mobilenet_v2,96,0.586514
cuda,mobilenet_v2_quantized_qat,96,2.233774
cuda,mobilenet_v3_large,32,0.632256
cuda,moco,32,1.331522
cuda,nvidia_deeprecommender,256,0.334988
cuda,pytorch_CycleGAN_and_pix2pix,1,0.433170
cuda,pytorch_stargan,16,0.441034
cuda,pytorch_struct,200,0.370148
cuda,pytorch_unet,1,0.469611
cuda,resnet18,16,0.430655
cuda,resnet50,32,0.633733
cuda,resnet50_quantized_qat,32,1.934003
cuda,resnext50_32x4d,8,0.633092
cuda,shufflenet_v2_x1_0,128,0.682076
cuda,soft_actor_critic,256,0.288829
cuda,speech_transformer,32,1.441841
cuda,squeezenet1_1,32,0.404626
cuda,tacotron2,64,10.964578
cuda,timm_efficientdet,1,11.399062
cuda,timm_efficientnet,32,1.050381
cuda,timm_nfnet,128,1.545410
cuda,timm_regnet,32,1.353731
cuda,timm_resnest,32,0.457374
cuda,timm_vision_transformer,8,0.698915
cuda,timm_vovnet,32,0.806914
cuda,tts_angular,64,0.409100
cuda,vgg16,64,0.346936
cuda,vision_maskrcnn,4,9.150186
cuda,yolov3,16,5.526766
