dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,BartForCausalLM,2,1.405100,3.770577
cuda,BertForQuestionAnswering,64,1.599756,3.812345
cuda,BlenderbotSmallForConditionalGeneration,32,2.256188,7.093351
cuda,DebertaForMaskedLM,4,4.962658,5.474170
cuda,DistilBertForMaskedLM,16,0.789397,1.959080
cuda,DistilBertForQuestionAnswering,32,0.764560,1.891206
cuda,ElectraForQuestionAnswering,64,1.591195,3.843615
cuda,GoogleFnet,1,1.025788,1.766262
cuda,LayoutLMForSequenceClassification,16,1.759372,3.978100
cuda,MBartForCausalLM,16,1.420233,3.870877
cuda,MT5ForConditionalGeneration,2,3.570615,9.917637
cuda,MegatronBertForQuestionAnswering,8,3.390081,8.435864
cuda,MobileBertForMaskedLM,16,7.858706,21.981308
cuda,MobileBertForQuestionAnswering,32,7.835330,21.826474
cuda,PLBartForConditionalGeneration,8,1.822156,5.272986
cuda,PegasusForCausalLM,8,1.406516,3.824260
cuda,PegasusForConditionalGeneration,4,3.372734,9.955699
cuda,RobertaForQuestionAnswering,64,1.608749,3.847420
cuda,Speech2Text2ForCausalLM,64,0.841232,1.917406
cuda,T5ForConditionalGeneration,4,2.505291,6.404962
cuda,T5Small,1,2.464821,6.248858
cuda,TrOCRForCausalLM,8,1.362654,3.710107
