dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,botnet26t_256,128,1.165004,2.261503
cuda,convnext_base,32,1.592448,4.818045
cuda,crossvit_9_240,64,1.635611,5.509533
cuda,cspdarknet53,64,1.606289,3.500441
cuda,deit_base_distilled_patch16_224,64,1.103678,2.905536
cuda,densenet121,64,2.903188,8.613829
cuda,dla102,64,1.492838,6.279219
cuda,eca_botnext26ts_256,64,1.104623,2.730735
cuda,eca_halonext26ts,64,1.296047,2.959610
cuda,ese_vovnet19b_dw,128,0.917253,1.632506
cuda,fbnetc_100,128,1.438035,3.105426
cuda,fbnetv3_b,128,2.397824,5.467346
cuda,gernet_l,128,1.440680,2.895419
cuda,ghostnet_100,128,1.267434,5.109243
cuda,gmixer_24_224,64,1.497046,5.280641
cuda,gmlp_s16_224,64,1.398273,4.500974
cuda,hardcorenas_a,128,1.078692,2.050208
cuda,hrnet_w18,2,5.133627,25.502935
cuda,lcnet_050,128,0.858475,1.334867
cuda,mixer_b16_224,64,0.910067,1.942035
cuda,mixnet_l,64,3.922250,6.642291
cuda,mnasnet_100,128,1.341222,2.469883
cuda,mobilenetv2_100,128,1.277475,2.169531
cuda,mobilenetv3_large_100,128,1.307603,2.580615
cuda,mobilevit_s,32,1.513110,4.241056
cuda,nfnet_l0,64,1.848681,5.150369
cuda,regnety_002,128,1.276543,3.242262
cuda,repvgg_a2,128,1.358794,2.359462
cuda,res2net101_26w_4s,64,2.649337,12.764861
cuda,res2net50_14w_8s,2,2.289898,11.334586
cuda,res2next50,2,1.488466,5.284018
cuda,resmlp_12_224,128,0.922253,1.763454
cuda,resnest101e,32,2.945012,11.748734
cuda,resnet18,128,0.596752,0.902786
cuda,selecsls42b,128,0.792415,2.060327
cuda,spnasnet_100,128,1.422951,3.061210
cuda,tf_mixnet_l,64,4.141000,6.643876
cuda,tinynet_a,128,1.603086,4.659515
cuda,tnt_s_patch16_224,64,2.016756,8.061583
cuda,visformer_small,128,1.054091,2.613663
cuda,vit_base_patch16_224,64,1.120908,2.955546
cuda,volo_d1_224,64,1.609120,5.711206
cuda,xcit_large_24_p8_224,5,3.290943,14.713350
