dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,AlbertForMaskedLM,4,1.613352
cuda,AlbertForQuestionAnswering,4,1.617469
cuda,AllenaiLongformerBase,1,7.780511
cuda,BartForCausalLM,4,1.634124
cuda,BartForConditionalGeneration,2,4.486885
cuda,BertForMaskedLM,64,2.045255
cuda,BertForQuestionAnswering,128,2.074704
cuda,BigBird,1,9.994387
cuda,BlenderbotSmallForCausalLM,64,1.105586
cuda,BlenderbotSmallForConditionalGeneration,64,2.873544
cuda,CamemBert,1,2.053586
cuda,DebertaForMaskedLM,4,5.743758
cuda,DebertaForQuestionAnswering,8,5.911245
cuda,DistilBertForMaskedLM,64,0.860421
cuda,DistilBertForQuestionAnswering,64,0.868688
cuda,DistillGPT2,1,0.989480
cuda,ElectraForCausalLM,32,2.080182
cuda,ElectraForQuestionAnswering,64,2.078003
cuda,GPT2ForSequenceClassification,4,2.006829
cuda,GoogleFnet,1,1.347627
cuda,LayoutLMForMaskedLM,16,2.455949
cuda,LayoutLMForSequenceClassification,16,2.452199
cuda,M2M100ForConditionalGeneration,8,4.017575
cuda,MBartForCausalLM,32,1.717479
cuda,MBartForConditionalGeneration,16,4.511639
cuda,MT5ForConditionalGeneration,8,4.588267
cuda,MegatronBertForCausalLM,16,4.430423
cuda,MegatronBertForQuestionAnswering,16,4.504602
cuda,MobileBertForMaskedLM,32,10.857451
cuda,MobileBertForQuestionAnswering,64,10.731363
cuda,OPTForCausalLM,32,1.695096
cuda,PLBartForCausalLM,32,0.882980
cuda,PLBartForConditionalGeneration,16,2.279782
cuda,PegasusForCausalLM,32,1.692072
cuda,PegasusForConditionalGeneration,16,4.220254
cuda,RobertaForCausalLM,64,2.063126
cuda,RobertaForQuestionAnswering,128,2.095383
cuda,Speech2Text2ForCausalLM,128,0.916098
cuda,T5ForConditionalGeneration,4,3.201473
cuda,T5Small,1,3.182030
cuda,TrOCRForCausalLM,32,1.641220
cuda,XGLMForCausalLM,8,3.561200
cuda,YituTechConvBert,1,3.056000
