dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,4,1.0004,6.8413,0.9255
cuda,AlbertForQuestionAnswering,4,1.0023,6.6095,0.9425
cuda,AllenaiLongformerBase,1,0.8481,15.7322,0.9515
cuda,BartForCausalLM,4,0.9660,6.5242,0.9121
cuda,BartForConditionalGeneration,2,0.9883,17.3733,0.8935
cuda,BertForMaskedLM,64,0.9616,7.1091,0.9219
cuda,BertForQuestionAnswering,128,0.9923,7.1515,0.9680
cuda,BigBird,1,0.9290,14.4816,0.9542
cuda,BlenderbotSmallForCausalLM,64,0.9092,4.3553,0.8401
cuda,BlenderbotSmallForConditionalGeneration,64,0.9404,11.3554,0.8975
cuda,CamemBert,1,0.9298,7.1830,0.8252
cuda,DebertaForMaskedLM,4,0.7847,12.0142,0.9843
cuda,DebertaForQuestionAnswering,8,0.9693,12.4129,1.0630
cuda,DistilBertForMaskedLM,64,0.9505,3.5612,0.8899
cuda,DistilBertForQuestionAnswering,64,0.9839,3.5185,0.9373
cuda,DistillGPT2,1,0.9148,3.5396,0.8115
cuda,ElectraForCausalLM,32,0.9302,7.1978,0.8830
cuda,ElectraForQuestionAnswering,64,0.9853,7.1468,0.9524
cuda,GPT2ForSequenceClassification,4,0.9771,7.2231,0.9093
cuda,GoogleFnet,1,0.8024,3.8161,0.9453
cuda,LayoutLMForMaskedLM,16,0.9707,7.7534,0.9409
cuda,LayoutLMForSequenceClassification,16,0.9892,7.7567,0.9348
cuda,M2M100ForConditionalGeneration,8,1.0080,15.3441,0.9809
cuda,MBartForCausalLM,32,0.9515,6.8031,0.8900
cuda,MBartForConditionalGeneration,16,0.9775,17.2493,0.8583
cuda,MT5ForConditionalGeneration,8,0.8758,15.6366,0.8862
cuda,MegatronBertForCausalLM,16,1.0044,14.6119,0.8826
cuda,MegatronBertForQuestionAnswering,16,1.0110,14.6623,0.8671
cuda,MobileBertForMaskedLM,32,0.9295,31.4395,0.8355
cuda,MobileBertForQuestionAnswering,64,0.9099,31.3134,0.9840
cuda,OPTForCausalLM,32,0.9316,6.6749,0.8655
cuda,PLBartForCausalLM,32,0.9344,3.5231,0.8610
cuda,PLBartForConditionalGeneration,16,0.9687,9.1425,0.8957
cuda,PegasusForCausalLM,32,0.9530,6.4968,0.9232
cuda,PegasusForConditionalGeneration,16,0.9797,16.7450,0.9629
cuda,RobertaForCausalLM,64,0.9629,7.1342,0.9206
cuda,RobertaForQuestionAnswering,128,0.9922,7.2267,0.9680
cuda,Speech2Text2ForCausalLM,128,0.9276,3.4546,0.8420
cuda,T5ForConditionalGeneration,4,0.8151,10.8948,0.9597
cuda,T5Small,1,0.8830,10.8048,0.8947
cuda,TrOCRForCausalLM,32,0.9550,6.6678,0.8898
cuda,XGLMForCausalLM,8,0.9390,13.9630,0.9137
cuda,YituTechConvBert,1,0.8994,11.2822,0.8581
