dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,4,1.0008,1.0888,1.0000
cuda,AlbertForQuestionAnswering,4,0.9997,0.9827,1.0000
cuda,AllenaiLongformerBase,1,0.9453,6.0731,0.9981
cuda,BartForCausalLM,4,1.0007,1.0266,1.0000
cuda,BartForConditionalGeneration,2,1.0004,2.8283,1.0000
cuda,BertForMaskedLM,64,1.0003,1.3389,1.0000
cuda,BertForQuestionAnswering,128,0.9996,1.3416,1.0000
cuda,BigBird,1,0.9914,7.3519,0.9990
cuda,BlenderbotSmallForCausalLM,64,1.0011,0.6506,1.0000
cuda,BlenderbotSmallForConditionalGeneration,64,1.0007,1.7584,1.0000
cuda,CamemBert,1,1.0453,1.4018,0.9980
cuda,DebertaForMaskedLM,4,0.9252,4.6037,0.9991
cuda,DebertaForQuestionAnswering,8,0.9966,4.6733,0.9816
cuda,DistilBertForMaskedLM,64,1.0000,0.4480,1.0000
cuda,DistilBertForQuestionAnswering,64,0.9997,0.4582,1.0000
cuda,DistillGPT2,1,1.0344,0.6530,0.9984
cuda,ElectraForCausalLM,32,1.0003,1.3496,0.9983
cuda,ElectraForQuestionAnswering,64,1.0002,1.3342,1.0000
cuda,GPT2ForSequenceClassification,4,1.0001,1.3590,0.9343
cuda,GoogleFnet,1,0.9926,0.7909,0.9983
cuda,LayoutLMForMaskedLM,16,1.0000,1.6594,1.0000
cuda,LayoutLMForSequenceClassification,16,1.0000,1.6799,1.0000
cuda,M2M100ForConditionalGeneration,8,1.0115,2.8676,1.0000
cuda,MBartForCausalLM,32,1.0013,0.9605,0.9999
cuda,MBartForConditionalGeneration,16,1.0117,2.8415,1.0000
cuda,MT5ForConditionalGeneration,8,1.0219,3.5812,1.0034
cuda,MegatronBertForCausalLM,16,1.0334,2.9745,0.9995
cuda,MegatronBertForQuestionAnswering,16,1.0380,2.9706,1.0000
cuda,MobileBertForMaskedLM,32,1.0238,8.0322,0.9998
cuda,MobileBertForQuestionAnswering,64,1.0253,8.0065,1.0000
cuda,OPTForCausalLM,32,1.0022,1.0485,0.9982
cuda,PLBartForCausalLM,32,1.0052,0.4975,0.9999
cuda,PLBartForConditionalGeneration,16,1.0146,1.3762,1.0000
cuda,PegasusForCausalLM,32,0.9993,1.0155,0.9593
cuda,PegasusForConditionalGeneration,16,1.0104,2.6332,0.9985
cuda,RobertaForCausalLM,64,1.0000,1.3662,0.9986
cuda,RobertaForQuestionAnswering,128,1.0002,1.3720,1.0000
cuda,Speech2Text2ForCausalLM,128,0.9978,0.5930,0.9552
cuda,T5ForConditionalGeneration,4,0.9999,2.3765,1.0000
cuda,T5Small,1,1.0276,2.2716,1.0000
cuda,TrOCRForCausalLM,32,1.0002,1.0458,0.9999
cuda,XGLMForCausalLM,8,1.0114,2.2850,0.9848
cuda,YituTechConvBert,1,1.0274,2.1143,0.9858
