dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,4,1.2510,17.2833,1.3737
cuda,AlbertForQuestionAnswering,4,1.2514,16.7729,1.4039
cuda,AllenaiLongformerBase,0,0.0000
cuda,BartForCausalLM,4,1.1104,20.6279,0.9466
cuda,BartForConditionalGeneration,2,1.0943,48.0802,0.9515
cuda,BertForMaskedLM,64,1.0618,22.4101,0.8992
cuda,BertForQuestionAnswering,128,1.1072,20.6009,0.8939
cuda,BigBird,1,0.9995,26.1666,1.0095
cuda,BlenderbotSmallForCausalLM,64,1.0439,16.9874,0.8647
cuda,BlenderbotSmallForConditionalGeneration,64,1.0715,32.5660,0.9460
cuda,CamemBert,1,1.5084,20.0063,0.9184
cuda,DebertaForMaskedLM,4,1.1554,35.2060,1.0347
cuda,DebertaForQuestionAnswering,8,1.2210,36.9712,1.1588
cuda,DistilBertForMaskedLM,64,1.0681,12.8553,0.9124
cuda,DistilBertForQuestionAnswering,64,1.1514,12.2230,0.9303
cuda,DistillGPT2,1,1.8225,16.7649,0.9260
cuda,ElectraForCausalLM,32,1.4512,27.2971,0.9036
cuda,ElectraForQuestionAnswering,64,1.4082,21.6752,1.0298
cuda,GPT2ForSequenceClassification,4,1.7767,18.6945,1.1224
cuda,GoogleFnet,1,1.0977,14.5891,0.9373
cuda,LayoutLMForMaskedLM,16,1.2151,22.3658,0.9772
cuda,LayoutLMForSequenceClassification,16,1.2911,34.3709,1.0294
cuda,M2M100ForConditionalGeneration,8,1.3048,72.3880,1.0093
cuda,MBartForCausalLM,32,1.0109,22.9468,0.8978
cuda,MBartForConditionalGeneration,16,1.0807,45.9787,0.9059
cuda,MT5ForConditionalGeneration,8,1.9527,38.4155,0.9397
cuda,MegatronBertForCausalLM,16,1.1213,36.3074,0.9247
cuda,MegatronBertForQuestionAnswering,16,1.1182,35.5244,0.9646
cuda,MobileBertForMaskedLM,32,1.5350,57.9264,0.6646
cuda,MobileBertForQuestionAnswering,64,1.2783,56.0146,0.5968
cuda,OPTForCausalLM,32,1.2021,19.3042,0.8847
cuda,PLBartForCausalLM,32,1.0556,14.9990,0.9055
cuda,PLBartForConditionalGeneration,16,1.1992,29.9136,0.9638
cuda,PegasusForCausalLM,32,1.0055,22.4839,0.9310
cuda,PegasusForConditionalGeneration,16,1.0819,45.3680,1.0204
cuda,RobertaForCausalLM,64,1.1498,20.4156,0.8974
cuda,RobertaForQuestionAnswering,128,1.1140,19.4477,0.8939
cuda,Speech2Text2ForCausalLM,128,1.1489,15.0192,0.9179
cuda,T5ForConditionalGeneration,4,1.0185,31.3496,1.1049
cuda,T5Small,1,1.1836,36.6486,1.0493
cuda,TrOCRForCausalLM,32,1.0147,21.5718,0.8876
cuda,XGLMForCausalLM,8,1.1847,91.7467,0.9642
cuda,YituTechConvBert,1,1.4393,51.3304,0.8727
