dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,25.142797,22.978205,19.719875,12.279929,1.875246,22.593954,3.520635,1.489110,0.164302,1.961495,12.310589
cuda,AlbertForQuestionAnswering,4,24.319853,22.178274,18.885624,11.445428,1.830724,20.148078,3.497336,1.471278,0.161492,1.649257,10.649957
cuda,BartForCausalLM,4,31.065316,26.604769,23.016838,14.184405,2.142511,21.752191,4.382345,2.251952,0.249695,2.314092,9.863890
cuda,BartForConditionalGeneration,2,58.043360,46.398182,42.936390,20.593580,6.417615,28.535158,11.324870,5.463428,1.485073,0.525518,14.717595
cuda,BertForMaskedLM,16,31.034167,26.237155,22.949593,13.645237,2.461841,22.053862,4.509649,1.976881,0.352394,6.451419,11.021179
cuda,BertForQuestionAnswering,16,31.496830,26.630684,22.976305,13.520578,2.255229,21.390747,4.503710,1.965331,0.347071,5.973372,10.272856
cuda,BlenderbotForCausalLM,4,45.576766,35.826624,32.149840,15.991290,4.529367,26.857953,8.317765,4.267198,0.497921,6.583759,15.698011
cuda,BlenderbotSmallForCausalLM,64,22.687750,19.636146,16.293408,10.303010,1.422412,18.593151,2.945417,1.395636,0.167376,2.452945,9.817158
cuda,BlenderbotSmallForConditionalGeneration,64,40.368344,32.800670,29.041785,14.195246,4.015858,21.396101,7.296290,3.288890,0.769156,1.449531,11.455893
cuda,CamemBert,16,31.958152,27.025987,23.384756,14.304048,2.655566,20.966962,4.605897,2.005900,0.356798,5.249688,9.465314
cuda,DebertaForMaskedLM,4,36.469047,30.428597,27.012849,18.881922,2.556958,29.261047,4.751111,2.181499,0.319669,2.415337,13.176927
cuda,DebertaForQuestionAnswering,8,36.464849,30.307495,26.851711,18.316360,2.179652,29.794484,4.330983,2.476279,0.324692,3.137110,13.884145
cuda,DebertaV2ForMaskedLM,1,56.481833,42.531769,38.857779,22.590134,3.578668,33.632492,7.239764,3.352621,0.629127,1.721328,15.029738
