dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,BERT_pytorch,16,3.0791,17.6305,54.7800,0.9428
cuda,Background_Matting,4,1.1400,111.8592,36.1659,0.8491
cuda,LearningToPaint,96,1.3110,8.6153,21.3455,0.7019
cuda,Super_SloMo,6,1.2418,64.2138,35.5507,0.9664
cuda,alexnet,128,1.1354,8.5898,12.3972,0.7396
cuda,attention_is_all_you_need_pytorch,256,1.4675,36.9820,55.3954,1.0169
cuda,dcgan,32,1.3671,1.5211,11.1375,0.8050
cuda,demucs,4,1.0283,51.5179,31.8915,0.7829
cuda,densenet121,4,2.8194,19.3726,83.9041,0.8096
cuda,detectron2_fcos_r_50_fpn,0,0.0000
cuda,dlrm,0,0.0000
cuda,drq,1,1.9181,1.6955,14.8804,0.6429
cuda,fastNLP_Bert,6,1.5131,37.3060,50.8404,1.0496
cuda,functorch_dp_cifar10,64,2.6302,3.9202,25.2397,0.4056
cuda,hf_Albert,8,2.2909,29.9704,46.3833,1.0740
cuda,hf_Bart,4,1.5878,35.4640,61.9899,0.7542
cuda,hf_Bert,4,1.7350,23.9276,49.8330,0.9684
cuda,hf_Bert_large,4,1.6171,52.7265,80.0078,1.0419
cuda,hf_BigBird,2,2.5993,74.7182,143.0836,0.6971
cuda,hf_DistilBert,8,1.3850,22.8365,32.9488,0.8476
cuda,hf_GPT2,4,1.7962,27.9985,36.6944,0.9320
cuda,hf_GPT2_large,4,1.6844,124.7342,83.3047,0.8906
cuda,hf_Longformer,0,0.0000
cuda,hf_Reformer,4,1.1891,69.3740,41.5896,0.5798
cuda,hf_T5,8,1.8684,95.7991,59.3178,1.1036
cuda,hf_T5_large,2,2.3904,93.9722,176.5591,0.8109
cuda,lennard_jones,1000,1.6634,0.9268,7.7874,0.5317
cuda,mnasnet1_0,32,1.7392,13.8377,41.9188,0.7494
cuda,mobilenet_v2,96,1.4893,32.3774,37.6954,1.0575
cuda,mobilenet_v3_large,32,2.1184,12.7664,78.3004,0.7295
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,0.8730,11.7679,12.1233,0.6857
cuda,phlippe_densenet,128,2.0382,11.7522,39.7526,0.8384
cuda,phlippe_resnet,128,1.8138,5.0952,16.6328,0.7761
cuda,pytorch_CycleGAN_and_pix2pix,1,2.3579,6.1593,20.1490,0.8410
cuda,pytorch_stargan,16,1.2956,11.4333,60.1021,0.7715
cuda,pytorch_struct,200,1.5337,3.0419,20.0084,0.7274
cuda,pytorch_unet,1,1.4107,28.4269,22.9456,0.8511
cuda,resnet152,32,1.2486,52.0260,77.8446,0.8705
cuda,resnet18,16,1.6165,5.6526,25.9589,0.5948
cuda,resnet50,32,1.2495,21.3767,37.8313,0.8372
cuda,resnext50_32x4d,8,1.8254,11.1884,37.4838,0.7525
cuda,shufflenet_v2_x1_0,128,1.5735,21.6729,36.7534,0.9343
cuda,soft_actor_critic,256,1.3199,1.1139,9.5925,0.6067
cuda,speech_transformer,32,1.7822,34.2466,45.5154,1.0825
cuda,squeezenet1_1,32,1.9007,5.4396,16.4839,0.8635
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,1,3.0362,43.3250,190.3515,1.0139
cuda,timm_efficientnet,32,1.5935,22.1341,87.8373,0.8975
cuda,timm_nfnet,128,1.6021,76.1818,42.8937,0.9622
cuda,timm_regnet,32,1.0766,55.4334,69.6942,0.8533
cuda,timm_resnest,32,1.6938,14.2008,82.2529,0.8493
cuda,timm_vision_transformer,8,2.8607,10.3692,59.1804,0.6765
cuda,timm_vision_transformer_large,8,1.0717,173.1352,110.6619,0.6878
cuda,timm_vovnet,32,1.0376,25.6161,36.2224,0.7523
cuda,torchrec_dlrm,0,0.0000
cuda,tts_angular,64,1.0177,6.3234,8.5166,0.9866
cuda,vgg16,64,1.2388,53.4014,13.4215,0.7227
cuda,yolov3,16,1.2597,54.1802,60.3787,0.8706
