dev,name,batch_size,time,memory,graphs
cuda,AlbertForMaskedLM,2,2.8982,8.9534,0
cuda,AlbertForQuestionAnswering,2,1.3962,8.8108,0
cuda,AllenaiLongformerBase,1,0.9974,3.0266,0
cuda,BartForCausalLM,4,1.3162,10.8949,0
cuda,BartForConditionalGeneration,2,1.3518,12.0942,0
cuda,BertForMaskedLM,64,1.1974,10.9164,0
cuda,BertForQuestionAnswering,64,1.1481,6.9911,0
cuda,BigBird,1,1.4303,3.2928,0
cuda,BlenderbotSmallForCausalLM,64,1.1310,9.6174,0
cuda,BlenderbotSmallForConditionalGeneration,64,1.2944,13.8862,0
cuda,CamemBert,1,0.9725,1.4151,0
cuda,DebertaForMaskedLM,4,1.0731,5.1128,0
cuda,DebertaForQuestionAnswering,4,1.0742,3.4768,0
cuda,DebertaV2ForMaskedLM,1,1.2342,10.8224,0
cuda,DebertaV2ForQuestionAnswering,1,1.2414,10.5301,0
cuda,DistilBertForMaskedLM,16,0.9440,2.0895,0
cuda,DistilBertForQuestionAnswering,32,0.9769,1.9438,0
cuda,DistillGPT2,1,0.9506,1.1978,0
cuda,ElectraForCausalLM,1,1.0060,0.5249,0
cuda,ElectraForQuestionAnswering,64,1.2967,14.2179,0
cuda,GPT2ForSequenceClassification,4,1.2198,10.8395,0
cuda,GPTNeoForCausalLM,1,1.1626,15.9637,0
cuda,GPTNeoForSequenceClassification,1,1.1781,15.9380,0
cuda,GoogleFnet,1,1.0851,1.0666,0
cuda,LayoutLMForMaskedLM,16,1.3050,15.0082,0
cuda,LayoutLMForSequenceClassification,16,1.2439,11.0851,0
cuda,M2M100ForConditionalGeneration,2,1.2103,5.8980,0
cuda,MBartForCausalLM,16,1.0802,4.5535,0
cuda,MBartForConditionalGeneration,8,1.2239,5.0859,0
cuda,MT5ForConditionalGeneration,2,1.1397,3.8714,0
cuda,MegatronBertForCausalLM,2,1.1835,4.0354,0
cuda,MegatronBertForQuestionAnswering,8,1.1197,3.9927,0
cuda,MobileBertForMaskedLM,16,1.4859,2.4888,0
cuda,MobileBertForQuestionAnswering,32,1.5166,2.6717,0
cuda,OPTForCausalLM,4,0.9562,1.6587,0
cuda,PLBartForCausalLM,16,0.9358,2.8356,0
cuda,PLBartForConditionalGeneration,8,0.9842,2.3987,0
cuda,PegasusForCausalLM,8,0.8982,2.9439,0
cuda,PegasusForConditionalGeneration,4,0.9837,4.9639,0
cuda,RobertaForCausalLM,4,0.9786,1.3991,0
cuda,RobertaForQuestionAnswering,64,1.1218,6.9911,0
cuda,Speech2Text2ForCausalLM,64,0.9417,2.3026,0
cuda,T5ForConditionalGeneration,4,1.2243,10.3887,0
cuda,T5Small,1,1.1096,2.7431,0
cuda,TrOCRForCausalLM,8,1.0123,2.8454,0
cuda,XGLMForCausalLM,2,0.9892,7.0945,0
cuda,XLNetLMHeadModel,4,1.4296,10.3729,0
cuda,YituTechConvBert,1,2.4981,1.3873,0
