dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function
cuda,adv_inception_v3,128,14.153119,9.253437,9.237119
cuda,beit_base_patch16_224,64,9.486111,5.906704,5.891177
cuda,botnet26t_256,128,6.147264,3.812364,3.798634
cuda,cait_m36_384,4,38.181579,21.961149,21.810838
cuda,coat_lite_mini,128,8.508933,5.608223,5.593801
cuda,convit_base,64,9.683503,6.389934,6.375367
cuda,convmixer_768_32,32,7.274269,5.825286,5.810094
cuda,convnext_base,64,13.915379,7.899752,7.883875
cuda,crossvit_9_240,128,14.668475,9.596640,9.581079
cuda,cspdarknet53,64,11.403682,6.747790,6.732381
cuda,deit_base_distilled_patch16_224,64,7.993238,5.331715,5.316561
cuda,dla102,128,16.160897,10.327878,10.309143
cuda,dm_nfnet_f0,128,11.636255,6.866484,6.851569
cuda,dpn107,32,20.487241,12.324938,12.308946
cuda,eca_botnext26ts_256,128,7.136112,4.606640,4.591768
cuda,eca_halonext26ts,128,7.292283,4.712141,4.697898
cuda,ese_vovnet19b_dw,128,4.694477,2.696931,2.683525
cuda,fbnetc_100,128,10.273146,5.951788,5.937093
cuda,fbnetv3_b,128,18.979529,11.500690,11.367690
cuda,gernet_l,128,9.400665,5.395401,5.380462
cuda,ghostnet_100,128,16.534709,10.006090,9.988398
cuda,gluon_inception_v3,128,14.293139,9.345731,9.328997
cuda,gluon_xception65,32,19.857649,12.483254,12.465029
cuda,gmixer_24_224,128,14.510022,9.290245,9.273860
cuda,gmlp_s16_224,128,13.789591,8.744578,8.728399
cuda,hrnet_w18,128,36.613757,29.535941,29.360536
cuda,inception_v3,128,15.281171,10.095571,10.077679
cuda,jx_nest_base,32,15.914074,10.150515,10.133524
cuda,lcnet_050,128,5.484670,3.384461,3.369599
cuda,mixer_b16_224,128,6.731422,4.371209,4.355213
cuda,mixnet_l,128,17.312201,10.215579,10.193174
cuda,mnasnet_100,128,8.316578,4.975550,4.961197
cuda,mobilenetv2_100,128,8.815715,5.375003,5.359667
cuda,mobilenetv3_large_100,128,9.090704,5.612433,5.597847
cuda,mobilevit_s,64,11.858711,7.578609,7.563731
cuda,nfnet_l0,128,11.336680,6.978328,6.963987
cuda,pit_b_224,64,9.680504,6.330437,6.310183
cuda,pnasnet5large,16,27.228943,21.618291,21.594675
cuda,poolformer_m36,64,14.690317,8.146886,8.130337
cuda,regnety_002,128,9.042550,5.310943,5.296063
cuda,repvgg_a2,128,9.262313,5.355553,5.340684
cuda,res2net101_26w_4s,64,29.544672,18.486460,18.466670
cuda,res2net50_14w_8s,128,28.219460,18.444149,18.423931
cuda,res2next50,128,13.740641,9.184957,9.167443
cuda,resmlp_12_224,128,5.721878,3.509281,3.494383
cuda,resnest101e,64,28.714062,17.153112,17.133605
cuda,rexnet_100,128,11.801390,7.170344,7.154956
cuda,sebotnet33ts_256,64,9.675920,6.101304,6.086627
cuda,selecsls42b,128,6.071765,4.021295,4.006390
cuda,spnasnet_100,128,10.152201,5.889862,5.873906
cuda,swin_base_patch4_window7_224,64,20.645320,13.488801,13.471931
cuda,swsl_resnext101_32x16d,32,15.753285,10.008506,9.990620
cuda,tf_efficientnet_b0,128,12.057732,7.423739,7.403795
cuda,tf_mixnet_l,128,17.473705,10.070870,10.054708
cuda,tinynet_a,128,13.488405,8.323516,8.307080
cuda,tnt_s_patch16_224,128,18.707143,12.243289,12.226278
cuda,twins_pcpvt_base,64,27.427103,16.681100,16.657341
cuda,visformer_small,128,6.735556,4.475393,4.459068
cuda,vit_base_patch16_224,64,7.999351,5.321221,5.305794
cuda,volo_d1_224,64,13.252288,8.812113,8.796150
cuda,xcit_large_24_p8_224,5,33.788597,19.981670,19.962028
