dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,AlbertForMaskedLM,4,2.213933,0.000312
cuda,AlbertForQuestionAnswering,4,2.129278,0.000268
cuda,AllenaiLongformerBase,4,10.245609,0.004639
cuda,BartForCausalLM,4,4.621367,0.000885
cuda,BartForConditionalGeneration,2,11.773495,0.001379
cuda,BertForMaskedLM,16,5.050006,0.000597
cuda,BertForQuestionAnswering,16,4.871158,0.000564
cuda,BlenderbotForCausalLM,4,9.269854,0.001654
cuda,BlenderbotSmallForCausalLM,64,3.200437,0.000631
cuda,BlenderbotSmallForConditionalGeneration,64,7.189535,0.000928
cuda,CamemBert,16,4.902841,0.000583
cuda,DebertaForMaskedLM,4,5.798293,0.002583
cuda,DebertaForQuestionAnswering,8,5.704548,0.002583
cuda,DebertaV2ForMaskedLM,1,13.643968,0.005106
cuda,DebertaV2ForQuestionAnswering,2,13.582644,0.004850
cuda,DistilBertForMaskedLM,128,1.987041,0.000313
cuda,DistilBertForQuestionAnswering,256,1.984372,0.000351
cuda,DistillGPT2,16,1.812256,0.000318
cuda,ElectraForCausalLM,32,5.162581,0.000638
cuda,ElectraForQuestionAnswering,64,4.997947,0.000599
cuda,GPT2ForSequenceClassification,4,3.666105,0.000533
cuda,LayoutLMForMaskedLM,16,5.038284,0.000638
cuda,LayoutLMForSequenceClassification,16,5.032293,0.000698
cuda,M2M100ForConditionalGeneration,16,11.746604,0.001704
cuda,MBartForCausalLM,4,4.630372,0.000864
cuda,MBartForConditionalGeneration,2,11.728003,0.001340
cuda,MT5ForConditionalGeneration,16,6.436597,0.000898
cuda,MegatronBertForCausalLM,4,10.706223,0.000990
cuda,MegatronBertForQuestionAnswering,8,10.802653,0.000979
cuda,MobileBertForMaskedLM,64,13.308882,0.000573
cuda,MobileBertForQuestionAnswering,128,13.248301,0.000567
cuda,OPTForCausalLM,2,4.548594,0.000916
cuda,PLBartForCausalLM,8,2.578368,0.000462
cuda,PLBartForConditionalGeneration,4,6.784860,0.000957
cuda,PegasusForCausalLM,32,4.332965,0.000871
cuda,PegasusForConditionalGeneration,32,4.585497,0.000547
cuda,RobertaForCausalLM,16,5.095564,0.000595
cuda,RobertaForQuestionAnswering,16,5.004370,0.000561
cuda,Speech2Text2ForCausalLM,256,2.530432,0.000567
cuda,T5ForConditionalGeneration,4,4.600477,0.000677
cuda,T5Small,4,4.610649,0.000690
cuda,TrOCRForCausalLM,32,4.588887,0.000834
cuda,XGLMForCausalLM,8,8.869595,0.001649
cuda,XLNetLMHeadModel,8,10.186809,0.001566
cuda,YituTechConvBert,16,7.493252,0.000870
