dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,BERT_pytorch,16,3.750225,0.000546
cuda,Background_Matting,4,2.807319,0.000396
cuda,LearningToPaint,96,1.095801,0.000182
cuda,Super_SloMo,6,2.321314,0.000313
cuda,alexnet,128,0.366971,0.000100
cuda,attention_is_all_you_need_pytorch,256,3.458768,0.000563
cuda,dcgan,32,0.336365,0.000083
cuda,demucs,4,1.028201,0.000273
cuda,densenet121,4,6.817264,0.000893
cuda,dlrm,1024,0.322057,0.000054
cuda,drq,1,0.511543,0.000138
cuda,fastNLP_Bert,6,4.066203,0.000664
cuda,functorch_dp_cifar10,64,0.942007,0.000209
cuda,hf_Albert,8,2.120122,0.000291
cuda,hf_Bart,4,7.910288,0.000974
cuda,hf_Bert,4,4.890376,0.000608
cuda,hf_Bert_large,4,10.333924,0.001015
cuda,hf_BigBird,2,11.314818,0.006827
cuda,hf_DistilBert,8,1.997808,0.000328
cuda,hf_GPT2,4,3.357133,0.000579
cuda,hf_GPT2_large,4,12.166832,0.001507
cuda,hf_Longformer,2,9.845706,0.004381
cuda,hf_Reformer,4,2.577484,0.000690
cuda,hf_T5,8,4.507912,0.000681
cuda,hf_T5_large,2,20.426296,0.002055
cuda,lennard_jones,1000,0.289309,0.000077
cuda,mnasnet1_0,32,2.538797,0.000414
cuda,mobilenet_v2,96,2.523601,0.000367
cuda,mobilenet_v3_large,32,2.777289,0.000409
cuda,moco,32,26.534243,0.789548
cuda,nvidia_deeprecommender,256,0.359838,0.000085
cuda,phlippe_densenet,128,2.659240,0.000409
cuda,phlippe_resnet,128,1.066223,0.000189
cuda,pytorch_CycleGAN_and_pix2pix,1,0.934046,0.000166
cuda,pytorch_stargan,16,0.969764,0.000178
cuda,pytorch_struct,200,0.556680,0.000118
cuda,pytorch_unet,1,1.269320,0.000209
cuda,resnet152,32,9.729546,0.001076
cuda,resnet18,16,1.086535,0.000240
cuda,resnet50,32,2.623773,0.000408
cuda,resnext50_32x4d,8,2.569401,0.000364
cuda,shufflenet_v2_x1_0,128,2.870457,0.000419
cuda,soft_actor_critic,256,0.324175,0.000096
cuda,speech_transformer,32,4.972570,0.000866
cuda,squeezenet1_1,32,0.769909,0.000165
cuda,timm_efficientdet,1,19.350165,0.001880
cuda,timm_efficientnet,32,4.357213,0.000704
cuda,timm_nfnet,128,4.789420,0.000648
cuda,timm_regnet,32,5.437298,0.000829
cuda,timm_resnest,32,1.471985,0.000242
cuda,timm_vision_transformer,8,2.562037,0.000453
cuda,timm_vision_transformer_large,8,10.550401,0.001329
cuda,timm_vovnet,32,2.626246,0.000440
cuda,tts_angular,64,0.300801,0.000090
cuda,vgg16,64,0.543714,0.000130
cuda,yolov3,16,4.386735,0.004277
