dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,48.814395,43.824288,40.157972,25.068131,5.899252,37.087486,10.595287,5.484035,0.666696,102.909670,18.355857
cuda,beit_base_patch16_224,64,30.611899,27.156879,22.740171,14.735710,2.080644,21.825220,4.635730,2.128510,0.319779,3.238928,9.380102
cuda,botnet26t_256,128,30.328525,27.933009,24.643797,18.722880,2.774408,28.071656,6.571043,2.507110,0.170663,52.685105,12.294085
cuda,cait_m36_384,4,77.434486,60.675967,57.120973,29.146407,8.781792,45.470459,18.822377,8.725330,2.564869,22.572105,25.898015
cuda,coat_lite_mini,128,33.228792,30.345643,27.043644,19.391850,2.674482,35.101528,8.292035,3.459136,0.273383,44.116333,18.582113
cuda,convit_base,64,29.250954,26.000263,22.704637,14.319118,2.642690,24.218718,6.302176,2.782329,0.336851,9.246065,12.769172
cuda,convmixer_768_32,32,21.661325,20.212217,16.976084,7.090422,3.076591,13.955764,3.666916,1.785512,0.329618,10.205403,2.629586
cuda,convnext_base,64,38.452777,32.484309,28.695848,17.981710,4.694998,30.494079,7.062711,3.219979,0.617015,32.324347,17.537158
cuda,crossvit_9_240,128,40.963222,35.856758,31.580454,18.629985,4.097816,34.340367,9.082571,3.718505,0.556529,33.834201,20.139440
cuda,cspdarknet53,64,36.481494,31.936061,28.242137,16.851411,4.285810,24.549513,5.670015,2.591495,0.380366,55.705279,12.321522
cuda,deit_base_distilled_patch16_224,64,25.658144,23.016973,19.820312,13.057082,1.901544,25.143379,4.931085,1.997880,0.281711,3.706125,14.171350
cuda,dla102,128,47.377967,41.684090,38.251643,21.731416,5.921566,30.440370,8.993731,3.890174,0.669737,41.029706,15.381248
cuda,dm_nfnet_f0,128,33.699583,28.886408,25.530009,14.158955,4.684856,23.273726,6.437360,2.490456,0.363935,29.546115,14.113152
cuda,dpn107,32,59.176921,51.071587,47.366665,26.944341,6.959399,38.695121,9.198519,4.385590,0.652952,30.268776,19.280597
cuda,eca_botnext26ts_256,128,32.452618,29.914568,26.614186,19.575431,3.062689,28.490882,6.619110,2.514686,0.191377,55.538369,12.443110
cuda,eca_halonext26ts,128,39.272419,36.543436,33.171073,25.768593,3.333264,39.202198,12.889464,4.363212,0.201464,60.416221,16.977614
cuda,ese_vovnet19b_dw,128,22.432741,20.516904,17.115207,12.809678,2.002033,20.064678,3.634134,1.580982,0.146319,49.670309,9.385092
cuda,fbnetc_100,128,36.219376,31.615450,28.180957,18.358618,3.645251,26.541233,5.697119,2.537660,0.358449,91.497180,12.124258
cuda,fbnetv3_b,128,54.755728,47.365642,43.863928,25.472915,6.867635,35.471920,10.026849,4.322249,0.754656,105.211421,18.120528
cuda,gernet_l,128,29.172759,24.966002,21.553096,12.839295,2.862827,19.302295,4.039432,1.918786,0.284710,45.828753,9.582128
cuda,ghostnet_100,128,50.749516,44.348522,40.854068,25.918658,5.442174,40.835069,9.375044,4.520357,0.564613,178.267820,21.066079
cuda,gluon_inception_v3,128,48.690694,43.725473,40.137624,25.140122,6.177598,36.760709,10.103606,5.404980,0.655961,103.926786,18.233854
cuda,gluon_xception65,32,54.051222,46.631789,42.544152,21.581420,7.420374,27.945226,8.749880,3.848060,0.844090,33.392153,14.390997
cuda,gmixer_24_224,128,35.533383,30.476419,27.145642,15.005111,3.432419,23.563792,6.828111,3.452645,0.510902,6.652855,12.302915
cuda,gmlp_s16_224,128,37.147873,31.499563,28.110442,16.381378,3.937099,26.216081,7.285207,3.386354,0.551192,12.163302,14.105859
cuda,hrnet_w18,128,104.862698,97.782794,94.227209,43.560901,17.632961,63.208532,26.619858,12.364494,5.127181,82.528573,39.812487
cuda,inception_v3,128,47.753849,42.777564,39.484089,24.527474,5.858495,36.346172,10.600777,5.458568,0.657957,101.040155,18.121617
cuda,jx_nest_base,32,46.193601,40.609571,36.362828,22.725365,4.809317,38.365499,13.111565,4.347787,0.710440,22.143450,20.859707
cuda,lcnet_050,128,24.005310,22.004461,18.462661,12.724358,2.106378,18.938868,3.420395,1.492937,0.155924,71.330575,8.635896
cuda,mixer_b16_224,128,22.301372,19.976644,16.706671,10.989068,1.789538,17.558545,2.948978,1.360099,0.188443,5.886691,8.765924
cuda,mixnet_l,128,48.859772,42.066521,38.612126,24.134037,5.391767,36.227824,7.769298,4.081883,0.642495,98.231143,17.905762
