dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,0.9944,163.0928,3.9184,0.9690
cuda,beit_base_patch16_224,64,0.9950,136.2303,2.5838,0.9535
cuda,botnet26t_256,128,0.9751,106.6424,2.0962,0.9771
cuda,cait_m36_384,4,0.9847,171.1706,10.1323,0.9224
cuda,coat_lite_mini,128,0.9959,116.8135,2.2419,1.0269
cuda,convit_base,64,0.9966,182.5703,2.4996,0.9676
cuda,convmixer_768_32,32,0.9996,296.8147,1.4734,0.9972
cuda,convnext_base,64,0.9912,123.1767,4.2826,0.9644
cuda,crossvit_9_240,128,0.9926,110.4898,3.8376,0.9799
cuda,cspdarknet53,64,0.9366,96.8801,4.1245,0.9724
cuda,deit_base_distilled_patch16_224,64,0.9941,95.2816,2.0780,0.9501
cuda,dla102,128,0.9953,179.9841,4.4667,0.9563
cuda,dm_nfnet_f0,128,0.9936,132.6294,3.9592,0.9380
cuda,dpn107,32,0.9195,116.0480,7.0967,0.9432
cuda,eca_botnext26ts_256,128,0.9767,112.5895,2.2805,0.9836
cuda,eca_halonext26ts,128,0.9773,116.6304,2.2706,0.9835
cuda,ese_vovnet19b_dw,128,0.9648,68.3117,1.6490,0.9808
cuda,fbnetc_100,128,0.9456,88.7801,3.7391,0.9757
cuda,fbnetv3_b,128,0.9443,122.4870,6.2163,0.9812
cuda,gernet_l,128,0.9382,80.6580,3.5871,0.9525
cuda,ghostnet_100,128,0.9981,93.0643,3.6905,0.9742
cuda,gluon_inception_v3,128,0.9946,164.1505,3.9943,0.9690
cuda,gluon_xception65,32,0.9878,99.5769,5.5312,0.9746
cuda,gmixer_24_224,128,0.9929,121.1204,3.8605,0.9815
cuda,gmlp_s16_224,128,0.9936,137.5724,3.7477,0.9875
cuda,hrnet_w18,128,0.9989,290.5673,7.3642,0.9912
cuda,inception_v3,128,0.9944,163.1487,4.0727,0.9690
cuda,jx_nest_base,32,0.9926,120.3529,4.4072,0.9679
cuda,lcnet_050,128,0.9374,32.6253,1.7022,0.9382
cuda,mixer_b16_224,128,0.9957,119.2826,1.8470,0.9677
cuda,mixnet_l,128,0.9793,187.2902,3.5357,0.9905
cuda,mnasnet_100,128,0.9470,70.7961,2.9951,0.9730
cuda,mobilenetv2_100,128,0.9442,68.3224,3.0800,0.9847
cuda,mobilenetv3_large_100,128,0.9474,66.6847,3.1188,0.9725
cuda,mobilevit_s,64,0.9670,90.7795,3.6662,0.9895
cuda,nfnet_l0,128,0.9932,107.2690,3.6553,0.9665
cuda,pit_b_224,64,0.9952,155.6837,2.3015,0.9701
cuda,pnasnet5large,16,0.9987,205.9241,5.5731,1.0600
cuda,poolformer_m36,64,0.9926,150.7678,4.6515,0.9774
cuda,regnety_002,128,0.9609,43.1281,3.1683,0.9438
cuda,repvgg_a2,128,0.9365,80.5043,3.5717,0.9423
cuda,res2net101_26w_4s,64,0.9860,106.1786,8.1309,0.9630
cuda,res2net50_14w_8s,128,0.9911,147.7247,6.8342,0.9801
cuda,res2next50,128,0.9946,139.4867,3.8092,0.9794
cuda,resmlp_12_224,128,0.9931,69.0209,1.7603,0.9692
cuda,resnest101e,64,0.9910,166.2802,8.3128,0.9759
cuda,rexnet_100,128,0.9575,91.7372,3.8608,0.9858
cuda,sebotnet33ts_256,64,0.9656,83.6184,1.9460,0.9928
cuda,selecsls42b,128,0.9918,63.3711,1.6589,0.9474
cuda,spnasnet_100,128,0.9393,77.4441,3.7251,0.9754
cuda,swin_base_patch4_window7_224,64,0.9927,149.2218,5.9648,0.9637
cuda,swsl_resnext101_32x16d,32,0.9886,121.0162,4.5379,0.9143
cuda,tf_efficientnet_b0,128,0.9584,91.4854,3.6494,0.9842
cuda,tf_mixnet_l,128,0.9802,195.5838,3.9808,0.9909
cuda,tinynet_a,128,0.9406,76.2586,4.2554,0.9840
cuda,tnt_s_patch16_224,128,0.9975,365.3620,4.8823,0.9875
cuda,twins_pcpvt_base,64,0.9924,125.3914,7.5833,0.9735
cuda,visformer_small,128,0.9962,98.6895,1.8839,0.9667
cuda,vit_base_patch16_224,64,0.9956,121.5411,2.0787,0.9514
cuda,volo_d1_224,64,0.9945,135.5288,3.3927,0.9815
cuda,xcit_large_24_p8_224,5,0.9392,128.3920,9.0678,0.8943
