dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,9.902940,124.999301,3.254612,238.622207,10.180140,4.129293,0.636078,83.591214,200.667437
cuda,beit_base_patch16_224,64,5.072165,32.358547,1.378016,59.461857,3.503288,1.394015,0.240014,9.858975,38.450815
cuda,botnet26t_256,128,2.864513,129.748143,2.218147,275.032906,6.546766,2.602113,0.158091,150.390058,297.974658
cuda,cait_m36_384,2,49.907734,48.696039,4.360434,103.836816,12.754981,5.275229,1.733260,70.040000,129.925449
cuda,coat_lite_mini,128,3.620707,117.467821,2.474427,271.367729,5.973187,2.179804,0.199673,216.058398,372.535975
cuda,convit_base,32,4.530431,44.269992,1.797762,95.347981,4.317051,1.759696,0.271415,52.491228,105.488909
cuda,convmixer_768_32,32,8.533178,24.560450,1.411050,52.698910,3.939959,2.129030,0.307113,10.461046,40.152339
cuda,convnext_base,32,13.261027,96.186451,2.941021,246.634181,9.101536,3.207601,0.494771,94.396422,247.973859
cuda,crossvit_9_240,64,8.116189,51.637027,2.513689,115.549525,5.621848,2.518989,0.371420,107.291815,173.881536
cuda,cspdarknet53,64,7.107937,139.585744,2.225264,266.425701,5.691078,2.405447,0.409553,95.068259,224.283208
cuda,deit_base_distilled_patch16_224,64,3.363439,22.546865,1.277517,54.364217,3.782286,1.333861,0.205263,13.395763,46.586603
cuda,dla102,64,12.225945,171.880689,2.868099,315.662536,8.123061,3.290444,0.625134,69.165608,216.032101
cuda,dm_nfnet_f0,128,7.442007,47.517482,2.524441,104.667416,6.828621,2.156384,0.271778,5.244071,65.128951
cuda,dpn107,32,15.485348,364.653751,3.026992,501.438157,9.844482,3.717027,0.618509,15.252234,155.336581
cuda,eca_botnext26ts_256,64,3.001790,127.127620,2.356401,277.667081,7.317442,2.467385,0.170589,242.055963,395.045907
cuda,eca_halonext26ts,64,3.189880,98.126267,2.858890,214.361856,11.575781,3.771135,0.185161,198.619964,317.811522
cuda,ese_vovnet19b_dw,128,2.271868,111.965255,0.969599,220.386294,4.644742,1.999767,0.137587,62.723901,172.336194
cuda,fbnetc_100,128,6.647844,139.674433,1.871809,310.313693,6.604891,2.457872,0.349706,198.246814,370.895354
cuda,fbnetv3_b,128,14.631636,203.303047,3.043073,438.624310,10.334881,3.600904,0.778467,205.123308,443.744341
cuda,gernet_l,128,5.733663,73.904554,1.393402,188.275318,3.502434,2.058758,0.271616,58.107686,173.990578
cuda,ghostnet_100,128,10.800581,275.378906,2.576673,526.470582,10.532213,3.907635,0.535718,133.689253,387.553983
cuda,gluon_inception_v3,128,10.134267,123.868411,3.429273,238.151222,10.905380,4.265177,0.641333,8.322469,126.245406
cuda,gluon_xception65,32,17.501030,104.733970,2.718642,220.163640,8.803923,3.195153,0.838323,35.215690,153.618298
cuda,gmixer_24_224,64,9.207212,35.083041,1.473835,67.924070,5.610862,2.093789,0.372375,28.392974,62.851088
cuda,gmlp_s16_224,64,9.800889,37.671402,2.052092,69.531102,8.266013,2.740763,0.378123,27.163694,61.255564
cuda,hrnet_w18,2,113.233018,160.828957,6.729987,364.672042,22.868383,6.695693,3.002215,369.601091,580.850887
cuda,inception_v3,128,9.851779,93.201637,3.356492,192.969029,10.463565,4.231992,0.633573,1.382758,104.702743
cuda,jx_nest_base,32,10.604984,78.010480,3.263861,184.069616,11.277652,3.896286,0.545733,78.841646,188.730834
