dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,1.1938,105.8870,0.8538
cuda,beit_base_patch16_224,64,1.0509,21.2115,0.9298
cuda,botnet26t_256,128,1.3411,51.0270,0.7800
cuda,cait_m36_384,2,1.3421,109.6265,0.9023
cuda,coat_lite_mini,128,1.2658,34.2188,0.6593
cuda,convit_base,0,0.0000
cuda,convmixer_768_32,32,1.0527,23.9174,0.9715
cuda,convnext_base,32,1.3138,46.8047,0.7521
cuda,crossvit_9_240,64,1.1315,42.3485,0.8854
cuda,cspdarknet53,64,0.9006,44.4818,0.7906
cuda,deit_base_distilled_patch16_224,64,1.0710,16.7035,0.8794
cuda,dla102,64,1.3766,96.3515,0.9751
cuda,dm_nfnet_f0,128,1.1757,42.0166,0.9500
cuda,dpn107,32,0.9938,112.6905,0.8834
cuda,eca_botnext26ts_256,64,1.1086,63.6443,0.7813
cuda,eca_halonext26ts,64,1.0992,67.5506,0.7860
cuda,ese_vovnet19b_dw,128,1.2435,39.6613,0.9146
cuda,fbnetc_100,128,1.3738,63.2472,0.7352
cuda,fbnetv3_b,128,1.2915,109.7611,0.7903
cuda,gernet_l,128,1.1391,47.9657,0.8299
cuda,ghostnet_100,128,1.5386,96.7996,0.9244
cuda,gluon_inception_v3,128,1.1944,105.7343,0.8538
cuda,gluon_xception65,32,1.0635,78.6500,0.8854
cuda,gmixer_24_224,64,1.0368,35.1994,0.8998
cuda,gmlp_s16_224,64,1.0510,30.2121,0.9200
cuda,hrnet_w18,2,1.3727,471.0836,0.8363
cuda,inception_v3,128,1.1944,106.0345,0.8538
cuda,jx_nest_base,32,1.2380,58.1900,0.8600
cuda,lcnet_050,128,1.5746,39.9489,0.7885
cuda,mixer_b16_224,64,0.9682,18.0814,0.7726
cuda,mixnet_l,64,1.0867,88.4897,0.7796
cuda,mnasnet_100,128,1.3688,53.8161,0.8253
cuda,mobilenetv2_100,128,0.8657,43.0148,0.9249
cuda,mobilenetv3_large_100,128,1.3436,83.9393,0.8673
cuda,mobilevit_s,32,1.2122,61.5465,0.7870
cuda,nfnet_l0,64,1.1434,38.7061,0.8257
cuda,pit_b_224,64,1.0687,27.9232,0.8179
cuda,pnasnet5large,16,1.1349,251.1834,1.1741
cuda,poolformer_m36,0,0.0000
cuda,regnety_002,128,1.3847,60.0576,0.7819
cuda,repvgg_a2,128,1.1301,65.0058,0.6902
cuda,res2net101_26w_4s,64,1.3864,142.2874,0.8569
cuda,res2net50_14w_8s,2,1.3904,121.3153,0.8169
cuda,res2next50,2,1.3630,64.6808,0.8198
cuda,resmlp_12_224,0,0.0000
cuda,resnest101e,32,1.4186,125.8207,0.9535
cuda,rexnet_100,128,1.0366,120.8599,0.8648
cuda,sebotnet33ts_256,64,1.1144,69.1966,0.7354
cuda,selecsls42b,128,1.3554,51.4771,0.8811
cuda,spnasnet_100,128,1.3174,60.7880,0.8371
cuda,swin_base_patch4_window7_224,64,1.0563,83.2757,0.8451
cuda,swsl_resnext101_32x16d,32,1.0755,61.9570,0.8487
cuda,tf_efficientnet_b0,128,1.0946,81.5061,0.8460
cuda,tf_mixnet_l,64,1.1188,89.4409,0.8426
cuda,tinynet_a,128,1.0907,83.9630,0.7958
cuda,tnt_s_patch16_224,64,1.8446,48.7462,0.9431
cuda,twins_pcpvt_base,32,1.3592,95.4658,0.8007
cuda,visformer_small,128,1.0857,31.5689,0.8884
cuda,vit_base_patch16_224,64,1.0006,16.0406,0.8801
cuda,volo_d1_224,64,1.1498,44.0256,0.8587
cuda,xcit_large_24_p8_224,0,0.0000
