dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,5.420800,85.623583,1.957290,100.441678,3.910938,1.399521,0.286791,0.000019,16.910150
cuda,Background_Matting,4,4.766488,46.160319,1.289850,95.635437,4.769076,1.969522,0.206289,17.746720,68.604006
cuda,LearningToPaint,96,1.296592,68.982431,0.571283,125.310557,1.430564,0.827095,0.076271,20.869436,77.810958
cuda,Super_SloMo,6,2.928554,48.467322,1.324913,80.624950,4.411779,1.652797,0.107345,0.398231,33.963349
cuda,alexnet,128,0.230408,14.170369,0.130046,28.132972,0.435790,0.190661,0.013769,0.149358,14.249800
cuda,attention_is_all_you_need_pytorch,256,4.926132,85.989854,2.059155,112.554863,3.775124,1.631783,0.339950,19.663289,48.418212
cuda,dcgan,32,0.223898,8.729743,0.117867,16.074123,0.182480,0.073480,0.012468,0.121814,7.592816
cuda,demucs,4,0.824256
cuda,densenet121,4,15.033173,294.505348,3.209694,462.415973,14.666860,4.564643,0.758510,61.460585,233.324581
cuda,drq,1,0.322648,11.645436,0.092134,20.955413,0.149912,0.068832,0.014075,0.295307,9.708018
cuda,fastNLP_Bert,6,5.612114,84.442246,1.548990,106.390584,4.073410,1.510265,0.293181,12.670230,36.289496
cuda,functorch_dp_cifar10,64,0.878424,33.988019,0.637526,72.742599,2.397270,0.662227,0.072129,41.532753,80.973421
cuda,hf_Albert,8,1.653898,15.581180,1.538030,41.085137,2.511569,1.029680,0.143778,23.669472,50.806957
cuda,hf_Bart,4,8.050935,43.852466,1.835643,88.116939,4.818531,1.745484,0.387467,21.611909,67.867736
cuda,hf_Bert,4,5.600025,30.081531,1.468235,44.885053,3.428638,1.322066,0.282093,1.839078,18.227980
cuda,hf_BigBird,2,13.064487,13.681329,1.358483,26.938729,2.569654,1.205143,0.210497,9.821450,24.566020
cuda,hf_DistilBert,8,1.993922,16.587802,1.055264,31.364738,1.679384,0.723551,0.119353,8.536157,24.428391
