dev,name,batch_size,speedup,start_latency,peak_memory
cuda,BERT_pytorch,16,2.8426,73.2815,3.1273
cuda,Background_Matting,4,1.2249,97.1695,6.5306
cuda,LearningToPaint,96,1.6888,64.9332,0.9123
cuda,Super_SloMo,0,0.0000
cuda,alexnet,128,1.1336,28.9288,1.9571
cuda,attention_is_all_you_need_pytorch,256,1.4216,98.2511,3.7762
cuda,dcgan,32,2.5610,20.3251,0.0805
cuda,demucs,0,0.0000
cuda,densenet121,4,1.1589,407.1625,0.4339
cuda,dlrm,0,0.0000
cuda,drq,0,0.0000
cuda,fastNLP_Bert,6,1.4206,256.0255,4.5261
cuda,functorch_dp_cifar10,64,3.8731,50.7076,0.4392
cuda,hf_Albert,8,2.3116,51.5326,4.6073
cuda,hf_Bart,4,1.6090,102.9157,5.9268
cuda,hf_Bert,4,1.7316,49.8863,4.2095
cuda,hf_BigBird,2,3.4365,109.3405,6.0608
cuda,hf_DistilBert,0,0.0000
cuda,hf_GPT2,4,1.7882,48.7065,4.7482
cuda,hf_Longformer,0,0.0000
cuda,hf_Reformer,0,0.0000
cuda,hf_T5,8,1.8579,90.8629,12.4132
cuda,lennard_jones,1000,1.8329,4.7180,0.0170
cuda,mnasnet1_0,32,2.4576,183.0482,1.1096
cuda,mobilenet_v2,96,1.5625,130.5851,3.9913
cuda,mobilenet_v3_large,32,2.8979,138.9499,1.0891
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,0.8625,10.6616,5.5343
cuda,pytorch_CycleGAN_and_pix2pix,1,2.6594,28.9943,0.4457
cuda,pytorch_stargan,16,1.3147,45.4140,0.8605
cuda,pytorch_struct,200,1.8819,26.8109,1.0051
cuda,pytorch_unet,1,1.3288,49.6695,2.2852
cuda,resnet18,16,2.1296,46.2303,0.6234
cuda,resnet50,32,1.6229,45.1368,2.0811
cuda,resnext50_32x4d,8,3.1218,69.8416,1.0603
cuda,shufflenet_v2_x1_0,128,1.2718,101.1289,1.9522
cuda,soft_actor_critic,0,0.0000
cuda,speech_transformer,0,0.0000
cuda,squeezenet1_1,32,2.1589,26.9938,0.5586
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,0,0.0000
cuda,timm_efficientnet,32,1.4415,120.2921,1.2170
cuda,timm_nfnet,128,1.5054,101.3551,6.9296
cuda,timm_regnet,32,1.2584,103.9542,3.9580
cuda,timm_resnest,0,0.0000
cuda,timm_vision_transformer,0,0.0000
cuda,timm_vovnet,32,0.6705,104.9795,1.8963
cuda,tts_angular,0,0.0000
cuda,vgg16,64,1.2537,19.3794,6.3526
cuda,yolov3,0,0.0000
