dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,adv_inception_v3,128,2.270106
cuda,beit_base_patch16_224,64,2.155593
cuda,botnet26t_256,128,1.893345
cuda,cait_m36_384,2,5.520048
cuda,coat_lite_mini,128,1.863130
cuda,convit_base,32,27.937473
cuda,convmixer_768_32,32,1.915855
cuda,convnext_base,32,2.589502
cuda,crossvit_9_240,64,2.576956
cuda,cspdarknet53,64,3.132718
cuda,deit_base_distilled_patch16_224,64,1.940285
cuda,densenet121,64,7.479250
cuda,dla102,64,2.745922
cuda,dm_nfnet_f0,128,2.491681
cuda,dpn107,32,5.288073
cuda,eca_botnext26ts_256,64,1.980480
cuda,eca_halonext26ts,64,2.054475
cuda,ese_vovnet19b_dw,128,1.472195
cuda,fbnetc_100,128,2.836714
cuda,fbnetv3_b,128,4.421836
cuda,gernet_l,128,2.895489
cuda,ghostnet_100,128,3.224612
cuda,gluon_inception_v3,128,2.278407
cuda,gluon_xception65,32,3.082580
cuda,gmixer_24_224,64,2.688383
cuda,gmlp_s16_224,64,2.341192
cuda,hrnet_w18,2,9.820987
cuda,inception_v3,128,2.276583
cuda,jx_nest_base,32,3.135240
cuda,lcnet_050,128,1.436379
cuda,mixer_b16_224,64,1.633456
cuda,mixnet_l,64,6.731227
cuda,mnasnet_100,128,2.200541
cuda,mobilenetv2_100,128,2.185928
cuda,mobilenetv3_large_100,128,2.248190
cuda,mobilevit_s,32,2.761638
cuda,nfnet_l0,64,2.325865
cuda,pit_b_224,64,1.947259
cuda,pnasnet5large,16,7.486473
cuda,poolformer_m36,64,3.184663
cuda,regnety_002,128,2.318591
cuda,repvgg_a2,128,2.712286
cuda,res2net101_26w_4s,64,4.352682
cuda,res2net50_14w_8s,2,3.717591
cuda,res2next50,2,2.174379
cuda,resmlp_12_224,128,1.240954
cuda,resnest101e,32,5.329049
cuda,resnet18,128,0.913252
cuda,rexnet_100,128,2.969322
cuda,sebotnet33ts_256,64,2.458144
cuda,selecsls42b,128,1.324697
cuda,spnasnet_100,128,2.783270
cuda,swin_base_patch4_window7_224,64,4.474978
cuda,swsl_resnext101_32x16d,32,3.051351
cuda,tf_efficientnet_b0,128,2.630074
cuda,tf_mixnet_l,64,6.968824
cuda,tinynet_a,128,3.086500
cuda,tnt_s_patch16_224,64,3.174458
cuda,twins_pcpvt_base,32,4.302102
cuda,visformer_small,128,1.730451
cuda,vit_base_patch16_224,64,1.902953
cuda,volo_d1_224,64,2.531452
cuda,xcit_large_24_p8_224,5,4.883993
