dev,name,batch_size,speedup,start_latency,peak_memory
cuda,BERT_pytorch,16,1.5808,10.8558,7.0797
cuda,Background_Matting,4,0.8952,6.5205,16.2960
cuda,LearningToPaint,96,1.1180,2.3801,1.7228
cuda,Super_SloMo,6,0.8876,6.0674,9.9870
cuda,alexnet,128,0.8075,1.1327,2.7909
cuda,attention_is_all_you_need_pytorch,256,0.8358,11.1481,10.6119
cuda,dcgan,32,1.6534,0.7755,0.1211
cuda,demucs,4,0.9981,0.8237,4.5417
cuda,densenet121,4,2.3961,18.0574,1.0598
cuda,dlrm,0,0.0000
cuda,drq,1,1.9505,1.1163,0.1189
cuda,fastNLP_Bert,6,0.7655,10.1727,11.7986
cuda,functorch_dp_cifar10,64,2.2394,2.8333,0.4457
cuda,hf_Albert,8,0.7746,9.7610,18.0830
cuda,hf_Bart,4,0.8429,12.6297,14.9323
cuda,hf_Bert,4,0.9030,9.1363,9.5610
cuda,hf_BigBird,0,0.0000
cuda,hf_DistilBert,8,0.7328,5.3387,10.3462
cuda,hf_GPT2,4,0.7993,8.9962,13.3551
cuda,hf_Longformer,0,0.0000
cuda,hf_Reformer,4,0.9947,2.9291,1.7350
cuda,hf_T5,0,0.0000
cuda,lennard_jones,1000,1.2258,0.7611,0.0299
cuda,mnasnet1_0,32,1.2638,5.3963,2.4527
cuda,mobilenet_v2,96,0.7584,5.4571,12.8650
cuda,mobilenet_v3_large,32,1.4139,6.0526,2.5068
cuda,moco,32,1.0064,2.4160,2.4100
cuda,nvidia_deeprecommender,256,0.6552,0.8183,6.8764
cuda,pytorch_CycleGAN_and_pix2pix,1,1.6181,3.1943,0.8593
cuda,pytorch_stargan,16,0.9538,2.7945,1.5984
cuda,pytorch_struct,200,0.9817,1.4526,1.4545
cuda,pytorch_unet,1,0.8578,2.6349,5.6501
cuda,resnet18,16,1.5282,2.3776,0.9784
cuda,resnet50,32,1.0025,5.8522,5.1030
cuda,resnext50_32x4d,8,1.7943,5.7298,2.0929
cuda,shufflenet_v2_x1_0,128,0.9327,6.4969,4.6137
cuda,soft_actor_critic,256,1.3393,0.6395,0.0568
cuda,speech_transformer,0,0.0000
cuda,squeezenet1_1,32,1.3918,2.2299,1.3784
cuda,tacotron2,64,1.0252,59.9237,26.4924
cuda,timm_efficientdet,1,1.6881,84.0418,3.3150
cuda,timm_efficientnet,32,0.8624,15.5066,5.7726
cuda,timm_nfnet,128,0.8791,11.0571,21.6561
cuda,timm_regnet,32,0.9241,21.4005,10.8217
cuda,timm_resnest,32,0.8316,3.5521,4.0689
cuda,timm_vision_transformer,8,1.7860,6.5010,1.8523
cuda,timm_vovnet,32,0.5767,9.3247,4.7704
cuda,tts_angular,64,0.9886,0.6912,0.3406
cuda,vgg16,64,0.8547,1.7198,13.0940
cuda,yolov3,16,0.7786,15.1895,13.2404
