dev,name,batch_size,speedup,start_latency,peak_memory
cuda,adv_inception_v3,128,0.8508,11.9744,22.2939
cuda,beit_base_patch16_224,0,0.0000
cuda,botnet26t_256,128,0.7923,8.9486,19.6803
cuda,cait_m36_384,2,1.1766,37.2345,22.6530
cuda,coat_lite_mini,128,0.8514,9.1083,21.0869
cuda,convit_base,32,0.8231,20.1744,19.3005
cuda,convmixer_768_32,32,0.9237,8.9979,20.2958
cuda,convnext_base,32,0.7985,11.9663,14.7164
cuda,crossvit_9_240,64,0.8483,11.4116,9.4469
cuda,cspdarknet53,64,0.6795,20.0376,17.4815
cuda,deit_base_distilled_patch16_224,64,0.8005,6.5561,21.8740
cuda,densenet121,64,1.0325,49.4001,14.9752
cuda,dla102,64,0.8175,12.8230,14.9476
cuda,dm_nfnet_f0,128,0.8767,10.9361,21.6475
cuda,dpn107,32,0.6674,41.2338,18.1152
cuda,eca_botnext26ts_256,64,0.6355,9.5759,16.3635
cuda,eca_halonext26ts,64,0.6422,10.1216,16.3790
cuda,ese_vovnet19b_dw,128,0.7271,6.4221,16.0938
cuda,fbnetc_100,128,0.7051,16.2705,11.2668
cuda,fbnetv3_b,128,0.6896,29.9897,18.3724
cuda,gernet_l,128,0.6880,14.8307,13.5276
cuda,ghostnet_100,128,0.8763,12.0319,8.6296
cuda,gluon_inception_v3,128,0.8514,11.9416,22.2888
cuda,gluon_xception65,32,0.7557,14.9533,21.9878
cuda,gmixer_24_224,64,0.7158,12.4174,15.0832
cuda,gmlp_s16_224,64,0.7784,11.1928,17.3692
cuda,hrnet_w18,2,2.4297,55.3052,0.9848
cuda,inception_v3,128,0.8506,11.9915,22.2925
cuda,jx_nest_base,32,0.7904,16.2716,26.4124
cuda,lcnet_050,128,0.7602,6.1711,3.7553
cuda,mixer_b16_224,64,0.8007,5.2838,14.6238
cuda,mixnet_l,64,0.7598,28.4986,14.4596
cuda,mnasnet_100,128,0.7110,12.3141,9.4170
cuda,mobilenetv2_100,128,0.6565,11.7204,17.0963
cuda,mobilenetv3_large_100,128,0.7108,13.2302,9.5478
cuda,mobilevit_s,32,0.7571,15.3338,13.0013
cuda,nfnet_l0,64,0.7916,11.0737,12.2898
cuda,pit_b_224,64,0.8235,8.2280,33.6775
cuda,pnasnet5large,16,0.8344,43.6080,29.7151
cuda,poolformer_m36,64,0.8081,13.2397,31.9506
cuda,regnety_002,128,1.0748,13.1103,4.3287
cuda,repvgg_a2,128,0.7050,13.8377,9.1874
cuda,res2net101_26w_4s,64,0.9200,25.1600,18.1991
cuda,res2net50_14w_8s,2,2.2082,21.1563,1.0764
cuda,res2next50,2,2.2417,10.5878,1.0723
cuda,resmlp_12_224,128,0.7812,5.0722,16.8013
cuda,resnest101e,32,1.0895,26.3578,14.7153
cuda,resnet18,128,0.8462,2.6504,5.6567
cuda,rexnet_100,128,0.6711,16.1836,21.8092
cuda,sebotnet33ts_256,64,0.6563,13.0007,21.7886
cuda,selecsls42b,128,0.8411,4.9557,10.1382
cuda,spnasnet_100,128,0.6826,15.8518,10.3134
cuda,swin_base_patch4_window7_224,0,0.0000
cuda,swsl_resnext101_32x16d,32,0.8063,12.7308,24.8684
cuda,tf_efficientnet_b0,128,0.6286,15.8356,22.6059
cuda,tf_mixnet_l,64,0.7287,28.2748,14.9552
cuda,tinynet_a,128,0.5878,19.6279,18.1244
cuda,tnt_s_patch16_224,64,0.8727,17.4784,21.0203
cuda,twins_pcpvt_base,32,1.2471,25.0016,11.9719
cuda,visformer_small,128,0.8389,6.5070,20.3001
cuda,vit_base_patch16_224,64,0.8367,7.1633,21.6605
cuda,volo_d1_224,64,0.8478,12.5542,22.0305
cuda,xcit_large_24_p8_224,5,0.9455,33.8871,20.2824
