dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,Background_Matting,4,1.592717
cuda,LearningToPaint,96,0.754465
cuda,Super_SloMo,6,1.514514
cuda,alexnet,128,0.459726
cuda,attention_is_all_you_need_pytorch,256,2.230107
cuda,dcgan,32,0.415245
cuda,demucs,4,0.893248
cuda,densenet121,4,3.447973
cuda,dlrm,2048,0.752251
cuda,drq,1,0.455537
cuda,fastNLP_Bert,6,2.471708
cuda,functorch_dp_cifar10,64,0.748040
cuda,hf_Albert,8,1.519756
cuda,hf_Bart,4,2.483678
cuda,hf_Bert,4,2.362481
cuda,hf_BigBird,2,49.952896
cuda,hf_DistilBert,8,1.288759
cuda,hf_GPT2,4,1.906215
cuda,hf_Longformer,2,17.096474
cuda,hf_Reformer,4,2.822557
cuda,hf_T5,8,3.216446
cuda,lennard_jones,1000,0.400774
cuda,mnasnet1_0,32,1.452716
cuda,mobilenet_v2,96,1.443353
cuda,mobilenet_v3_large,32,1.651875
cuda,moco,32,3.259812
cuda,nvidia_deeprecommender,256,277.251977
cuda,pytorch_CycleGAN_and_pix2pix,1,0.878836
cuda,pytorch_stargan,16,0.732436
cuda,pytorch_struct,200,0.442597
cuda,pytorch_unet,1,0.936124
cuda,resnet18,16,0.775682
cuda,resnet50,32,1.442425
cuda,resnext50_32x4d,8,1.437566
cuda,shufflenet_v2_x1_0,128,1.610717
cuda,soft_actor_critic,256,0.341164
cuda,speech_transformer,32,3.024461
cuda,squeezenet1_1,32,0.729654
cuda,tacotron2,64,19.523730
cuda,timm_efficientdet,1,21.609329
cuda,timm_efficientnet,32,2.539528
cuda,timm_nfnet,128,2.329229
cuda,timm_regnet,32,3.390845
cuda,timm_resnest,32,1.023379
cuda,timm_vision_transformer,8,1.645985
cuda,timm_vovnet,32,1.972052
cuda,tts_angular,64,1.017243
cuda,vgg16,64,0.584880
cuda,yolov3,16,8.030712
