dev,name,batch_size,speedup,start_latency,peak_memory
cuda,BERT_pytorch,16,1.0098,1.7327,2.5744
cuda,Background_Matting,4,0.9998,1.0663,5.9098
cuda,LearningToPaint,96,1.0020,0.5149,0.6581
cuda,Super_SloMo,6,0.9992,1.1055,3.7365
cuda,alexnet,128,0.9985,0.3641,1.4059
cuda,attention_is_all_you_need_pytorch,256,1.0063,1.4623,3.5871
cuda,dcgan,32,0.9788,0.3501,0.0619
cuda,demucs,4,0.9972,0.6967,4.5417
cuda,densenet121,4,1.0001,1.6943,0.3699
cuda,dlrm,2048,0.9997,0.5786,5.0293
cuda,drq,1,1.0045,0.3928,0.0622
cuda,fastNLP_Bert,6,0.9975,1.7810,4.1051
cuda,functorch_dp_cifar10,64,0.9982,0.5223,0.2007
cuda,hf_Albert,8,1.0001,1.4562,5.8899
cuda,hf_Bart,4,1.0181,1.6762,4.8189
cuda,hf_Bert,4,1.0368,1.4838,3.3418
cuda,hf_BigBird,2,0.9962,7.3434,5.2180
cuda,hf_DistilBert,8,1.0003,0.7635,3.1521
cuda,hf_GPT2,4,1.0161,1.5569,4.6035
cuda,hf_Longformer,2,0.9871,1.7701,4.1830
cuda,hf_Reformer,4,0.9992,1.8243,1.4385
cuda,hf_T5,8,1.0011,2.7332,13.7885
cuda,lennard_jones,1000,0.9617,0.3660,0.0096
cuda,mnasnet1_0,32,0.9953,0.7511,0.8370
cuda,mobilenet_v2,96,0.9987,0.8082,4.0263
cuda,mobilenet_v3_large,32,0.9524,0.8319,0.8665
cuda,moco,32,0.9950,1.6788,2.4070
cuda,nvidia_deeprecommender,256,0.9994,0.3538,3.9916
cuda,pytorch_CycleGAN_and_pix2pix,1,0.9955,0.5504,0.3366
cuda,pytorch_stargan,16,0.9975,0.5273,0.6665
cuda,pytorch_struct,200,0.9880,0.4008,0.7058
cuda,pytorch_unet,1,0.9996,0.5863,1.9833
cuda,resnet18,16,1.0002,0.5069,0.3793
cuda,resnet50,32,1.0006,0.8387,1.7684
cuda,resnext50_32x4d,8,1.0031,0.8048,0.7686
cuda,shufflenet_v2_x1_0,128,0.9990,0.8886,1.6724
cuda,soft_actor_critic,256,0.9903,0.3006,0.0253
cuda,speech_transformer,32,1.0060,1.8379,1.0113
cuda,squeezenet1_1,32,0.9950,0.4917,0.4808
cuda,tacotron2,64,0.9806,24.3995,8.3725
cuda,timm_efficientdet,1,0.8884,18.9375,0.9748
cuda,timm_efficientnet,32,0.8203,1.6624,1.5786
cuda,timm_nfnet,128,0.9989,2.1095,7.7275
cuda,timm_regnet,32,0.9760,2.0620,3.6861
cuda,timm_resnest,32,1.0019,0.5884,1.3206
cuda,timm_vision_transformer,8,0.9998,0.8773,0.6706
cuda,timm_vovnet,32,0.6019,1.4606,1.5754
cuda,tts_angular,64,0.9846,0.4741,0.3380
cuda,vgg16,64,0.9996,0.4571,4.7012
cuda,yolov3,16,0.9989,5.9482,5.6712
