dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,30.553215,25.339226,21.540394,12.412025,3.098657,16.597144,4.233841,2.183881,0.321422,0.009339,26.589153,10.915126
cuda,Background_Matting,4,26.534686,22.710291,18.506881,11.391572,2.843275,18.069631,5.907162,3.035027,0.241055,0.002697,25.317963,12.361227
cuda,LearningToPaint,96,16.115434,14.704647,9.744297,6.895350,1.139118,10.628322,1.258435,0.778737,0.074947,0.002595,17.519708,6.033258
cuda,Super_SloMo,6,27.075806,24.051799,19.894628,12.798209,2.967509,17.434709,6.302708,2.831336,0.150832,9.915375,7.731374
cuda,alexnet,128,7.573146,7.069282,2.847950,2.428995,0.190289,6.290804,0.955933,0.333293,0.015667,0.002578,4.214375,3.506187
cuda,attention_is_all_you_need_pytorch,256,30.360877,26.011860,22.117308,12.928524,2.776279,17.527753,5.021674,2.412134,0.383175,0.002805,31.186218,11.016750
cuda,dcgan,32,7.515081,7.069578,3.073695,2.532724,0.357431,3.716062,0.213162,0.120998,0.012454,0.002625,1.765212
cuda,demucs,4,16.728366,15.059514,10.855651,9.807198,0.493623,15.504391,1.183368,0.692606,0.044784,0.002800,7.124860,6.668201
cuda,densenet121,4,58.460948,50.987761,46.552312,27.795325,7.904742,36.646837,14.189245,5.845887,0.698382,0.003132,38.978658,24.345727
cuda,drq,1,9.652129,8.951260,4.073155,3.545473,0.142123,5.475121,0.194314,0.127266,0.016034,0.002684,2.285559
cuda,fastNLP_Bert,6,30.980504,25.926567,23.010817,15.047497,2.290052,19.379893,4.469367,2.183807,0.319404,0.003013,6.696294,10.253127
cuda,functorch_dp_cifar10,64,13.210842,11.970694,8.804195,5.888951,1.425693,11.310080,2.390074,0.967414,0.066038,0.002651,21.892551,8.099161
cuda,hf_Albert,8,24.659896,21.982308,17.027324,9.595133,2.116080,14.088877,3.541377,1.623468,0.154864,0.002697,8.315378,9.407652
cuda,hf_Bart,4,34.255818,28.218092,24.974596,13.966044,3.209435,18.807455,4.991931,2.669255,0.428486,0.002718,2.170083,12.316875
cuda,hf_Bert,4,26.618797,21.452468,18.445142,10.736645,2.231930,14.442050,4.027641,2.018332,0.292558,0.002871,2.520754,9.308839
cuda,hf_Bert_large,4,45.481198,34.835297,31.767953,16.466950,4.288078,21.783253,7.963384,4.241452,0.835292,0.002746,2.805359,15.809800
cuda,hf_BigBird,2,82.909505,69.818730,66.629346,38.024854,10.637712,52.979521,23.787669,11.157243,0.609814,0.004011,7.484936,36.137975
cuda,hf_DistilBert,8,20.591982,17.840340,12.961480,8.692220,1.213438,12.610472,1.951075,1.331607,0.119175,0.002714,5.659592,6.844394
cuda,hf_GPT2,4,25.031641,20.411838,17.344342,10.549791,2.354243,13.424503,3.738393,1.859615,0.262244,0.002761,7.654624,8.071804
cuda,hf_GPT2_large,4,65.653474,50.801904,47.391351,26.014287,7.328663,35.579640,12.348209,5.504044,1.427734,0.002933,15.856295,25.862776
cuda,hf_Reformer,4,30.356336,26.034410,22.952277,20.616934,0.851383,24.024514,1.359245,0.803097,0.072774,0.003001,5.719136,5.307392
cuda,hf_T5,8,33.132022,27.302127,22.359272,12.546851,3.132161,17.654493,4.722345,2.071093,0.310084,0.003067,7.829981,12.011544
cuda,hf_T5_large,2,109.029141,82.685372,78.281717,40.729598,12.097227,52.846578,21.267789,7.835954,2.653616,0.003152,26.300829,38.113138
cuda,lennard_jones,1000,4.841156,4.434673,1.614115,1.308338,0.073547,2.190036,0.087505,0.066230,0.006506,0.002870,1.067872
cuda,mnasnet1_0,32,25.942781,22.527472,19.253396,12.213544,3.022871,16.045704,3.955521,2.038391,0.208006,0.003087,49.666602,9.840156
cuda,mobilenet_v2,96,27.222911,24.103100,20.842114,13.332418,3.304134,16.674043,4.309404,2.175061,0.239636,0.003077,67.305310,9.815496
cuda,mobilenet_v3_large,32,27.669101,24.268561,21.005709,13.292169,3.357821,18.221576,4.765961,2.295778,0.243558,0.003010,74.093170,11.546062
cuda,nvidia_deeprecommender,256,5.710279,5.213924,2.258725,1.768188,0.148326,4.667087,0.140806,0.096599,0.009970,0.002865,3.256607,0.530553
cuda,phlippe_densenet,128,28.350020,25.129859,21.745997,14.715121,3.091228,19.681257,4.677700,2.470909,0.236989,0.004064,89.861082,11.247324
cuda,phlippe_resnet,128,12.420482,10.878983,7.679649,4.944752,1.075593,7.211638,1.077937,0.740980,0.069582,0.002684,10.852409,4.457553
cuda,pytorch_CycleGAN_and_pix2pix,1,15.796316,14.507295,9.458763,6.146090,1.191875,9.787609,2.293779,1.044521,0.070966,0.002733,12.982649,6.021626
cuda,pytorch_stargan,16,13.528856,12.290387,9.010861,5.911634,1.051802,8.582652,1.255882,0.569975,0.060482,0.002672,19.848088,4.892139
cuda,pytorch_struct,200,6.636899,5.866899,2.911133,2.116535,0.180567,5.605484,0.442141,0.185925,0.021551,0.002648,4.000777,9.984323
cuda,pytorch_unet,1,15.203161,13.554802,10.362463,7.016879,1.269242,11.167688,2.535997,1.166178,0.086176,0.002677,26.707755,6.753884
cuda,resnet152,32,55.658921,46.177804,42.779090,21.170326,8.518943,22.941709,9.146124,4.818251,0.973714,0.002976,23.828503,18.933295
cuda,resnet18,16,14.677974,13.086188,9.757647,6.803190,1.187294,9.979092,1.956283,0.894760,0.070657,0.002762,15.968282,5.554250
cuda,resnet50,32,23.923661,20.779029,17.525987,10.348639,2.806829,13.977286,3.899717,1.896059,0.211946,0.003006,21.773739,9.444794
cuda,resnext50_32x4d,8,23.674052,20.495390,17.207264,9.628567,2.616079,13.184517,3.363698,1.920906,0.199516,0.002767,13.579307,9.292749
cuda,shufflenet_v2_x1_0,128,29.795742,25.998178,20.783801,12.527646,3.372501,16.909487,4.861053,2.851754,0.270186,0.002794,32.754630,11.067246
cuda,soft_actor_critic,256,5.548564,5.115937,2.201233,1.936440,0.069463,3.334303,0.080968,0.059741,0.007058,0.002777,1.563091
cuda,speech_transformer,32,35.224644,29.006739,26.147287,16.154035,3.296052,22.543609,5.393237,2.862429,0.342658,0.003147,26.346601,13.819423
cuda,squeezenet1_1,32,9.505083,8.455506,4.375579,3.314022,0.446069,7.882509,1.444510,0.752168,0.044738,0.002759,5.412584,7.926824
cuda,timm_efficientnet,32,32.963967,27.753318,23.603459,14.780375,3.956984,20.033827,5.011903,2.558539,0.295568,0.002782,73.847605,12.993674
cuda,timm_nfnet,128,29.636312,23.739199,19.610070,10.268158,4.070389,16.367132,5.239262,2.359051,0.273643,0.002812,22.643022,14.172046
cuda,timm_regnet,32,33.620643,26.448314,22.291503,12.516558,3.569750,17.052501,4.883605,2.446557,0.341483,0.002929,23.322680,12.179752
cuda,timm_resnest,32,20.320184,18.468929,14.384349,10.762354,1.518534,16.971715,3.595670,1.614163,0.099526,0.002601,55.646798,9.210176
cuda,timm_vision_transformer,32,22.426734,19.229511,15.102759,9.557957,1.749708,20.537706,3.406860,2.022812,0.225183,0.002740,12.588866,15.067186
cuda,timm_vovnet,32,23.162993,19.659979,15.547840,10.186142,2.175110,15.740119,4.310358,1.941359,0.151951,0.002800,22.801646,9.941526
cuda,tts_angular,64,5.688650,5.238160,1.569148,1.431342,0.051229,2.446289,0.028299,0.018574,0.001964,0.002988,1.100335
cuda,vgg16,64,8.112693,7.394989,3.424798,2.632666,0.261760,6.194224,0.937845,0.450342,0.026165,0.002589,4.095204,3.573943
cuda,yolov3,16,38.840032,33.869452,29.672847,18.312231,4.998542,23.072295,7.070169,3.373579,0.346411,0.002921,50.637388,14.468995
