,Compiler,torchbench,huggingface,timm_models
eager,eager,1.54,1.87,1.47
aot_eager,aot_eager,4.68,7.80,6.72
aot_cudagraphs,aot_cudagraphs,6.94,15.34,14.27
aot_nvfuser,aot_nvfuser,18.69,9.17,44.67
inductor,inductor,85.60,76.18,132.10
