dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,Background_Matting,4,0.825814,3.182529
cuda,LearningToPaint,96,0.542991,1.140811
cuda,alexnet,128,0.348266,0.400602
cuda,dcgan,32,0.343465,0.328670
cuda,demucs,4,0.580565
cuda,densenet121,4,1.952543,9.188864
cuda,drq,1,0.395129,0.431509
cuda,functorch_dp_cifar10,64,0.513046,1.366403
cuda,hf_Reformer,4,2.350976,0.604782
cuda,lennard_jones,1000,0.365747,0.198469
cuda,mnasnet1_0,32,0.818703,2.741350
cuda,mobilenet_v2,96,0.828012,2.626481
cuda,mobilenet_v3_large,32,0.901597,3.322481
cuda,nvidia_deeprecommender,256,0.353939,0.266926
cuda,pytorch_CycleGAN_and_pix2pix,1,0.532011,1.923207
cuda,pytorch_stargan,16,0.554559,1.686383
cuda,pytorch_struct,200,0.410243,0.609220
cuda,pytorch_unet,1,0.579939,1.223028
cuda,resnet18,16,0.527410,1.188700
cuda,resnet50,32,0.890020,3.094372
cuda,resnext50_32x4d,8,0.884736,3.078657
cuda,shufflenet_v2_x1_0,128,0.982389,3.480704
cuda,soft_actor_critic,256,0.306953,0.221197
cuda,squeezenet1_1,32,0.466368,1.202737
cuda,timm_efficientnet,32,1.662246,4.385898
cuda,timm_nfnet,128,1.965967,5.803133
cuda,timm_regnet,32,2.195927,5.384368
cuda,timm_resnest,32,0.603097,1.747353
cuda,timm_vision_transformer,8,0.935504,3.384291
cuda,timm_vision_transformer_large,8,2.861578,12.126898
cuda,timm_vovnet,32,1.468779,2.507956
cuda,tts_angular,64,0.472648,0.150284
cuda,vgg16,64,0.399377,0.703011
cuda,yolov3,16,2.823097,4.866171
