dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,0.797742,58.069428,48.261049,2.510945,93.131157,7.626398,3.364364,0.264378,1.269834,49.102673
cuda,beit_base_patch16_224,64,0.806445,21.888848,17.132667,1.262976,38.966542,2.909421,1.245745,0.156142,6.901679,30.284796
cuda,botnet26t_256,128,0.928643,60.285962,56.440830,1.766209,109.324638,5.565348,2.011868,0.104980,40.327941,95.045931
cuda,cait_m36_384,2,2.272447,46.335462,26.884226,4.369977,62.512462,9.739386,3.949113,0.552971,0.652792,40.975024
cuda,coat_lite_mini,128,0.810489,87.905730,82.933222,2.596924,203.077938,5.462685,2.159007,0.150587,0.207914,123.038534
cuda,convit_base,32,0.782370,28.697299,22.930377,1.589384,56.490565,3.744169,1.861038,0.179302,0.264681,35.523368
cuda,convmixer_768_32,32,0.589219,11.183886,4.686275,1.140182,9.262175,1.937829,0.968380,0.138797,2.199898,8.258198
cuda,convnext_base,32,0.992700,43.764744,36.262352,2.184946,106.739833,6.894242,2.452922,0.261808,79.440901,152.236329
cuda,crossvit_9_240,64,1.024570,35.842141,28.121347,1.874061,69.963115,4.810594,1.690141,0.219292,0.293368,44.148523
cuda,cspdarknet53,64,1.668142,38.649107,31.445140,1.595155,68.046093,3.687993,1.547078,0.182047,0.276512,38.595580
cuda,deit_base_distilled_patch16_224,64,0.584885,13.314394,9.223400,1.011476,24.422488,2.565400,0.942364,0.133621,0.187079,16.476037
cuda,dla102,64,0.943211,47.345131,36.071415,2.351650,77.184618,5.549014,2.322304,0.255078,0.371654,44.011201
cuda,dm_nfnet_f0,128,1.469643,16.935005,6.920795,1.874430,8.236903,5.129944,1.555922,0.207104,0.988889,4.634888
cuda,dpn107,32,3.089516,98.220606,84.136919,2.994898,140.692296,6.791440,2.584164,0.295209,1.360943,61.137108
cuda,eca_botnext26ts_256,64,0.989295,47.703130,43.421603,2.252820,108.592875,5.773612,2.397352,0.111229,140.055848,207.560967
cuda,eca_halonext26ts,64,1.027769,54.305172,49.703386,2.840755,100.564011,8.669937,2.413057,0.120744,158.172366,211.958663
cuda,ese_vovnet19b_dw,128,0.706164,26.108882,23.309568,0.915602,48.033216,2.829011,1.214467,0.089223,0.163647,25.852468
