,Compiler,torchbench,huggingface,timm_models
eager,eager,"95%, 53/56","91%, 43/47","98%, 60/61"
aot_eager,aot_eager,"91%, 51/56","91%, 43/47","98%, 60/61"
aot_cudagraphs,aot_cudagraphs,"73%, 41/56","34%, 16/47","46%, 28/61"
nvprims_nvfuser,nvprims_nvfuser,"75%, 42/56","57%, 27/47","67%, 41/61"
inductor,inductor,"84%, 47/56","83%, 39/47","93%, 57/61"
inductor_no_cudagraphs,inductor_no_cudagraphs,"89%, 50/56","87%, 41/47","93%, 57/61"
