dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,2.636981,10.759701,4.545641,14.912051,7.511495,3.577781,0.514059,8.836092
cuda,beit_base_patch16_224,64,1.597184,5.782381,2.129499,8.643528,2.934897,1.374744,0.228837,1.868873,5.070408
cuda,botnet26t_256,128,1.674138,9.332869,2.295390,13.181333,5.862159,2.046136,0.125695,9.345577,6.207725
cuda,cait_m36_384,4,5.107060,13.828709,6.619035,24.099476,13.148633,4.958486,1.812802,7.573669,17.180886
cuda,coat_lite_mini,128,1.441564,6.975226,2.215235,14.072366,6.516772,2.145050,0.193949,37.366329,9.392029
cuda,convit_base,64,1.584043,6.176603,2.077785,11.879271,5.332313,2.020937,0.245727,6.087553,7.872011
cuda,convmixer_768_32,32,1.976645,4.633945,2.204215,6.978450,2.471873,1.028509,0.229764,4.643382,2.894631
cuda,convnext_base,64,1.991615,8.542303,4.127642,12.521044,5.342374,2.055509,0.465321,18.586203,8.228641
cuda,crossvit_9_240,128,2.283103,7.784057,2.972317,13.401652,6.138027,2.297054,0.335924,8.984351,8.715799
cuda,cspdarknet53,64,3.255205,6.444712,2.573626,8.993711,4.080854,1.705304,0.310618,5.227375
cuda,deit_base_distilled_patch16_224,64,1.180637,5.072463,1.444860,9.077960,3.346571,1.232895,0.179479,2.952158,5.516895
cuda,dla102,128,3.209168,8.517038,4.194269,11.728839,5.848641,2.459868,0.466477,7.559107
cuda,dm_nfnet_f0,128,2.821910,12.414987,5.225990,14.274741,6.304823,2.281808,0.309124,26.762541,7.506682
cuda,dpn107,32,5.556309,9.585171,4.585381,13.814957,6.272367,3.369254,0.460090,9.013863
cuda,eca_botnext26ts_256,128,1.758456,9.384760,2.410266,13.786133,6.269320,2.129069,0.147897,11.213005,6.880628
cuda,eca_halonext26ts,128,1.834381,12.485489,2.796395,20.398325,10.925598,3.777936,0.153718,20.087256,10.784033
cuda,ese_vovnet19b_dw,128,1.199097,4.660661,1.399033,6.730983,2.873004,1.145700,0.107150,3.511775
cuda,fbnetc_100,128,2.923339,7.065816,2.767880,8.764850,3.558105,1.728542,0.270991,4.562792
cuda,fbnetv3_b,128,4.680921,10.180982,4.708697,13.245331,6.540910,2.719891,0.634570,8.276946
cuda,gernet_l,128,2.921727,4.946781,1.954168,6.729192,2.817375,1.217651,0.218507,3.819946
cuda,ghostnet_100,128,4.002014,9.694734,3.760817,14.392455,6.940644,2.968776,0.424689,8.591109
cuda,gluon_inception_v3,128,2.713705,10.726871,4.567689,15.460888,7.523357,3.617770,0.521596,9.437684
cuda,gluon_xception65,32,3.678880,8.285188,4.217406,11.059758,5.575723,2.017259,0.553753,7.170458,2.869781
cuda,gmixer_24_224,128,1.968304,6.108770,2.508951,11.549131,4.530185,1.969103,0.343931,8.591737,8.057526
cuda,gmlp_s16_224,128,1.772189,10.554204,3.282995,15.877056,7.943873,2.593411,0.367960,10.528688,8.735168
cuda,hrnet_w18,128,10.255488,31.731503,19.049885,40.471370,23.518841,8.609172,4.395731,28.266519
cuda,inception_v3,128,2.650695,10.722177,4.563164,14.931941,7.523638,3.589500,0.521857,8.909968
cuda,jx_nest_base,32,2.823122,12.091816,4.487303,20.210648,10.523710,3.703235,0.620833,15.758202,12.759560
cuda,lcnet_050,128,1.278172,4.955616,1.477382,6.277022,2.353241,1.270789,0.122909,3.011670
cuda,mixer_b16_224,128,0.953235,6.223779,1.757113,8.390407,2.635937,0.888842,0.135620,7.107375,3.986128
cuda,mixnet_l,128,6.470847,8.339850,3.448230,11.726194,5.074881,2.582897,0.472733,6.968440
cuda,mnasnet_100,128,2.335882,6.097327,1.988737,8.104103,3.593328,1.463704,0.197690,4.070505
cuda,mobilenetv2_100,128,2.258944,6.300004,2.270547,7.935679,3.446820,1.437858,0.217494,3.987403
cuda,mobilenetv3_large_100,128,2.230148,6.799606,2.635070,9.023508,3.906637,1.676107,0.244455,4.945017
cuda,mobilevit_s,64,2.682176,14.444817,3.823351,27.378817,14.424718,6.801886,0.318708,36.199070,16.867108
cuda,nfnet_l0,128,2.499352,6.742812,2.572567,10.653819,3.788660,1.710739,0.294941,23.118247,6.913500
cuda,pit_b_224,64,1.339154,6.076061,1.865020,9.710217,3.462692,1.776260,0.206722,2.247779,5.574984
cuda,pnasnet5large,16,7.601935,18.840869,7.947547,28.340090,16.517831,6.072911,1.540534,18.230414,2.950631
cuda,poolformer_m36,64,2.633168,16.169047,7.620135,23.151602,14.786634,4.381001,0.659446,14.801392
cuda,regnety_002,128,2.314441,5.504264,1.914764,7.730356,3.062943,1.634526,0.234033,4.217336
cuda,repvgg_a2,128,2.782427,5.227406,2.100339,7.312927,3.085507,1.042305,0.191492,4.265858
cuda,res2net101_26w_4s,64,5.482357,15.112562,6.295416,21.306362,11.659499,4.653709,1.301322,12.743536
cuda,res2net50_14w_8s,128,4.920323,13.702775,7.089195,20.599647,10.337711,5.520826,1.132515,14.215693
cuda,res2next50,128,2.609136,8.355699,3.374941,12.078373,6.106461,2.577477,0.429797,7.223660
cuda,resmlp_12_224,128,0.822789,4.356170,1.041420,9.457698,2.183659,0.899401,0.120558,6.433060,6.186628
cuda,resnest101e,64,5.418898,11.523402,5.306215,18.731198,9.503438,3.954193,0.972036,9.689123,13.351033
cuda,rexnet_100,128,2.876901,8.515458,3.191275,11.958225,5.081566,2.251542,0.287306,6.973322
cuda,sebotnet33ts_256,64,2.390462,11.637299,3.194334,16.768459,7.993809,3.100253,0.205312,12.491996,8.416426
cuda,selecsls42b,128,1.152368,5.059789,1.650424,8.265677,3.880279,1.561490,0.158646,4.916391
cuda,spnasnet_100,128,2.878735,6.818146,2.736780,8.485612,3.573091,1.705204,0.258352,4.798942
cuda,swin_base_patch4_window7_224,64,4.134970,14.880020,5.525267,25.336068,12.348146,5.504112,0.568705,29.745777,16.158672
cuda,swsl_resnext101_32x16d,32,3.167422,7.046052,3.553545,9.420833,4.579675,1.632210,0.372166,6.365317,2.769318
cuda,tf_efficientnet_b0,128,2.766042,6.969285,2.516840,10.447078,4.532785,1.936772,0.288992,6.387925
cuda,tf_mixnet_l,128,6.839265,8.855803,3.513043,12.878459,5.476665,3.283351,0.481590,7.670968
cuda,tinynet_a,128,3.101224,7.635123,3.260736,10.868124,5.153837,2.170025,0.361252,6.610516
cuda,tnt_s_patch16_224,128,2.952464,8.910496,4.016650,14.187576,7.044687,2.655552,0.568819,3.032004,9.471385
cuda,twins_pcpvt_base,64,3.810527,11.541620,4.679954,20.575073,10.554961,3.713559,0.969204,38.519102,14.457082
cuda,visformer_small,128,1.349375,6.361863,2.202002,7.593418,3.159050,1.120239,0.162636,3.714883,4.930830
cuda,vit_base_patch16_224,64,1.181398,5.062054,1.437250,8.467610,2.906615,1.147893,0.174520,3.063692,4.911082
cuda,volo_d1_224,64,1.992261,9.618916,3.236388,15.327967,7.569191,2.673922,0.393671,7.167820,9.420849
cuda,xcit_large_24_p8_224,5,4.756453,21.023761,8.925297,28.732149,17.060187,5.726113,1.673855,13.359352,16.936710
