dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,2.201197,6.560148,2.127163,8.624742,3.716374,1.344244,0.265132,7.582321,4.292168
cuda,Background_Matting,4,1.531235,4.974642,1.927482,8.171982,4.213565,1.813383,0.181277,5.197585
cuda,LearningToPaint,96,0.662881,2.449758,0.763811,3.199795,0.946658,0.453845,0.065051,1.543694
cuda,Super_SloMo,6,1.768605,7.403232,2.380259,9.423776,4.558133,2.179456,0.107038,4.474629
cuda,alexnet,128,0.102686,1.461320,0.161045,2.139984,0.369419,0.161682,0.011668,0.844423
cuda,attention_is_all_you_need_pytorch,256,1.817199,21.212754,2.006092,23.479634,3.574270,1.534610,0.301883,8.573296,4.380331
cuda,dcgan,32,0.120355,1.827730,0.147870,2.485860,0.162344,0.076752,0.010759,2.613190,0.811901
cuda,demucs,4,0.223298
cuda,densenet121,4,3.578393,13.616461,5.171062,19.848873,11.656348,3.668455,0.545084,11.602224
cuda,dlrm,2048,0.379386,1.029482,0.149270,1.949502,0.339953,0.107194,0.016811,1.075917
cuda,drq,1,0.209989,1.615358,0.106629,2.589330,0.100549,0.051183,0.012297,1.087345
cuda,fastNLP_Bert,6,2.177733,8.012820,1.812142,11.418598,2.955927,1.663578,0.249727,4.203817,5.310406
cuda,hf_Albert,8,1.644547,2.940346,1.823292,6.072135,2.591613,1.039519,0.136673,5.032529,2.973166
cuda,hf_Bart,4,2.368315,9.156573,2.929123,12.683246,4.310516,1.709606,0.352711,3.516880,6.571493
cuda,hf_Bert,4,2.116681,6.395447,2.416029,8.470916,2.875139,1.289706,0.246310,4.582204,0.362213
cuda,hf_DistilBert,8,0.868904,3.104868,1.201154,4.850426,1.572986,0.704595,0.107616,2.993467,1.836226
cuda,hf_GPT2,4,2.178688,4.368803,1.636527,7.132772,2.843610,1.515860,0.214789,4.477412,1.823981
cuda,hf_GPT2_large,4,7.203922,10.915479,5.462629,16.897593,9.272962,3.425866,1.064880,11.680791,1.288729
cuda,hf_Reformer,4,2.079870,7.165826,0.668191,7.905454,1.038757,0.518574,0.045200,3.716303,1.445210
cuda,hf_T5,8,3.054045,6.591087,1.778717,11.325658,4.000104,1.343876,0.290990,5.196630,6.622250
cuda,hf_T5_large,2,16.680605,21.785516,6.862742,33.747879,18.359407,5.030857,2.418115,22.679673,20.839628
cuda,lennard_jones,1000,0.070220,0.867973,0.056493,1.385254,0.041824,0.028075,0.005375,0.577342
cuda,mnasnet1_0,32,1.385381,5.326747,2.069992,6.882465,2.712486,1.283469,0.178011,3.930809,2.762582
cuda,mobilenet_v2,96,1.609421,6.194215,2.164008,7.726563,3.634809,1.380365,0.207675,3.776528
cuda,mobilenet_v2_quantized_qat,96,2.413811,11.060341,4.478557,18.129848,8.197938,3.567823,0.558180,50.515424,11.702454
cuda,mobilenet_v3_large,32,1.490566,5.845719,2.216996,8.125407,3.326844,1.650914,0.212551,4.575071,5.803353
cuda,nvidia_deeprecommender,256,0.145121,0.978139,0.102106,2.104257,0.089160,0.045309,0.008088,1.233808,0.395489
cuda,pytorch_CycleGAN_and_pix2pix,1,0.548961,2.299791,0.816130,4.410991,1.774384,0.603772,0.061433,2.965291
cuda,pytorch_stargan,16,0.590024,2.057052,0.650336,3.403255,0.991189,0.291835,0.042169,2.025861,19.337740
cuda,pytorch_struct,200,0.212848,1.116662,0.103112,2.426037,0.196662,0.097397,0.019252,1.421452,15.962349
cuda,pytorch_unet,1,0.704256,2.870340,1.075537,4.294374,1.698231,0.694044,0.069395,2.537503
cuda,resnet152,32,4.246387,10.111546,5.749861,12.999969,7.113003,2.651572,0.767681,8.856055,2.744753
cuda,resnet18,16,0.579864,3.052948,0.802782,4.437968,1.482280,0.564433,0.062086,2.215642,2.976122
cuda,resnet50,32,1.452858,4.614021,2.233436,6.178393,2.487705,1.110477,0.179027,3.871299,2.896692
cuda,resnet50_quantized_qat,32,2.355991,9.549212,4.441375,15.703632,6.605165,2.740778,0.508436,38.994703,10.740633
cuda,resnext50_32x4d,8,1.459674,4.000527,2.111490,5.661261,2.100864,1.113918,0.165828,3.845918,2.569965
cuda,shufflenet_v2_x1_0,128,1.649851,5.571951,2.032845,8.142192,3.925925,1.905625,0.246053,4.685603
cuda,soft_actor_critic,256,0.129904,1.459843,0.055798,2.432279,0.049907,0.029883,0.005754,1.032073
cuda,speech_transformer,32,2.549522,7.961985,2.014335,12.415304,4.040731,2.041445,0.262803,6.585567
cuda,squeezenet1_1,32,0.245408,1.835559,0.324999,2.522961,0.554733,0.418833,0.029675,1.022737
