dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,BERT_pytorch,16,0.8909,52.1962,5.9385,0.8995
cuda,Background_Matting,4,0.1919,972.1469,7.8846,0.8154
cuda,LearningToPaint,96,1.0721,14.7595,1.5637,0.6896
cuda,Super_SloMo,6,0.2426,485.2174,6.4863,0.9018
cuda,alexnet,128,0.9980,12.4275,0.3266,0.7450
cuda,attention_is_all_you_need_pytorch,256,0.9703,74.0390,5.5311,0.9243
cuda,dcgan,32,1.0301,2.5564,0.3611,0.7634
cuda,demucs,4,1.0001,77.7819,0.3159,0.9886
cuda,densenet121,4,1.0247,63.1230,9.9041,0.8812
cuda,dlrm,0,0.0000
cuda,drq,1,0.8637,3.4891,0.5156,0.8777
cuda,fastNLP_Bert,6,0.9775,60.7715,5.3163,0.9152
cuda,functorch_dp_cifar10,64,1.0322,11.0250,1.1036,0.8224
cuda,hf_Albert,8,0.9988,75.1505,4.6425,0.9490
cuda,hf_Bart,4,0.9725,56.5541,6.6558,0.8777
cuda,hf_Bert,4,0.9969,38.9952,5.2218,0.9011
cuda,hf_BigBird,0,0.0000
cuda,hf_DistilBert,8,0.9572,40.4992,2.5799,0.9042
cuda,hf_GPT2,4,0.9801,51.2861,5.0520,0.9060
cuda,hf_GPT2_large,4,0.9806,245.6851,16.0391,0.8833
cuda,hf_Longformer,0,0.0000
cuda,hf_Reformer,4,1.0020,82.8958,2.6314,0.9996
cuda,hf_T5,8,0.9535,191.9680,7.7199,0.9415
cuda,hf_T5_large,2,0.9040,213.1661,34.1107,0.8673
cuda,lennard_jones,1000,0.8623,1.2585,0.2477,0.9995
cuda,mnasnet1_0,32,1.0993,26.0116,3.5320,0.8985
cuda,mobilenet_v2,96,0.9992,71.5264,3.7647,0.7624
cuda,mobilenet_v2_quantized_qat,96,0.9787,150.3634,7.3211,0.8276
cuda,mobilenet_v3_large,32,1.1142,28.2167,3.8379,0.8563
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,0.9636,8.8507,0.3781,0.5598
cuda,pytorch_CycleGAN_and_pix2pix,1,1.0206,16.0180,1.5952,0.9162
cuda,pytorch_stargan,16,1.0759,22.5105,1.6869,1.0179
cuda,pytorch_struct,200,0.7539,5.0133,0.6346,0.5079
cuda,pytorch_unet,1,0.2816,207.7289,2.7160,0.8222
cuda,resnet152,32,1.0684,85.3451,11.0786,0.9153
cuda,resnet18,16,1.1150,10.6852,1.4646,0.7792
cuda,resnet50,32,0.9931,38.8871,3.7300,0.8719
cuda,resnet50_quantized_qat,32,0.9740,95.3228,6.9947,0.9152
cuda,resnext50_32x4d,8,1.1128,24.0923,3.7703,0.8671
cuda,shufflenet_v2_x1_0,128,1.0759,35.6445,4.2127,0.8944
cuda,soft_actor_critic,256,0.7837,1.3215,0.3077,0.9638
cuda,speech_transformer,32,0.8879,57.1615,6.6953,0.9772
cuda,squeezenet1_1,32,1.0092,12.5206,0.6518,0.8159
cuda,tacotron2,64,0.8645,3080.4445,14.2516,1.0926
cuda,timm_efficientdet,1,0.8933,151.5726,33.0262,0.8230
cuda,timm_efficientnet,32,0.8107,52.5105,5.6702,0.7666
cuda,timm_nfnet,128,1.0005,206.0187,6.0865,0.8936
cuda,timm_regnet,32,0.9616,101.6388,6.5354,0.8614
cuda,timm_resnest,32,1.0035,31.5512,2.0251,0.8800
cuda,timm_vision_transformer,8,0.9414,24.8556,3.3907,0.8835
cuda,timm_vision_transformer_large,8,0.9944,198.6271,11.1282,0.8415
cuda,timm_vovnet,32,0.9044,42.6107,3.7862,0.7603
cuda,tts_angular,64,0.9645,9.7132,0.2219,0.9884
cuda,vgg16,64,0.9987,106.7789,0.4844,0.6638
cuda,yolov3,16,0.9945,102.5593,7.0508,0.8440
