dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,4,1.2533,306.5504,15.3492,1.3737
cuda,AlbertForQuestionAnswering,4,1.2567,303.2409,14.8510,1.4039
cuda,AllenaiLongformerBase,0,0.0000
cuda,BartForCausalLM,4,1.0915,112.7979,18.8534,0.9466
cuda,BartForConditionalGeneration,2,1.0859,138.1420,41.9564,0.9580
cuda,BertForMaskedLM,16,1.1804,113.6503,19.3311,0.9772
cuda,BertForQuestionAnswering,16,1.2682,87.1639,18.7172,1.0273
cuda,BlenderbotForCausalLM,4,1.0151,92.2696,36.7878,0.8509
cuda,BlenderbotSmallForCausalLM,64,0.9893,65.4853,13.7653,0.8647
cuda,BlenderbotSmallForConditionalGeneration,64,1.0420,114.3930,28.3672,0.9460
cuda,CamemBert,16,1.1779,115.1369,18.3182,0.9746
cuda,DebertaForMaskedLM,4,1.0348,58.0268,34.9605,1.0347
cuda,DebertaForQuestionAnswering,8,1.2185,67.0568,36.2430,1.1339
cuda,DebertaV2ForMaskedLM,1,0.8488,103.9728,48.8970,0.9491
cuda,DebertaV2ForQuestionAnswering,2,0.9075,116.3429,48.3798,0.9840
cuda,DistilBertForMaskedLM,128,1.0325,118.6821,10.5887,0.9194
cuda,DistilBertForQuestionAnswering,256,1.1529,125.6902,9.9705,0.9118
cuda,DistillGPT2,16,1.4847,81.3108,13.1645,1.0108
cuda,ElectraForCausalLM,32,1.4514,72.8734,24.2202,0.9036
cuda,ElectraForQuestionAnswering,64,1.4091,88.5424,19.4381,1.0297
cuda,GPT2ForSequenceClassification,4,1.7651,58.2457,16.1805,1.1588
cuda,GoogleFnet,16,1.5598,65.1638,19.3557,1.2768
cuda,LayoutLMForMaskedLM,16,1.1953,115.0410,20.6893,0.9772
cuda,LayoutLMForSequenceClassification,16,1.2904,87.5540,26.8507,1.0294
cuda,M2M100ForConditionalGeneration,16,1.0707,109.1323,50.5543,1.0205
cuda,MBartForCausalLM,4,1.0946,112.4872,20.8666,0.9478
cuda,MBartForConditionalGeneration,2,1.0877,137.5198,40.4498,0.9837
cuda,MT5ForConditionalGeneration,16,1.5259,59.4100,49.4657,0.9242
cuda,MegatronBertForCausalLM,4,1.1997,84.9342,31.8673,1.0153
cuda,MegatronBertForQuestionAnswering,8,1.2040,142.7305,31.0490,1.0379
cuda,MobileBertForMaskedLM,64,1.1794,126.6207,50.4923,0.6649
cuda,MobileBertForQuestionAnswering,128,1.1097,128.7725,51.5768,0.5350
cuda,OPTForCausalLM,2,1.8129,93.1055,16.4090,1.1143
cuda,PLBartForCausalLM,8,1.1557,99.6076,12.2209,1.0581
cuda,PLBartForConditionalGeneration,4,1.1647,104.4286,24.6785,1.2234
cuda,PegasusForCausalLM,32,0.9817,87.1299,20.1309,0.9692
cuda,PegasusForConditionalGeneration,32,1.0102,174.0306,38.7898,1.0262
cuda,Reformer,16,1.1509,265.6180,14.4002,1.0028
cuda,RobertaForCausalLM,16,1.2702,112.1770,18.8330,0.9771
cuda,RobertaForQuestionAnswering,16,1.2674,87.4627,18.1158,1.0273
cuda,Speech2Text2ForCausalLM,256,1.0267,62.2234,12.5531,0.9168
cuda,T5ForConditionalGeneration,4,1.4289,73.0220,29.5318,1.1049
cuda,T5Small,4,1.4069,73.8011,29.2608,1.1049
cuda,TrOCRForCausalLM,32,1.0282,163.1929,18.7227,0.9239
cuda,XGLMForCausalLM,8,1.1397,69.9348,67.2277,0.9642
cuda,XLNetLMHeadModel,8,1.6989,220.0048,122.4315,0.9946
cuda,YituTechConvBert,16,1.1723,132.3470,36.7250,0.9822
