dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,27.237388,23.724320,20.369829,12.051140,2.530428,15.848505,4.517803,1.794379,0.295897,13.325977,6.641348
cuda,Background_Matting,4,24.869618,22.179439,17.217379,10.185432,2.829830,15.878459,5.142621,2.830481,0.241722,8.650510
cuda,LearningToPaint,96,14.469949,13.123415,8.452747,5.543675,1.006760,8.036194,1.277651,0.661934,0.083565,3.555161
cuda,Super_SloMo,6,25.126318,22.723604,18.032962,11.636334,2.681178,15.797964,5.242191,2.231252,0.145774,6.932279
cuda,alexnet,128,9.675035,9.328594,4.640585,4.257596,0.191939,6.601037,0.764566,0.414887,0.015815,2.544276
cuda,attention_is_all_you_need_pytorch,256,28.479970,25.213644,21.494559,13.263148,2.523715,17.612215,4.517041,2.118099,0.378209,15.401633,7.023945
cuda,dcgan,32,9.080667,8.768314,4.084452,3.597342,0.318500,5.003069,0.193115,0.093992,0.013498,1.734329
cuda,demucs,4,19.805598,18.817737,13.898304,12.795830,0.621115,16.650089,1.060420,0.570191,0.044624,2.276175,4.500900
cuda,densenet121,4,58.484758,51.969901,47.023727,29.031163,7.294394,40.057315,14.275320,4.937793,0.748386,18.954514
cuda,dlrm,1024,5.810018,5.528800,2.035656,1.606090,0.286528,3.278993,0.340453,0.120095,0.014896,1.969043
cuda,drq,1,11.727121,11.212376,5.627377,5.184187,0.144612,7.790542,0.165304,0.087870,0.016708,2.762532
cuda,fastNLP_Bert,6,30.260128,26.190170,22.559138,15.552992,2.480891,21.151402,3.507881,1.726730,0.306793,5.551869,8.214204
cuda,functorch_dp_cifar10,64,12.548654,11.632645,7.526806,4.800638,1.404660,10.865709,2.134736,0.791699,0.072172,7.528672,1.286018
cuda,hf_Albert,8,25.698992,23.859256,19.653355,13.852410,2.018284,23.909889,3.066305,1.225452,0.156829,5.015123,12.180620
cuda,hf_Bart,4,36.797644,29.594014,26.148984,16.455261,3.473159,23.607596,4.207318,2.292393,0.330182,3.355568,10.811942
cuda,hf_Bert,4,28.894934,24.249264,20.484257,13.553874,2.024436,20.443282,4.056610,1.616136,0.300084,7.320152,9.042734
cuda,hf_Bert_large,4,46.302708,36.233152,32.455560,18.756621,4.162003,27.721895,7.628382,3.138971,0.789720,10.890386,13.647938
cuda,hf_BigBird,2,75.285212,63.673094,59.609491,32.127307,8.597128,53.386523,21.881502,9.326789,0.592385,9.685677,30.608912
cuda,hf_DistilBert,8,17.924722,16.153765,12.386805,8.851368,1.037636,13.261689,1.935726,0.878167,0.130903,5.224067,5.663711
cuda,hf_GPT2,4,24.918268,21.787194,17.959593,11.453484,1.980092,15.095090,3.528444,1.816509,0.263638,1.935823,5.733083
cuda,hf_GPT2_large,4,57.387561,45.489856,41.348473,22.267327,6.482204,30.273806,12.147462,4.550126,1.306317,1.313760,15.233618
cuda,hf_Reformer,4,26.483427,23.968595,20.164810,18.128600,0.987811,24.170439,1.329221,0.877730,0.064896,4.580679,7.084643
cuda,hf_T5,8,34.952659,30.483294,26.959805,18.402502,2.386295,26.320129,3.913525,1.587905,0.286420,8.291120,10.463340
cuda,hf_T5_large,2,95.995209,76.271645,72.430512,37.902991,9.321900,52.457925,16.485571,5.928253,1.771402,34.823082,25.223711
cuda,lennard_jones,1000,6.777242,6.504308,2.748047,2.497475,0.164169,3.765785,0.088476,0.044477,0.007787,1.438726
cuda,mnasnet1_0,32,26.866833,24.465931,19.729985,12.831061,2.585926,19.179353,3.881384,1.683279,0.226206,9.063657,3.280213
cuda,mobilenet_v2,96,27.102439,24.672985,19.911824,12.652545,3.003629,16.271012,4.056076,1.803270,0.254837,6.758608
cuda,mobilenet_v3_large,32,28.117100,25.434041,20.592021,12.967118,2.867150,20.318950,4.139650,1.863156,0.262741,10.357386,38.280104
cuda,nvidia_deeprecommender,256,6.541897,6.200031,2.796174,2.397018,0.115755,6.075810,0.252003,0.065163,0.010747,3.803468,0.467370
cuda,phlippe_densenet,128,27.018375,24.526870,20.422891,13.286764,2.760588,18.343854,4.404456,2.404573,0.246918,7.956011
cuda,phlippe_resnet,128,12.490810,11.473989,7.409979,4.728946,0.920108,6.603598,1.191784,0.601809,0.077001,2.845095
cuda,pytorch_CycleGAN_and_pix2pix,1,12.962004,12.083721,7.368479,4.469884,0.995036,7.730731,2.049330,0.771888,0.072037,4.306150
cuda,pytorch_stargan,16,16.846981,15.874575,11.426540,8.057289,0.946033,13.240701,1.279087,0.484953,0.073262,34.502888,6.186028
cuda,pytorch_struct,200,11.065760,10.533373,6.435857,5.728747,0.164683,10.584701,0.222977,0.288948,0.024274,9.967115,5.036142
cuda,pytorch_unet,1,16.526298,15.331904,10.422759,7.026507,1.146097,10.163806,2.495733,1.007794,0.091440,4.344258
cuda,resnet152,32,54.554299,44.935917,39.594245,18.484080,7.268184,24.595007,10.066901,3.980842,1.013014,13.796560,3.445727
cuda,resnet18,16,14.713687,13.706157,8.940977,6.173718,1.007566,11.388802,1.988721,0.749597,0.077733,6.275135,3.517421
cuda,resnet50,32,23.585917,21.045950,16.866847,9.614449,2.516988,14.758448,4.080992,1.617063,0.235054,7.796904,3.205979
cuda,resnext50_32x4d,8,23.860469,21.347660,16.437777,9.256199,2.263806,15.108747,3.602350,1.657973,0.217482,8.250725,3.529546
cuda,shufflenet_v2_x1_0,128,26.093988,23.383594,18.617821,10.913413,2.613417,15.528450,4.604516,2.474247,0.292511,7.583157
cuda,soft_actor_critic,256,7.667788,7.357208,3.732881,3.495171,0.060494,5.163808,0.065625,0.041589,0.007243,1.735077
cuda,speech_transformer,32,31.904512,27.104800,23.455011,14.356963,2.646219,20.559873,5.346327,2.229543,0.351668,9.017046
cuda,squeezenet1_1,32,11.104446,10.359675,5.710527,4.719651,0.459743,7.938754,1.345927,0.765726,0.047244,3.702165
cuda,timm_efficientdet,1,92.813004,74.526410,68.504094,38.925479,13.260689,55.356879,18.352461,6.354964,1.543580,47.007408,30.248471
cuda,timm_efficientnet,32,30.964529,26.887179,21.824073,13.548748,3.229014,21.630179,4.862891,2.048157,0.324624,11.470337,42.757005
cuda,timm_nfnet,128,28.870028,23.939097,19.092116,10.147403,3.681367,16.907843,5.475364,2.177385,0.335276,10.618401
cuda,timm_regnet,32,31.038726,25.932328,20.789950,11.429522,3.636197,18.076085,4.653954,2.193734,0.388292,10.467961,26.308928
cuda,timm_resnest,32,22.646697,21.234182,16.362717,12.636123,1.299416,20.237493,3.401874,1.385567,0.110074,51.292954,8.967405
cuda,timm_vision_transformer,8,23.614739,21.262854,16.464103,11.562620,1.491130,18.858433,3.035478,1.422794,0.213515,22.943667,8.882102
