dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,28.228949,24.739445,21.126972,13.070484,2.740708,17.086350,4.442755,1.792644,0.297163,0.306114,13.411312,7.208406
cuda,Background_Matting,4,24.732188,22.030596,17.066923,10.059017,2.635778,15.361215,5.464770,2.556252,0.243462,0.450344,8.526384
cuda,LearningToPaint,96,15.218728,14.161876,8.714774,5.866916,1.008950,8.821723,1.242186,0.630681,0.081067,0.234507,4.260082
cuda,Super_SloMo,6,25.050994,22.883309,18.185629,11.743321,2.531035,15.997080,5.525550,2.260112,0.146758,0.338678,7.220271
cuda,alexnet,128,9.317946,8.969237,4.264191,3.874869,0.192320,6.049727,0.773151,0.418436,0.016060,0.142171,2.518520
cuda,attention_is_all_you_need_pytorch,256,28.392255,25.150980,21.421653,13.138696,2.560308,17.416900,4.475098,2.117928,0.384379,0.391096,15.320673,7.382236
cuda,dcgan,32,9.313726,8.999771,4.318027,3.823165,0.320308,5.098043,0.197731,0.096812,0.014075,0.113032,1.719007
cuda,demucs,4,19.589887,18.607370,13.692263,12.725589,0.496959,16.638367,1.058374,0.560612,0.045039,0.287251,2.336478,4.723264
cuda,densenet121,4,58.719615,52.070682,47.155737,29.109236,6.887254,40.418561,14.013515,4.947615,0.755241,0.749900,19.595188
cuda,dlrm,1024,5.599828,5.319311,1.809370,1.379396,0.281623,3.099947,0.330854,0.116882,0.014606,0.117224,2.128193
cuda,drq,1,11.317850,10.807624,5.448471,5.010255,0.136560,7.478569,0.165329,0.087454,0.016867,0.385963,3.003208
cuda,fastNLP_Bert,6,29.733654,26.076661,22.431595,15.297364,2.103288,21.304747,3.931984,1.749565,0.308190,0.337827,5.767095,8.588251
cuda,functorch_dp_cifar10,64,13.514092,12.611031,7.867127,5.122151,1.238528,11.659810,2.106739,0.779253,0.070233,1.406729,9.242305,1.224484
cuda,hf_Albert,8,24.630929,22.827785,18.726588,13.169209,1.624179,23.111967,2.798056,1.418096,0.156435,0.884088,5.116031,12.558115
cuda,hf_Bart,4,34.859290,27.993452,24.548035,15.375608,2.699964,22.589705,4.354021,2.229718,0.323920,3.934676,3.577160,14.033025
cuda,hf_Bert,4,27.913101,23.438211,19.675935,12.725487,2.009855,19.225846,3.323935,1.625089,0.304937,0.563245,7.361413,9.395233
cuda,hf_Bert_large,4,46.055993,36.126204,32.338886,18.650295,4.175486,27.625247,7.185913,3.109852,0.813993,0.630702,10.647857,14.304726
cuda,hf_BigBird,2,70.432519,60.159755,56.590563,29.970629,8.456841,49.674492,20.665977,9.481934,0.605068,13.059901,9.682248,41.864660
cuda,hf_DistilBert,8,18.574504,16.804916,12.988145,9.373382,1.051926,13.796106,1.773073,0.872862,0.132191,2.420387,5.408811,8.113744
cuda,hf_GPT2,4,25.064835,21.928116,17.912203,11.322714,2.022847,14.710484,3.642597,1.580611,0.263892,0.246017,1.770772,5.782501
cuda,hf_Reformer,4,26.536988,24.021641,20.210115,18.169193,0.820311,24.114393,1.331764,0.708490,0.065545,0.425729,4.436622,7.249402
cuda,hf_T5_large,2,96.336736,77.882074,73.802136,40.207567,9.930517,54.324044,15.890924,5.837731,1.764073,5.754328,35.042486,30.417501
cuda,lennard_jones,1000,6.197118,5.923460,2.436857,2.189162,0.038797,3.345870,0.087978,0.045493,0.008076,0.098249,1.299119
cuda,mnasnet1_0,32,26.360562,23.952600,18.981355,12.033068,2.360838,17.929793,3.694599,1.688648,0.226995,4.006967,12.402313,3.806082
cuda,mobilenet_v2,96,27.246320,24.749929,19.725315,12.249152,2.543686,15.977468,4.124355,1.821769,0.254013,0.445061,6.868676
cuda,mobilenet_v3_large,32,26.372714,23.692693,19.537888,12.083621,2.639777,18.939559,4.147781,2.076836,0.263056,36.826017,46.467183,36.605259
cuda,nvidia_deeprecommender,256,6.073692,5.723633,2.519876,2.105587,0.115550,5.589157,0.108554,0.066188,0.010797,0.593178,4.200924,0.468577
cuda,phlippe_densenet,128,28.988662,26.469840,21.768075,14.628568,2.517464,20.147033,4.592853,2.111904,0.248171,0.283862,8.463409
cuda,phlippe_resnet,128,13.745501,12.717374,8.003353,5.297194,0.903681,7.397730,1.043456,0.597414,0.076294,0.149265,3.206338
cuda,pytorch_CycleGAN_and_pix2pix,1,13.079051,12.195246,7.498920,4.578547,0.999253,7.698157,1.893923,0.779220,0.073048,0.183476,4.354557
cuda,pytorch_stargan,16,16.870039,15.946413,11.268045,8.195465,0.896037,12.992632,1.231421,0.472601,0.067065,20.414984,39.738186,26.164504
cuda,pytorch_struct,200,9.891651,9.383859,5.763065,5.066211,0.161248,9.454500,0.218170,0.284700,0.024388,0.000004,11.903019,4.565398
cuda,pytorch_unet,1,15.282678,14.065295,9.984673,6.555453,1.152657,9.413165,2.348639,1.018094,0.093432,0.233270,4.307496
cuda,resnet152,32,53.294916,44.497859,39.491878,18.527802,7.665796,24.753663,9.646604,3.958156,1.012464,4.488370,18.790337,3.792108
cuda,resnet18,16,14.268349,13.270036,8.604429,5.873470,0.996493,11.236795,1.786651,0.735917,0.077522,3.830342,10.243881,3.666103
cuda,resnet50,32,23.256264,20.708536,16.333508,9.128131,2.501506,14.070621,3.568310,1.598378,0.237197,3.804909,11.391214,3.581981
cuda,resnext50_32x4d,8,23.417175,20.943609,16.256141,9.180307,2.251604,15.070903,3.040854,1.868202,0.220841,3.726025,12.006808,3.523398
cuda,shufflenet_v2_x1_0,128,26.209937,23.447346,18.682252,10.839322,2.642926,15.305042,4.649673,2.483141,0.296721,0.315607,7.591206
cuda,soft_actor_critic,256,7.710226,7.396376,3.744671,3.517917,0.061474,5.376288,0.064098,0.041933,0.008123,0.215145,2.141804
cuda,speech_transformer,32,31.135615,26.342133,22.711768,13.662554,2.656414,19.604239,4.928955,2.223436,0.352387,0.000023,8.766248
cuda,squeezenet1_1,32,11.176931,10.423123,5.750739,4.737807,0.460397,7.885940,1.332961,0.639436,0.047255,0.147942,3.777680
cuda,timm_efficientdet,1,92.400285,74.057370,68.888669,39.664094,12.666004,57.117039,20.184289,6.310881,1.538797,36.253812,46.670244,66.948586
cuda,timm_efficientnet,32,30.747847,26.652510,21.708313,13.375541,3.004933,21.834973,4.643391,2.365326,0.324140,43.641709,55.274247,43.362884
cuda,timm_nfnet,128,28.262037,23.712193,18.879953,9.953160,3.693513,16.659932,5.480405,2.160528,0.328862,0.545186,11.130794
cuda,timm_regnet,32,30.740890,25.634035,20.540026,11.258822,3.624926,17.827514,4.329174,2.467760,0.392884,26.552098,36.940790,26.090642
cuda,timm_resnest,32,22.030685,20.635279,15.793530,12.248915,1.292077,20.681512,3.195524,1.382828,0.110978,38.236569,51.939885,48.032474
cuda,timm_vision_transformer,8,24.720463,22.332649,17.503462,12.562900,1.489147,19.779156,2.854126,1.424381,0.211126,16.087797,23.288024,24.893901
cuda,timm_vision_transformer_large,8,50.026110,40.515732,35.768895,19.199386,5.657920,28.454390,9.273685,4.340639,1.199447,13.938677,16.194389,29.186579
