dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForQuestionAnswering,4,21.669726,19.874725,16.593505,10.974986,1.594293,18.444068,2.758386,1.399840,0.154135,1.214312,1.533654,10.387145
cuda,BartForCausalLM,4,26.587903,22.542418,19.165891,12.695547,1.893831,19.231654,3.226220,1.745473,0.230914,3.293797,1.825702,11.864221
cuda,BartForConditionalGeneration,2,49.980358,39.163798,35.265330,18.204867,5.996261,24.305427,8.621530,3.975826,1.164988,0.711941,0.546944,13.136916
cuda,BertForMaskedLM,16,29.415616,24.867922,20.903638,13.877795,2.152024,21.934280,3.327127,1.626591,0.306959,0.547896,6.168606,11.080481
cuda,BertForQuestionAnswering,16,28.582935,24.096586,20.265196,13.117177,1.968484,19.672571,3.331598,1.621482,0.303453,0.186727,5.810410,9.059557
cuda,BlenderbotSmallForCausalLM,64,19.805795,17.008184,13.622490,9.152869,1.258590,17.137283,2.155540,1.191921,0.157155,3.083667,2.099334,12.422922
cuda,BlenderbotSmallForConditionalGeneration,64,34.386425,27.982931,24.481825,13.105096,3.290184,19.531211,6.083498,2.664397,0.629439,1.359725,1.407777,11.523829
cuda,CamemBert,16,27.236308,22.735756,19.305670,12.359626,2.002519,17.825214,3.365141,1.636696,0.310958,0.566042,4.930015,8.360444
cuda,DebertaForMaskedLM,4,35.517077,30.072192,25.705743,19.100226,1.886233,29.920584,3.449750,1.805970,0.292834,15.404823,2.385854,28.338840
cuda,DebertaForQuestionAnswering,8,34.805374,29.471926,25.433116,18.900541,1.865076,29.627968,3.412460,1.794742,0.284664,16.844831,2.775910,29.664167
cuda,DebertaV2ForMaskedLM,1,45.701863,33.963278,30.206936,18.388041,3.222897,24.959942,4.306580,2.489301,0.566263,34.103708,1.735455,44.325701
cuda,DebertaV2ForQuestionAnswering,2,43.369952,31.591559,27.951384,16.010931,3.549217,23.110568,5.246093,3.032391,0.590727,34.191672,45.271181
cuda,DistilBertForMaskedLM,128,18.441138,16.644573,12.905774,9.162272,1.036476,14.389608,1.797168,0.871983,0.132636,1.505918,4.456113,7.840709
cuda,DistilBertForQuestionAnswering,256,17.918065,16.037577,12.462787,8.438248,1.049065,13.470078,1.851131,0.888917,0.128926,0.899441,3.560272,7.050700
cuda,DistillGPT2,16,18.981301,17.270169,13.032145,9.491729,1.089739,14.620947,1.935784,0.905292,0.119164,0.998973,2.095517,7.281672
cuda,ElectraForCausalLM,32,30.420094,25.772403,22.469965,15.441411,2.178487,26.623970,3.508127,1.692482,0.313479,0.959426,8.225493,14.644058
